CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME,CAMPNAME_CLEAN,CD1G,CD2G,CD3G,C_RATING
108913007,108913.0,HIDALGO COUNTY BOOT CAMP,108.0,WESLACO ISD,1.0,HIDALGO,S,08 - 11,N,N, , ,Hidalgo County Boot Camp,Not Rated,Not Rated,Not Rated,Not Rated
108913008,108913.0,HORTON DISCIPLINARY ALTERNATIVE ED,108.0,WESLACO ISD,1.0,HIDALGO,B,06 - 12,N,N, , ,Horton Disciplinary Alternative Ed,Not Rated,Not Rated,Not Rated,Not Rated
108913009,108913.0,WESLACO 21ST CENTURY CTE EARLY COL,108.0,WESLACO ISD,1.0,HIDALGO,S,09 - 12,N,N, , ,Weslaco 21St Century Cte Early Col,B,B,C,B
108913041,108913.0,MARY HOGE MIDDLE,108.0,WESLACO ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,Mary Hoge Middle School,C,B,C,B
108913042,108913.0,ARMANDO CUELLAR MIDDLE,108.0,WESLACO ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,Armando Cuellar Middle School,C,B,D,B
108913043,108913.0,CENTRAL MIDDLE,108.0,WESLACO ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,Central Middle School,B,A,C,B
108913044,108913.0,BEATRIZ G GARZA MIDDLE,108.0,WESLACO ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,Beatriz G Garza Middle School,C,B,D,B
108913103,108913.0,SAM HOUSTON EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Sam Houston Elementary School,B,A,A,A
108913104,108913.0,RODOLFO RUDY SILVA JR EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Rodolfo Rudy Silva Jr Elementary School,C,B,C,B
108913106,108913.0,RAUL A GONZALEZ JR EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Raul A Gonzalez Jr Elementary School,C,A,C,B
108913109,108913.0,DR R E MARGO EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Dr R E Margo Elementary School,B,B,B,B
108913110,108913.0,AIRPORT EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Airport Elementary School,B,B,B,B
108913111,108913.0,MEMORIAL EL,108.0,WESLACO ISD,1.0,HIDALGO,E,EE - 05,N,N, , ,Memorial Elementary School,A,A,A,A
108913112,108913.0,NORTH BRIDGE EL,108.0,WESLACO ISD,1.0,HIDALGO,E,EE - 05,N,N, , ,North Bridge Elementary School,C,B,C,B
108913113,108913.0,A N RICO EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,A N Rico Elementary School,C,B,C,B
108913114,108913.0,CLECKLER/HEALD EL,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Cleckler/Heald Elementary School,A,A,A,A
108913117,108913.0,PFC MARIO YBARRA EL,108.0,WESLACO ISD,1.0,HIDALGO,E,EE - 05,N,N, , ,Pfc Mario Ybarra Elementary School,C,B,A,B
108913118,108913.0,21ST CENTURY EARLY LEARNING FOUNDA,108.0,WESLACO ISD,1.0,HIDALGO,E,PK - PK,N,N,108913113,A N RICO ELEMENTARY,21St Century Early Learning Founda,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,B
108914001,108914.0,LA VILLA EARLY COLLEGE H S,108.0,LA VILLA ISD,1.0,HIDALGO,S,09 - 12,N,N, , ,La Villa Early College High School,B,B,C,B
108914041,108914.0,LA VILLA MIDDLE,108.0,LA VILLA ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,La Villa Middle School,D,C,C,C
108914101,108914.0,JOSE BERNABE MUNOZ EL,108.0,LA VILLA ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Jose Bernabe Munoz Elementary School,D,C,C,C
108915001,108915.0,MONTE ALTO H S,108.0,MONTE ALTO ISD,1.0,HIDALGO,S,09 - 12,N,N, , ,Monte Alto High School,C,B,C,B
108915041,108915.0,JOSE BORREGO MIDDLE,108.0,MONTE ALTO ISD,1.0,HIDALGO,M,06 - 08,N,N, , ,Jose Borrego Middle School,D,B,F,D
108915101,108915.0,MONTE ALTO EL,108.0,MONTE ALTO ISD,1.0,HIDALGO,E,PK - 05,N,N, , ,Monte Alto Elementary School,B,A,B,B
108916001,108916.0,VALLEY VIEW H S,108.0,VALLEY VIEW ISD,1.0,HIDALGO,S,09 - 12,N,N, , ,Valley View High School,B,A,B,B
108916041,108916.0,VALLEY VIEW EARLY COLLEGE CAMPUS,108.0,VALLEY VIEW ISD,1.0,HIDALGO,M,08 - 09,N,N, , ,Valley View Early College Campus,B,A,B,A
108916042,108916.0,VALLEY VIEW J H,108.0,VALLEY VIEW ISD,1.0,HIDALGO,M,06 - 07,N,N, , ,Valley View Junior High,B,A,C,B
108916102,108916.0,VALLEY VIEW EL,108.0,VALLEY VIEW ISD,1.0,HIDALGO,E,PK - 04,N,N, , ,Valley View Elementary School,A,A,B,A
108916103,108916.0,VALLEY VIEW NORTH EL,108.0,VALLEY VIEW ISD,1.0,HIDALGO,E,PK - 04,N,N, , ,Valley View North Elementary School,A,A,A,A
108916104,108916.0,WILBUR E LUCAS EL,108.0,VALLEY VIEW ISD,1.0,HIDALGO,E,PK - 04,N,N, , ,Wilbur E Lucas Elementary School,A,A,C,B
108916105,108916.0,VALLEY VIEW SOUTH EL,108.0,VALLEY VIEW ISD,1.0,HIDALGO,E,PK - 04,N,N, , ,Valley View South Elementary School,A,A,C,B
108916106,108916.0,VALLEY VIEW 5TH GRADE CAMPUS,108.0,VALLEY VIEW ISD,1.0,HIDALGO,E,05 - 05,N,N, , ,Valley View 5Th Grade Campus,A,A,A,A
109901001,109901.0,ABBOTT SCHOOL,109.0,ABBOTT ISD,12.0,HILL,B,PK - 12,N,N, , ,Abbott School,A,B,A,A
109902001,109902.0,BYNUM SCHOOL,109.0,BYNUM ISD,12.0,HILL,B,PK - 12,N,N, , ,Bynum School,B,B,C,B
109903001,109903.0,COVINGTON SCHOOL,109.0,COVINGTON ISD,12.0,HILL,B,EE - 12,N,N, , ,Covington School,C,C,C,C
109904001,109904.0,HILLSBORO H S,109.0,HILLSBORO ISD,12.0,HILL,S,09 - 12,N,N, , ,Hillsboro High School,B,B,C,B
109904010,109904.0,HILL CO J J A E P,109.0,HILLSBORO ISD,12.0,HILL,S,09 - 09,N,N, , ,Hill Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
109904041,109904.0,HILLSBORO J H,109.0,HILLSBORO ISD,12.0,HILL,M,06 - 08,N,N, , ,Hillsboro Junior High,C,B,C,C
109904101,109904.0,FRANKLIN EL,109.0,HILLSBORO ISD,12.0,HILL,E,EE - PK,N,N,109904109,HILLSBORO INT,Franklin Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,C
109904104,109904.0,HILLSBORO EL,109.0,HILLSBORO ISD,12.0,HILL,E,KG - 02,N,N,109904109,HILLSBORO INT,Hillsboro Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,C
109904109,109904.0,HILLSBORO INT,109.0,HILLSBORO ISD,12.0,HILL,E,03 - 05,N,N, , ,Hillsboro Intermediate School,C,C,C,C
109905001,109905.0,HUBBARD H S,109.0,HUBBARD ISD,12.0,HILL,B,06 - 12,N,N, , ,Hubbard High School,B,B,C,B
109905101,109905.0,HUBBARD EL,109.0,HUBBARD ISD,12.0,HILL,E,EE - 05,N,N, , ,Hubbard Elementary School,C,D,D,D
109907001,109907.0,ITASCA H S,109.0,ITASCA ISD,12.0,HILL,S,09 - 12,N,N, , ,Itasca High School,C,C,C,C
109907010,109907.0,HILL CO J J A E P,109.0,ITASCA ISD,12.0,HILL,S,09 - 11,N,N, , ,Hill Co JJAEP,Not Rated,Not Rated,Not Rated,Not Rated
109907041,109907.0,ITASCA MIDDLE,109.0,ITASCA ISD,12.0,HILL,M,06 - 08,N,N, , ,Itasca Middle School,C,C,F,D
109907101,109907.0,ITASCA EL,109.0,ITASCA ISD,12.0,HILL,E,EE - 05,N,N, , ,Itasca Elementary School,D,D,F,D
109908101,109908.0,MALONE EL,109.0,MALONE ISD,12.0,HILL,E,PK - 08,N,N, , ,Malone Elementary School,D,B,C,B
109910101,109910.0,MOUNT CALM ISD,109.0,MOUNT CALM ISD,12.0,HILL,B,PK - 12,N,N, , ,Mount Calm Isd,D,C,C,C
109911001,109911.0,WHITNEY H S,109.0,WHITNEY ISD,12.0,HILL,S,09 - 12,N,N, , ,Whitney High School,B,C,C,C
109911041,109911.0,WHITNEY MIDDLE,109.0,WHITNEY ISD,12.0,HILL,M,06 - 08,N,N, , ,Whitney Middle School,C,C,C,C
109911101,109911.0,WHITNEY EL,109.0,WHITNEY ISD,12.0,HILL,E,EE - 02,N,N,109911102,WHITNEY INT,Whitney Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
109911102,109911.0,WHITNEY INT,109.0,WHITNEY ISD,12.0,HILL,E,03 - 05,N,N, , ,Whitney Intermediate School,D,D,D,D
109912001,109912.0,AQUILLA SCHOOL,109.0,AQUILLA ISD,12.0,HILL,B,EE - 12,N,N, , ,Aquilla School,A,A,A,A
109913001,109913.0,BLUM ISD,109.0,BLUM ISD,12.0,HILL,B,PK - 12,N,N, , ,Blum Isd,B,B,B,B
109914001,109914.0,PENELOPE SCHOOL,109.0,PENELOPE ISD,12.0,HILL,B,PK - 12,N,N, , ,Penelope School,B,B,C,C
110901001,110901.0,ANTON SCHOOL,110.0,ANTON ISD,17.0,HOCKLEY,B,PK - 12,N,N, , ,Anton School,B,B,C,B
110902001,110902.0,LEVELLAND H S,110.0,LEVELLAND ISD,17.0,HOCKLEY,S,09 - 12,N,N, , ,Levelland High School,B,A,B,A
110902041,110902.0,LEVELLAND MIDDLE,110.0,LEVELLAND ISD,17.0,HOCKLEY,M,06 - 08,N,N, , ,Levelland Middle School,C,C,D,C
110902042,110902.0,LEVELLAND INT,110.0,LEVELLAND ISD,17.0,HOCKLEY,E,04 - 06,N,N, , ,Levelland Intermediate School,C,C,C,C
110902104,110902.0,CAPITOL EL,110.0,LEVELLAND ISD,17.0,HOCKLEY,E,01 - 03,N,N, , ,Capitol Elementary School,D,D,F,D
110902105,110902.0,SOUTH EL,110.0,LEVELLAND ISD,17.0,HOCKLEY,E,01 - 05,N,N, , ,South Elementary School,C,B,B,B
110902106,110902.0,LEVELLAND ACADEMIC BEGINNINGS CENT,110.0,LEVELLAND ISD,17.0,HOCKLEY,E,EE - 01,N,N,110902105,SOUTH EL,Levelland Academic Beginnings Cent,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,B
110905001,110905.0,ROPES SCHOOL,110.0,ROPES ISD,17.0,HOCKLEY,B,PK - 12,N,N, , ,Ropes School,A,A,C,B
110906001,110906.0,SMYER SCHOOLS,110.0,SMYER ISD,17.0,HOCKLEY,B,PK - 12,N,N, , ,Smyer Schools,B,A,C,B
110907001,110907.0,SUNDOWN H S,110.0,SUNDOWN ISD,17.0,HOCKLEY,S,09 - 12,N,N, , ,Sundown High School,A,A,A,A
110907002,110907.0,PEP ALTER SCHOOL,110.0,SUNDOWN ISD,17.0,HOCKLEY,S,10 - 12,N,N, , ,Pep Alter School,Not Rated,Not Rated,Not Rated,Not Rated
110907041,110907.0,SUNDOWN J H,110.0,SUNDOWN ISD,17.0,HOCKLEY,M,06 - 08,N,N, , ,Sundown Junior High,A,B,C,B
110907101,110907.0,SUNDOWN EL,110.0,SUNDOWN ISD,17.0,HOCKLEY,E,PK - 05,N,N, , ,Sundown Elementary School,A,B,A,A
110908001,110908.0,WHITHARRAL SCHOOL,110.0,WHITHARRAL ISD,17.0,HOCKLEY,B,PK - 12,N,N, , ,Whitharral School,A,A,B,A
111801001,111801.0,LAKE GRANBURY ACADEMY,111.0,LAKE GRANBURY ACADEMY CHARTER SCHO,11.0,HOOD,B,06 - 12,Y,Y, , ,Lake Granbury Academy,Not Rated,Not Rated,Not Rated,Not Rated
111901001,111901.0,GRANBURY H S,111.0,GRANBURY ISD,11.0,HOOD,S,09 - 12,N,N, , ,Granbury High School,B,B,C,B
111901002,111901.0,STARS ACCELERATED H S,111.0,GRANBURY ISD,11.0,HOOD,S,09 - 12,N,Y, , ,Stars Accelerated High School,B,Not Rated,Not Rated,B
111901041,111901.0,GRANBURY MIDDLE,111.0,GRANBURY ISD,11.0,HOOD,M,06 - 08,N,N, , ,Granbury Middle School,C,D,D,D
111901042,111901.0,ACTON MIDDLE,111.0,GRANBURY ISD,11.0,HOOD,M,06 - 08,N,N, , ,Acton Middle School,B,C,C,C
111901102,111901.0,ACTON EL,111.0,GRANBURY ISD,11.0,HOOD,E,PK - 05,N,N, , ,Acton Elementary School,B,B,C,B
111901104,111901.0,EMMA ROBERSON EL,111.0,GRANBURY ISD,11.0,HOOD,E,EE - 02,N,N,111901108,JOHN AND LYNN BRAWNER INT,Emma Roberson Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,C
111901105,111901.0,NETTIE BACCUS EL,111.0,GRANBURY ISD,11.0,HOOD,E,PK - 05,N,N, , ,Nettie Baccus Elementary School,D,D,F,F
111901106,111901.0,OAK WOODS SCHOOL,111.0,GRANBURY ISD,11.0,HOOD,E,PK - 05,N,N, , ,Oak Woods School,A,B,A,A
111901107,111901.0,MAMBRINO SCHOOL,111.0,GRANBURY ISD,11.0,HOOD,E,EE - 05,N,N, , ,Mambrino School,B,B,B,B
111901108,111901.0,JOHN AND LYNN BRAWNER INT,111.0,GRANBURY ISD,11.0,HOOD,E,03 - 05,N,N, , ,John And Lynn Brawner Intermediate School,C,C,C,C
111902003,111902.0,LIPAN H S,111.0,LIPAN ISD,11.0,HOOD,S,07 - 12,N,N, , ,Lipan High School,B,B,B,B
111902102,111902.0,LIPAN EL,111.0,LIPAN ISD,11.0,HOOD,E,EE - 06,N,N, , ,Lipan Elementary School,C,C,C,C
111903001,111903.0,TOLAR H S,111.0,TOLAR ISD,11.0,HOOD,S,09 - 12,N,N, , ,Tolar High School,A,B,A,A
111903041,111903.0,TOLAR J H,111.0,TOLAR ISD,11.0,HOOD,M,06 - 08,N,N, , ,Tolar Junior High,B,C,B,B
111903101,111903.0,TOLAR EL,111.0,TOLAR ISD,11.0,HOOD,E,PK - 05,N,N, , ,Tolar Elementary School,B,A,A,A
112901002,112901.0,SULPHUR SPRINGS H S,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,S,09 - 12,N,N, , ,Sulphur Springs High School,B,B,C,B
112901041,112901.0,SULPHUR SPRINGS MIDDLE,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,M,06 - 08,N,N, , ,Sulphur Springs Middle School,B,B,B,B
112901102,112901.0,BARBARA BUSH PRI,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,KG - 02,N,N,112901000,SULPHUR SPRINGS ISD,Barbara Bush Primary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,B
112901104,112901.0,LAMAR PRI,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,KG - 03,N,N, , ,Lamar Primary School,D,C,F,F
112901105,112901.0,TRAVIS PRI,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,KG - 03,N,N, , ,Travis Primary School,D,D,D,D
112901106,112901.0,BOWIE PRI,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,KG - 03,N,N, , ,Bowie Primary School,C,C,F,C
112901107,112901.0,DOUGLASS ECLC,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,EE - PK,N,N,112901000,SULPHUR SPRINGS ISD,Douglass Eclc,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,B
112901108,112901.0,SULPHUR SPRINGS EL,112.0,SULPHUR SPRINGS ISD,8.0,HOPKINS,E,04 - 05,N,N, , ,Sulphur Springs Elementary School,C,B,C,B
112905001,112905.0,CUMBY H S,112.0,CUMBY ISD,8.0,HOPKINS,B,06 - 12,N,N, , ,Cumby High School,B,B,B,B
112905101,112905.0,CUMBY EL,112.0,CUMBY ISD,8.0,HOPKINS,E,PK - 05,N,N, , ,Cumby Elementary School,C,C,F,D
112906001,112906.0,NORTH HOPKINS H S,112.0,NORTH HOPKINS ISD,8.0,HOPKINS,S,07 - 12,N,N, , ,North Hopkins High School,B,B,B,B
112906101,112906.0,NORTH HOPKINS EL,112.0,NORTH HOPKINS ISD,8.0,HOPKINS,E,PK - 06,N,N, , ,North Hopkins Elementary School,C,D,F,D
112907001,112907.0,MILLER GROVE SCHOOL,112.0,MILLER GROVE ISD,8.0,HOPKINS,B,PK - 12,N,N, , ,Miller Grove School,B,B,C,B
112908001,112908.0,COMO-PICKTON SCHOOL,112.0,COMO-PICKTON CISD,8.0,HOPKINS,B,EE - 12,N,N, , ,Como-Pickton School,B,B,C,B
112909001,112909.0,SALTILLO SCHOOL,112.0,SALTILLO ISD,8.0,HOPKINS,B,PK - 12,N,N, , ,Saltillo School,A,A,A,Data Integrity Issues
112910001,112910.0,SULPHUR BLUFF ISD,112.0,SULPHUR BLUFF ISD,8.0,HOPKINS,B,EE - 12,N,N, , ,Sulphur Bluff Isd,A,A,B,B
113901002,113901.0,CROCKETT H S,113.0,CROCKETT ISD,6.0,HOUSTON,S,09 - 12,N,N, , ,Crockett High School,B,B,B,B
113901041,113901.0,CROCKETT J H,113.0,CROCKETT ISD,6.0,HOUSTON,M,06 - 08,N,N, , ,Crockett Junior High,F,D,D,D
113901102,113901.0,CROCKETT EL,113.0,CROCKETT ISD,6.0,HOUSTON,E,01 - 05,N,N, , ,Crockett Elementary School,F,F,F,F
113901105,113901.0,EARLY CHILDHOOD CTR,113.0,CROCKETT ISD,6.0,HOUSTON,E,EE - KG,N,N,113901102,CROCKETT EL,Early Childhood Center,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,F
113902002,113902.0,GRAPELAND H S,113.0,GRAPELAND ISD,6.0,HOUSTON,S,09 - 12,N,N, , ,Grapeland High School,B,B,C,B
113902041,113902.0,GRAPELAND J H,113.0,GRAPELAND ISD,6.0,HOUSTON,M,06 - 08,N,N, , ,Grapeland Junior High,C,C,C,C
113902102,113902.0,GRAPELAND EL,113.0,GRAPELAND ISD,6.0,HOUSTON,E,PK - 05,N,N, , ,Grapeland Elementary School,F,F,F,F
113903002,113903.0,LOVELADY J H H S,113.0,LOVELADY ISD,6.0,HOUSTON,S,07 - 12,N,N, , ,Lovelady J H High School,A,B,A,A
113903102,113903.0,LOVELADY EL,113.0,LOVELADY ISD,6.0,HOUSTON,E,PK - 06,N,N, , ,Lovelady Elementary School,B,C,C,C
113905001,113905.0,LATEXO H S,113.0,LATEXO ISD,6.0,HOUSTON,S,07 - 12,N,N, , ,Latexo High School,B,B,C,B
113905101,113905.0,LATEXO EL,113.0,LATEXO ISD,6.0,HOUSTON,E,EE - 06,N,N, , ,Latexo Elementary School,C,C,C,C
113906101,113906.0,KENNARD ISD,113.0,KENNARD ISD,6.0,HOUSTON,B,EE - 12,N,N, , ,Kennard Isd,C,C,D,C
114901001,114901.0,BIG SPRING H S,114.0,BIG SPRING ISD,18.0,HOWARD,S,09 - 12,N,N, , ,Big Spring High School,D,C,D,D
114901003,114901.0,ANDERSON ACCELERATED H S,114.0,BIG SPRING ISD,18.0,HOWARD,S,11 - 12,N,Y, , ,Anderson Accelerated High School,F,Not Rated,Not Rated,F
114901043,114901.0,BIG SPRING J H,114.0,BIG SPRING ISD,18.0,HOWARD,M,07 - 08,N,N, , ,Big Spring Junior High,D,C,C,C
114901044,114901.0,BIG SPRING INT,114.0,BIG SPRING ISD,18.0,HOWARD,M,05 - 06,N,N, , ,Big Spring Intermediate School,D,C,D,D
114901102,114901.0,GOLIAD EL,114.0,BIG SPRING ISD,18.0,HOWARD,E,04 - 04,N,N, , ,Goliad Elementary School,F,F,F,F
114901108,114901.0,KENTWOOD EL,114.0,BIG SPRING ISD,18.0,HOWARD,E,EE - PK,N,N,114901000,BIG SPRING ISD,Kentwood Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
114901110,114901.0,MARCY EL,114.0,BIG SPRING ISD,18.0,HOWARD,E,KG - 02,N,N,114901000,BIG SPRING ISD,Marcy Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
114901111,114901.0,MOSS EL,114.0,BIG SPRING ISD,18.0,HOWARD,E,KG - 02,N,N,114901000,BIG SPRING ISD,Moss Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
114901113,114901.0,WASHINGTON EL,114.0,BIG SPRING ISD,18.0,HOWARD,E,03 - 03,N,N, , ,Washington Elementary School,D,D,F,F
114902001,114902.0,COAHOMA H S,114.0,COAHOMA ISD,18.0,HOWARD,S,09 - 12,N,N, , ,Coahoma High School,B,C,B,B
114902041,114902.0,COAHOMA J H,114.0,COAHOMA ISD,18.0,HOWARD,M,06 - 08,N,N, , ,Coahoma Junior High,D,F,F,D
114902101,114902.0,COAHOMA EL,114.0,COAHOMA ISD,18.0,HOWARD,E,PK - 05,N,N, , ,Coahoma Elementary School,C,B,C,C
114904001,114904.0,FORSAN H S,114.0,FORSAN ISD,18.0,HOWARD,B,06 - 12,N,N, , ,Forsan High School,A,B,C,B
114904101,114904.0,FORSAN EL,114.0,FORSAN ISD,18.0,HOWARD,E,PK - 05,N,N, , ,Forsan Elementary School,B,C,D,C
115901004,115901.0,FORT HANCOCK H S,115.0,FT HANCOCK ISD,19.0,HUDSPETH,S,09 - 12,N,N, , ,Fort Hancock High School,B,B,B,B
115901041,115901.0,FORT HANCOCK MIDDLE,115.0,FT HANCOCK ISD,19.0,HUDSPETH,M,06 - 08,N,N, , ,Fort Hancock Middle School,B,A,B,A
115901101,115901.0,BENITO MARTINEZ EL,115.0,FT HANCOCK ISD,19.0,HUDSPETH,E,PK - 05,N,N, , ,Benito Martinez Elementary School,D,C,F,D
115902001,115902.0,SIERRA BLANCA SCHOOL,115.0,SIERRA BLANCA ISD,19.0,HUDSPETH,B,PK - 12,N,N, , ,Sierra Blanca School,C,C,D,C
115903001,115903.0,DELL CITY SCHOOL,115.0,DELL CITY ISD,19.0,HUDSPETH,B,PK - 12,N,N, , ,Dell City School,F,C,D,D
116901001,116901.0,CADDO MILLS H S,116.0,CADDO MILLS ISD,10.0,HUNT,S,09 - 12,N,N, , ,Caddo Mills High School,A,B,B,A
116901041,116901.0,CADDO MILLS MIDDLE,116.0,CADDO MILLS ISD,10.0,HUNT,M,06 - 08,N,N, , ,Caddo Mills Middle School,B,B,C,B
116901101,116901.0,FRANCES AND JEANNETTE LEE EL,116.0,CADDO MILLS ISD,10.0,HUNT,E,EE - 05,N,N, , ,Frances And Jeannette Lee Elementary School,B,B,B,B
116901102,116901.0,KATHRYN GRIFFIS EL,116.0,CADDO MILLS ISD,10.0,HUNT,E,PK - 05,N,N, , ,Kathryn Griffis Elementary School,A,A,B,A
116902001,116902.0,CELESTE H S,116.0,CELESTE ISD,10.0,HUNT,S,09 - 12,N,N, , ,Celeste High School,A,B,B,B
116902041,116902.0,CELESTE J H,116.0,CELESTE ISD,10.0,HUNT,M,06 - 08,N,N, , ,Celeste Junior High,C,C,C,C
116902101,116902.0,CELESTE EL,116.0,CELESTE ISD,10.0,HUNT,E,EE - 05,N,N, , ,Celeste Elementary School,C,C,C,C
116903001,116903.0,COMMERCE H S,116.0,COMMERCE ISD,10.0,HUNT,S,09 - 12,N,N, , ,Commerce High School,B,B,C,B
116903043,116903.0,COMMERCE MIDDLE,116.0,COMMERCE ISD,10.0,HUNT,M,06 - 08,N,N, , ,Commerce Middle School,D,D,F,F
116903101,116903.0,COMMERCE EL,116.0,COMMERCE ISD,10.0,HUNT,E,EE - 02,N,N,116903104,ALBERT C WILLIAMS EL,Commerce Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
116903104,116903.0,ALBERT C WILLIAMS EL,116.0,COMMERCE ISD,10.0,HUNT,E,03 - 05,N,N, , ,Albert C Williams Elementary School,D,D,D,D
116905001,116905.0,NEW HORIZONS LEARNING CENTER,116.0,GREENVILLE ISD,10.0,HUNT,S,09 - 12,N,Y, , ,New Horizons Learning Center,A,A,Not Rated,A
116905002,116905.0,GREENVILLE H S,116.0,GREENVILLE ISD,10.0,HUNT,S,09 - 12,N,N, , ,Greenville High School,B,B,C,B
116905004,116905.0,GREENVILLE ALTERNATIVE EDUCATIONAL,116.0,GREENVILLE ISD,10.0,HUNT,B,06 - 12,N,N, , ,Greenville Alternative Educational,Not Rated,Not Rated,Not Rated,Not Rated
116905041,116905.0,GREENVILLE MIDDLE,116.0,GREENVILLE ISD,10.0,HUNT,M,07 - 08,N,N, , ,Greenville Middle School,D,C,D,C
116905102,116905.0,BOWIE EL,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 05,N,N, , ,Bowie Elementary School,D,C,C,C
116905103,116905.0,CROCKETT EL,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 05,N,N, , ,Crockett Elementary School,F,F,F,F
116905104,116905.0,CARVER EL,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 05,N,N, , ,Carver Elementary School,F,C,D,C
116905106,116905.0,LAMAR EL,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 05,N,N, , ,Lamar Elementary School,C,B,C,C
116905107,116905.0,TRAVIS EL,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 06,N,N, , ,Travis Elementary School,F,F,F,F
116905109,116905.0,L P WATERS EARLY CHILDHOOD CENTER,116.0,GREENVILLE ISD,10.0,HUNT,E,EE - PK,N,N,116905106,LAMAR EL,L P Waters Early Childhood Center,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,C
116905114,116905.0,KATHERINE G JOHNSON STEM ACADEMY,116.0,GREENVILLE ISD,10.0,HUNT,E,KG - 05,N,N, , ,Katherine G Johnson Stem Academy,B,B,C,B
116906001,116906.0,LONE OAK H S,116.0,LONE OAK ISD,10.0,HUNT,S,09 - 12,N,N, , ,Lone Oak High School,B,B,B,B
116906041,116906.0,LONE OAK MIDDLE,116.0,LONE OAK ISD,10.0,HUNT,M,06 - 08,N,N, , ,Lone Oak Middle School,B,C,C,B
116906101,116906.0,LONE OAK EL,116.0,LONE OAK ISD,10.0,HUNT,E,EE - 05,N,N, , ,Lone Oak Elementary School,B,B,B,B
116908001,116908.0,WH FORD H S,116.0,QUINLAN ISD,10.0,HUNT,S,09 - 12,N,N, , ,Wh Ford High School,C,C,C,C
116908041,116908.0,C B THOMPSON MIDDLE,116.0,QUINLAN ISD,10.0,HUNT,M,06 - 08,N,N, , ,C B Thompson Middle School,C,B,B,B
116908101,116908.0,A E BUTLER INT,116.0,QUINLAN ISD,10.0,HUNT,E,03 - 05,N,N, , ,A E Butler Intermediate School,D,C,D,D
116908102,116908.0,D C CANNON EL,116.0,QUINLAN ISD,10.0,HUNT,E,PK - 02,N,N,116908101,A E BUTLER INT,D C Cannon Elementary School,Not Rated: Paired Campus,Not Rated: Paired Campus,Not Rated: Paired Campus,D
116909001,116909.0,WOLFE CITY H S,116.0,WOLFE CITY ISD,10.0,HUNT,S,09 - 12,N,N, , ,Wolfe City High School,A,B,B,B
116909041,116909.0,WOLFE CITY MIDDLE,116.0,WOLFE CITY ISD,10.0,HUNT,M,06 - 08,N,N, , ,Wolfe City Middle School,C,C,F,C
