Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
08,Mt. Pleasant,172,MORRIS,Male,112,101,0.90,85,0.76,16,0.14,69,0.62,8,0.07,34,0.30,1,0.01,43,0.38,0,0.00,13,0.12
08,Mt. Pleasant,194,RED RIVER,Female,96,87,0.91,77,0.80,7,0.07,64,0.67,9,0.09,51,0.53,0,0.00,60,0.63,10,0.10,25,0.26
08,Mt. Pleasant,194,RED RIVER,Male,114,104,0.91,92,0.81,12,0.11,89,0.78,11,0.10,45,0.40,3,0.03,59,0.52,2,0.02,22,0.19
08,Mt. Pleasant,225,TITUS,Female,212,190,0.90,158,0.75,27,0.13,156,0.74,27,0.13,102,0.48,2,0.01,131,0.62,14,0.07,51,0.24
08,Mt. Pleasant,225,TITUS,Male,210,190,0.91,154,0.73,41,0.20,149,0.71,26,0.12,72,0.34,5,0.02,103,0.49,9,0.04,32,0.15
09,Wichita Falls,005,ARCHER,Female,82,77,0.94,71,0.87,3,0.04,70,0.85,30,0.37,22,0.27,3,0.04,55,0.67,4,0.05,26,0.32
09,Wichita Falls,005,ARCHER,Male,89,85,0.96,82,0.92,2,0.02,78,0.88,30,0.34,20,0.23,2,0.02,52,0.58,0,0.00,22,0.25
09,Wichita Falls,012,BAYLOR,Female,26,22,0.85,21,0.81,1,0.04,18,0.69,8,0.31,7,0.27,0,0.00,15,0.58,1,0.04,9,0.35
09,Wichita Falls,012,BAYLOR,Male,33,31,0.94,31,0.94,0,0.00,28,0.85,5,0.15,12,0.36,2,0.06,19,0.58,0,0.00,8,0.24
09,Wichita Falls,039,CLAY,Female,87,78,0.90,70,0.81,8,0.09,63,0.72,29,0.33,20,0.23,1,0.01,50,0.58,5,0.06,19,0.22
09,Wichita Falls,039,CLAY,Male,92,85,0.92,81,0.88,5,0.05,74,0.80,27,0.29,17,0.19,4,0.04,48,0.52,1,0.01,16,0.17
09,Wichita Falls,078,FOARD,Female,17,16,0.94,15,0.88,0,0.00,14,0.82,1,0.06,9,0.53,1,0.06,11,0.65,0,0.00,3,0.18
09,Wichita Falls,078,FOARD,Male,17,17,1.00,14,0.82,2,0.12,14,0.82,2,0.12,11,0.65,0,0.00,13,0.77,1,0.06,4,0.24
09,Wichita Falls,099,HARDEMAN,Female,49,42,0.86,40,0.82,1,0.02,34,0.69,8,0.16,17,0.35,1,0.02,26,0.53,0,0.00,11,0.22
09,Wichita Falls,099,HARDEMAN,Male,51,49,0.96,48,0.94,0,0.00,38,0.75,8,0.16,18,0.35,2,0.04,28,0.55,0,0.00,7,0.14
09,Wichita Falls,119,JACK,Female,70,64,0.91,58,0.83,7,0.10,52,0.74,20,0.29,20,0.29,1,0.01,41,0.59,2,0.03,17,0.24
09,Wichita Falls,119,JACK,Male,77,73,0.95,65,0.84,8,0.10,66,0.86,14,0.18,25,0.33,5,0.06,44,0.57,1,0.01,14,0.18
09,Wichita Falls,138,KNOX,Female,39,38,0.97,38,0.97,0,0.00,34,0.87,15,0.39,12,0.31,0,0.00,27,0.69,0,0.00,15,0.39
09,Wichita Falls,138,KNOX,Male,39,36,0.92,36,0.92,1,0.03,31,0.80,9,0.23,17,0.44,0,0.00,26,0.67,2,0.05,12,0.31
09,Wichita Falls,169,MONTAGUE,Female,137,125,0.91,124,0.91,7,0.05,106,0.77,25,0.18,55,0.40,1,0.01,81,0.59,7,0.05,38,0.28
09,Wichita Falls,169,MONTAGUE,Male,132,125,0.95,113,0.86,8,0.06,93,0.71,22,0.17,35,0.27,3,0.02,60,0.46,1,0.01,19,0.14
09,Wichita Falls,224,THROCKMORTON,Female,12,10,0.83,10,0.83,0,0.00,9,0.75,6,0.50,2,0.17,0,0.00,8,0.67,0,0.00,5,0.42
09,Wichita Falls,224,THROCKMORTON,Male,21,20,0.95,20,0.95,0,0.00,20,0.95,7,0.33,9,0.43,0,0.00,16,0.76,1,0.05,5,0.24
09,Wichita Falls,243,WICHITA,Female,864,776,0.90,663,0.77,88,0.10,624,0.72,259,0.30,166,0.19,47,0.05,472,0.55,41,0.05,177,0.21
09,Wichita Falls,243,WICHITA,Male,888,819,0.92,669,0.75,132,0.15,626,0.71,264,0.30,124,0.14,38,0.04,426,0.48,21,0.02,145,0.16
09,Wichita Falls,244,WILBARGER,Female,111,101,0.91,88,0.79,11,0.10,80,0.72,14,0.13,46,0.41,4,0.04,64,0.58,6,0.05,22,0.20
09,Wichita Falls,244,WILBARGER,Male,137,116,0.85,95,0.69,15,0.11,80,0.58,20,0.15,41,0.30,1,0.01,62,0.45,2,0.01,27,0.20
09,Wichita Falls,252,YOUNG,Female,143,135,0.94,112,0.78,15,0.11,104,0.73,48,0.34,31,0.22,3,0.02,82,0.57,3,0.02,38,0.27
09,Wichita Falls,252,YOUNG,Male,125,119,0.95,101,0.81,14,0.11,90,0.72,27,0.22,33,0.26,2,0.02,62,0.50,2,0.02,21,0.17
10,Richardson,043,COLLIN,Female,2796,2557,0.92,2346,0.84,125,0.04,2141,0.77,738,0.26,884,0.32,208,0.07,1830,0.66,151,0.05,875,0.31
10,Richardson,043,COLLIN,Male,2870,2602,0.91,2314,0.81,210,0.07,2063,0.72,595,0.21,953,0.33,170,0.06,1718,0.60,186,0.06,628,0.22
10,Richardson,057,DALLAS,Female,13597,11880,0.87,9836,0.72,1796,0.13,9417,0.69,2418,0.18,4040,0.30,543,0.04,7001,0.52,629,0.05,2453,0.18
10,Richardson,057,DALLAS,Male,14024,12023,0.86,9022,0.64,2850,0.20,8358,0.60,1919,0.14,3561,0.25,512,0.04,5992,0.43,712,0.05,1679,0.12
10,Richardson,070,ELLIS,Female,853,802,0.94,706,0.83,79,0.09,629,0.74,155,0.18,315,0.37,23,0.03,493,0.58,33,0.04,208,0.24
10,Richardson,070,ELLIS,Male,920,837,0.91,717,0.78,97,0.11,613,0.67,127,0.14,300,0.33,23,0.03,450,0.49,46,0.05,152,0.17
10,Richardson,074,FANNIN,Female,195,178,0.91,167,0.86,5,0.03,146,0.75,30,0.15,68,0.35,13,0.07,111,0.57,8,0.04,42,0.22
10,Richardson,074,FANNIN,Male,212,196,0.93,181,0.85,10,0.05,155,0.73,20,0.09,61,0.29,12,0.06,93,0.44,8,0.04,40,0.19
10,Richardson,091,GRAYSON,Female,758,700,0.92,620,0.82,45,0.06,532,0.70,116,0.15,305,0.40,38,0.05,459,0.61,51,0.07,182,0.24
10,Richardson,091,GRAYSON,Male,758,685,0.90,597,0.79,67,0.09,497,0.66,110,0.15,225,0.30,27,0.04,362,0.48,37,0.05,121,0.16
10,Richardson,116,HUNT,Female,515,462,0.90,394,0.77,44,0.09,360,0.70,110,0.21,154,0.30,7,0.01,271,0.53,30,0.06,104,0.20
10,Richardson,116,HUNT,Male,553,495,0.90,379,0.69,101,0.18,351,0.64,90,0.16,110,0.20,10,0.02,210,0.38,22,0.04,70,0.13
10,Richardson,129,KAUFMAN,Female,627,563,0.90,452,0.72,72,0.12,441,0.70,83,0.13,248,0.40,13,0.02,344,0.55,30,0.05,136,0.22
10,Richardson,129,KAUFMAN,Male,652,567,0.87,435,0.67,102,0.16,419,0.64,79,0.12,184,0.28,13,0.02,276,0.42,22,0.03,75,0.12
10,Richardson,199,ROCKWALL,Female,334,304,0.91,273,0.82,32,0.10,247,0.74,97,0.29,109,0.33,13,0.04,219,0.66,27,0.08,102,0.31
10,Richardson,199,ROCKWALL,Male,346,297,0.86,268,0.78,28,0.08,236,0.68,78,0.23,109,0.32,11,0.03,198,0.57,26,0.08,70,0.20
10,Richardson,234,VAN ZANDT,Female,177,161,0.91,144,0.81,11,0.06,128,0.72,29,0.16,70,0.40,4,0.02,103,0.58,11,0.06,42,0.24
10,Richardson,234,VAN ZANDT,Male,188,178,0.95,132,0.70,36,0.19,111,0.59,13,0.07,50,0.27,9,0.05,72,0.38,8,0.04,20,0.11
11,Fort Worth,049,COOKE,Female,198,170,0.86,149,0.75,10,0.05,144,0.73,35,0.18,69,0.35,8,0.04,112,0.57,9,0.05,54,0.27
11,Fort Worth,049,COOKE,Male,262,232,0.89,195,0.74,30,0.12,180,0.69,28,0.11,79,0.30,10,0.04,117,0.45,10,0.04,48,0.18
11,Fort Worth,061,DENTON,Female,2258,2025,0.90,1763,0.78,187,0.08,1677,0.74,622,0.28,655,0.29,118,0.05,1395,0.62,112,0.05,599,0.27
11,Fort Worth,061,DENTON,Male,2422,2151,0.89,1811,0.75,297,0.12,1650,0.68,478,0.20,705,0.29,119,0.05,1302,0.54,136,0.06,388,0.16
11,Fort Worth,072,ERATH,Female,214,198,0.93,178,0.83,18,0.08,169,0.79,99,0.46,27,0.13,4,0.02,130,0.61,5,0.02,66,0.31
11,Fort Worth,072,ERATH,Male,232,204,0.88,170,0.73,35,0.15,167,0.72,62,0.27,43,0.19,5,0.02,110,0.47,5,0.02,46,0.20
11,Fort Worth,111,HOOD,Female,286,266,0.93,207,0.72,47,0.16,210,0.73,73,0.26,89,0.31,7,0.02,169,0.59,11,0.04,66,0.23
11,Fort Worth,111,HOOD,Male,262,242,0.92,177,0.68,51,0.20,180,0.69,69,0.26,62,0.24,6,0.02,137,0.52,12,0.05,45,0.17
11,Fort Worth,126,JOHNSON,Female,869,788,0.91,681,0.78,95,0.11,618,0.71,160,0.18,284,0.33,19,0.02,463,0.53,33,0.04,180,0.21
11,Fort Worth,126,JOHNSON,Male,922,821,0.89,672,0.73,136,0.15,626,0.68,122,0.13,291,0.32,14,0.02,427,0.46,40,0.04,137,0.15
11,Fort Worth,182,PALO PINTO,Female,164,150,0.92,127,0.77,13,0.08,113,0.69,20,0.12,55,0.34,2,0.01,77,0.47,7,0.04,26,0.16
11,Fort Worth,182,PALO PINTO,Male,205,185,0.90,159,0.78,29,0.14,138,0.67,25,0.12,45,0.22,6,0.03,76,0.37,7,0.03,20,0.10
11,Fort Worth,184,PARKER,Female,556,500,0.90,451,0.81,45,0.08,408,0.73,108,0.19,216,0.39,13,0.02,337,0.61,27,0.05,164,0.30
11,Fort Worth,184,PARKER,Male,618,550,0.89,454,0.74,96,0.16,421,0.68,67,0.11,211,0.34,13,0.02,291,0.47,18,0.03,93,0.15
11,Fort Worth,213,SOMERVELL,Female,44,42,0.96,38,0.86,2,0.05,40,0.91,13,0.30,14,0.32,4,0.09,31,0.71,0,0.00,16,0.36
11,Fort Worth,213,SOMERVELL,Male,68,67,0.99,59,0.87,5,0.07,53,0.78,19,0.28,20,0.29,2,0.03,41,0.60,3,0.04,14,0.21
11,Fort Worth,220,TARRANT,Female,9042,7970,0.88,6818,0.75,946,0.11,6358,0.70,1978,0.22,2795,0.31,337,0.04,5110,0.57,441,0.05,1988,0.22
11,Fort Worth,220,TARRANT,Male,9409,8147,0.87,6623,0.70,1334,0.14,5899,0.63,1715,0.18,2545,0.27,343,0.04,4603,0.49,514,0.05,1360,0.15
11,Fort Worth,249,WISE,Female,275,254,0.92,221,0.80,20,0.07,205,0.75,50,0.18,95,0.35,10,0.04,155,0.56,6,0.02,74,0.27
11,Fort Worth,249,WISE,Male,322,290,0.90,257,0.80,22,0.07,235,0.73,73,0.23,70,0.22,12,0.04,155,0.48,13,0.04,59,0.18
12,Waco,014,BELL,Female,1693,1436,0.85,1281,0.76,122,0.07,1145,0.68,301,0.18,617,0.36,46,0.03,964,0.57,83,0.05,361,0.21
12,Waco,014,BELL,Male,1724,1477,0.86,1228,0.71,193,0.11,1034,0.60,251,0.15,468,0.27,46,0.03,765,0.44,85,0.05,224,0.13
12,Waco,018,BOSQUE,Female,123,111,0.90,98,0.80,10,0.08,82,0.67,20,0.16,51,0.42,0,0.00,71,0.58,9,0.07,25,0.20
12,Waco,018,BOSQUE,Male,120,102,0.85,90,0.75,14,0.12,82,0.68,32,0.27,28,0.23,2,0.02,62,0.52,4,0.03,24,0.20
12,Waco,050,CORYELL,Female,396,350,0.88,293,0.74,49,0.12,270,0.68,66,0.17,133,0.34,13,0.03,212,0.54,19,0.05,69,0.17
12,Waco,050,CORYELL,Male,420,356,0.85,273,0.65,75,0.18,279,0.66,38,0.09,141,0.34,9,0.02,188,0.45,15,0.04,48,0.11
12,Waco,073,FALLS,Female,107,91,0.85,88,0.82,8,0.07,85,0.79,16,0.15,46,0.43,0,0.00,62,0.58,2,0.02,24,0.22
12,Waco,073,FALLS,Male,117,105,0.90,96,0.82,11,0.09,90,0.77,9,0.08,43,0.37,3,0.03,55,0.47,5,0.04,17,0.15
12,Waco,081,FREESTONE,Female,140,128,0.91,125,0.89,8,0.06,111,0.79,25,0.18,63,0.45,2,0.01,90,0.64,3,0.02,45,0.32
12,Waco,081,FREESTONE,Male,117,104,0.89,93,0.80,11,0.09,81,0.69,15,0.13,45,0.39,2,0.02,62,0.53,4,0.03,23,0.20
12,Waco,097,HAMILTON,Female,54,50,0.93,48,0.89,2,0.04,45,0.83,27,0.50,10,0.19,0,0.00,37,0.69,1,0.02,22,0.41
12,Waco,097,HAMILTON,Male,67,64,0.96,58,0.87,4,0.06,51,0.76,20,0.30,16,0.24,0,0.00,36,0.54,3,0.04,16,0.24
12,Waco,109,HILL,Female,244,224,0.92,198,0.81,14,0.06,176,0.72,22,0.09,130,0.53,3,0.01,155,0.64,14,0.06,61,0.25
12,Waco,109,HILL,Male,259,234,0.90,207,0.80,28,0.11,173,0.67,33,0.13,96,0.37,4,0.02,133,0.51,14,0.05,48,0.19
12,Waco,141,LAMPASAS,Female,134,117,0.87,105,0.78,15,0.11,93,0.69,26,0.19,41,0.31,1,0.01,68,0.51,3,0.02,31,0.23
12,Waco,141,LAMPASAS,Male,171,152,0.89,130,0.76,17,0.10,113,0.66,25,0.15,49,0.29,3,0.02,77,0.45,7,0.04,20,0.12
12,Waco,147,LIMESTONE,Female,152,138,0.91,123,0.81,14,0.09,109,0.72,32,0.21,62,0.41,1,0.01,95,0.63,10,0.07,39,0.26
12,Waco,147,LIMESTONE,Male,152,137,0.90,121,0.80,12,0.08,108,0.71,12,0.08,53,0.35,5,0.03,70,0.46,4,0.03,21,0.14
12,Waco,161,MCLENNAN,Female,1461,1244,0.85,1075,0.74,245,0.17,990,0.68,201,0.14,728,0.50,22,0.02,951,0.65,147,0.10,363,0.25
12,Waco,161,MCLENNAN,Male,1587,1321,0.83,1108,0.70,280,0.18,1003,0.63,179,0.11,637,0.40,18,0.01,834,0.53,106,0.07,249,0.16
12,Waco,167,MILLS,Female,36,31,0.86,32,0.89,1,0.03,29,0.81,9,0.25,10,0.28,0,0.00,19,0.53,1,0.03,9,0.25
12,Waco,167,MILLS,Male,58,52,0.90,45,0.78,4,0.07,44,0.76,11,0.19,19,0.33,0,0.00,30,0.52,2,0.03,11,0.19
12,Waco,175,NAVARRO,Female,337,302,0.90,259,0.77,37,0.11,242,0.72,38,0.11,180,0.53,6,0.02,224,0.67,27,0.08,80,0.24
12,Waco,175,NAVARRO,Male,347,295,0.85,246,0.71,44,0.13,209,0.60,19,0.05,139,0.40,4,0.01,162,0.47,18,0.05,53,0.15
13,Austin,011,BASTROP,Female,408,357,0.88,282,0.69,85,0.21,289,0.71,75,0.18,107,0.26,9,0.02,191,0.47,23,0.06,61,0.15
13,Austin,011,BASTROP,Male,414,352,0.85,235,0.57,127,0.31,250,0.60,54,0.13,90,0.22,8,0.02,152,0.37,13,0.03,46,0.11
13,Austin,014,BELL,Female,16,14,0.88,12,0.75,1,0.06,11,0.69,2,0.13,5,0.31,0,0.00,7,0.44,2,0.13,2,0.13
13,Austin,014,BELL,Male,24,22,0.92,18,0.75,6,0.25,18,0.75,5,0.21,4,0.17,0,0.00,9,0.38,1,0.04,1,0.04
13,Austin,016,BLANCO,Female,68,54,0.79,55,0.81,3,0.04,49,0.72,18,0.27,17,0.25,1,0.01,36,0.53,3,0.04,13,0.19
13,Austin,016,BLANCO,Male,68,63,0.93,60,0.88,4,0.06,51,0.75,17,0.25,8,0.12,2,0.03,27,0.40,1,0.01,12,0.18
13,Austin,027,BURNET,Female,234,224,0.96,175,0.75,34,0.15,166,0.71,56,0.24,60,0.26,3,0.01,119,0.51,11,0.05,55,0.24
13,Austin,027,BURNET,Male,220,204,0.93,149,0.68,45,0.21,157,0.71,48,0.22,41,0.19,5,0.02,94,0.43,3,0.01,22,0.10
13,Austin,028,CALDWELL,Female,247,216,0.87,191,0.77,23,0.09,180,0.73,54,0.22,58,0.24,6,0.02,118,0.48,8,0.03,50,0.20
13,Austin,028,CALDWELL,Male,273,239,0.88,183,0.67,55,0.20,175,0.64,47,0.17,37,0.14,2,0.01,86,0.32,5,0.02,27,0.10
13,Austin,046,COMAL,Female,626,575,0.92,484,0.77,71,0.11,463,0.74,230,0.37,123,0.20,14,0.02,367,0.59,24,0.04,188,0.30
13,Austin,046,COMAL,Male,658,606,0.92,474,0.72,111,0.17,424,0.64,170,0.26,142,0.22,12,0.02,324,0.49,27,0.04,121,0.18
13,Austin,075,FAYETTE,Female,158,151,0.96,130,0.82,17,0.11,116,0.73,36,0.23,65,0.41,1,0.01,102,0.65,6,0.04,60,0.38
13,Austin,075,FAYETTE,Male,150,146,0.97,130,0.87,13,0.09,118,0.79,25,0.17,48,0.32,2,0.01,75,0.50,3,0.02,38,0.25
13,Austin,086,GILLESPIE,Female,112,109,0.97,104,0.93,4,0.04,103,0.92,52,0.46,18,0.16,5,0.04,75,0.67,1,0.01,42,0.38
13,Austin,086,GILLESPIE,Male,130,123,0.95,111,0.85,10,0.08,102,0.79,39,0.30,29,0.22,6,0.05,74,0.57,3,0.02,32,0.25
13,Austin,089,GONZALES,Female,152,140,0.92,124,0.82,16,0.11,111,0.73,23,0.15,37,0.24,1,0.01,61,0.40,3,0.02,23,0.15
13,Austin,089,GONZALES,Male,159,142,0.89,108,0.68,30,0.19,93,0.59,14,0.09,27,0.17,1,0.01,42,0.26,5,0.03,15,0.09
13,Austin,094,GUADALUPE,Female,546,517,0.95,403,0.74,102,0.19,413,0.76,138,0.25,159,0.29,7,0.01,304,0.56,23,0.04,118,0.22
13,Austin,094,GUADALUPE,Male,614,565,0.92,432,0.70,128,0.21,431,0.70,106,0.17,136,0.22,13,0.02,255,0.42,19,0.03,63,0.10
13,Austin,105,HAYS,Female,699,653,0.93,580,0.83,52,0.07,528,0.76,189,0.27,165,0.24,18,0.03,372,0.53,26,0.04,147,0.21
13,Austin,105,HAYS,Male,731,665,0.91,586,0.80,74,0.10,528,0.72,165,0.23,162,0.22,17,0.02,344,0.47,26,0.04,103,0.14
13,Austin,130,KENDALL,Female,39,39,1.00,36,0.92,3,0.08,34,0.87,14,0.36,9,0.23,2,0.05,25,0.64,1,0.03,7,0.18
13,Austin,130,KENDALL,Male,45,42,0.93,33,0.73,7,0.16,31,0.69,8,0.18,7,0.16,1,0.02,16,0.36,0,0.00,7,0.16
13,Austin,144,LEE,Female,94,90,0.96,76,0.81,11,0.12,70,0.75,8,0.09,33,0.35,1,0.01,42,0.45,5,0.05,15,0.16
13,Austin,144,LEE,Male,116,110,0.95,98,0.85,12,0.10,88,0.76,24,0.21,32,0.28,2,0.02,58,0.50,5,0.04,19,0.16
13,Austin,150,LLANO,Female,60,54,0.90,47,0.78,5,0.08,40,0.67,12,0.20,12,0.20,6,0.10,30,0.50,5,0.08,12,0.20
13,Austin,150,LLANO,Male,59,56,0.95,44,0.75,7,0.12,40,0.68,13,0.22,13,0.22,1,0.02,27,0.46,4,0.07,11,0.19
13,Austin,166,MILAM,Female,11,9,0.82,9,0.82,1,0.09,9,0.82,0,0.00,5,0.46,0,0.00,5,0.46,0,0.00,1,0.09
13,Austin,166,MILAM,Male,20,17,0.85,16,0.80,1,0.05,14,0.70,0,0.00,10,0.50,0,0.00,10,0.50,0,0.00,0,0.00
13,Austin,227,TRAVIS,Female,3770,3354,0.89,2773,0.74,537,0.14,2613,0.69,902,0.24,986,0.26,206,0.05,2094,0.56,187,0.05,804,0.21
13,Austin,227,TRAVIS,Male,3897,3439,0.88,2577,0.66,791,0.20,2411,0.62,720,0.19,977,0.25,154,0.04,1851,0.48,231,0.06,559,0.14
13,Austin,246,WILLIAMSON,Female,1959,1810,0.92,1650,0.84,130,0.07,1557,0.80,631,0.32,537,0.27,88,0.04,1256,0.64,88,0.04,579,0.30
13,Austin,246,WILLIAMSON,Male,2083,1878,0.90,1677,0.81,204,0.10,1541,0.74,518,0.25,544,0.26,82,0.04,1144,0.55,81,0.04,424,0.20
14,Abilene,030,CALLAHAN,Female,132,124,0.94,120,0.91,3,0.02,102,0.77,29,0.22,46,0.35,2,0.02,77,0.58,2,0.02,32,0.24
14,Abilene,030,CALLAHAN,Male,128,121,0.95,116,0.91,4,0.03,104,0.81,31,0.24,34,0.27,1,0.01,66,0.52,5,0.04,29,0.23
14,Abilene,047,COMANCHE,Female,89,81,0.91,76,0.85,6,0.07,65,0.73,29,0.33,23,0.26,0,0.00,52,0.58,2,0.02,26,0.29
14,Abilene,047,COMANCHE,Male,101,93,0.92,74,0.73,9,0.09,64,0.63,21,0.21,20,0.20,0,0.00,41,0.41,2,0.02,16,0.16
14,Abilene,067,EASTLAND,Female,125,117,0.94,107,0.86,6,0.05,96,0.77,25,0.20,52,0.42,1,0.01,78,0.62,5,0.04,47,0.38
14,Abilene,067,EASTLAND,Male,130,124,0.95,105,0.81,9,0.07,96,0.74,19,0.15,60,0.46,1,0.01,80,0.62,7,0.05,28,0.22
14,Abilene,076,FISHER,Female,29,28,0.97,28,0.97,0,0.00,25,0.86,7,0.24,11,0.38,0,0.00,18,0.62,0,0.00,9,0.31
14,Abilene,076,FISHER,Male,25,24,0.96,25,1.00,0,0.00,22,0.88,7,0.28,9,0.36,0,0.00,16,0.64,1,0.04,4,0.16
14,Abilene,104,HASKELL,Female,54,47,0.87,51,0.94,1,0.02,48,0.89,16,0.30,13,0.24,1,0.02,30,0.56,1,0.02,14,0.26
14,Abilene,104,HASKELL,Male,43,38,0.88,40,0.93,1,0.02,40,0.93,16,0.37,10,0.23,0,0.00,26,0.61,0,0.00,9,0.21
14,Abilene,127,JONES,Female,145,137,0.95,130,0.90,2,0.01,115,0.79,36,0.25,34,0.23,4,0.03,74,0.51,6,0.04,36,0.25
14,Abilene,127,JONES,Male,153,146,0.95,134,0.88,11,0.07,123,0.80,40,0.26,46,0.30,6,0.04,92,0.60,5,0.03,30,0.20
14,Abilene,168,MITCHELL,Female,66,63,0.96,58,0.88,3,0.05,52,0.79,6,0.09,30,0.46,3,0.05,39,0.59,2,0.03,11,0.17
14,Abilene,168,MITCHELL,Male,50,49,0.98,44,0.88,5,0.10,42,0.84,5,0.10,21,0.42,0,0.00,26,0.52,2,0.04,10,0.20
14,Abilene,177,NOLAN,Female,152,140,0.92,123,0.81,14,0.09,114,0.75,31,0.20,70,0.46,2,0.01,103,0.68,11,0.07,37,0.24
14,Abilene,177,NOLAN,Male,159,145,0.91,111,0.70,32,0.20,105,0.66,33,0.21,42,0.26,2,0.01,77,0.48,6,0.04,27,0.17
14,Abilene,208,SCURRY,Female,127,118,0.93,107,0.84,7,0.06,102,0.80,23,0.18,50,0.39,0,0.00,73,0.58,4,0.03,37,0.29
14,Abilene,208,SCURRY,Male,140,136,0.97,114,0.81,15,0.11,103,0.74,15,0.11,60,0.43,3,0.02,78,0.56,5,0.04,33,0.24
14,Abilene,209,SHACKELFORD,Female,29,27,0.93,25,0.86,1,0.03,24,0.83,11,0.38,10,0.35,0,0.00,21,0.72,1,0.03,12,0.41
14,Abilene,209,SHACKELFORD,Male,23,23,1.00,21,0.91,1,0.04,20,0.87,9,0.39,3,0.13,1,0.04,13,0.57,0,0.00,8,0.35
14,Abilene,215,STEPHENS,Female,87,84,0.97,76,0.87,5,0.06,70,0.81,12,0.14,41,0.47,1,0.01,54,0.62,4,0.05,29,0.33
14,Abilene,215,STEPHENS,Male,70,65,0.93,60,0.86,3,0.04,51,0.73,16,0.23,14,0.20,0,0.00,30,0.43,1,0.01,13,0.19
14,Abilene,217,STONEWALL,Female,16,16,1.00,16,1.00,0,0.00,15,0.94,5,0.31,7,0.44,2,0.13,14,0.88,1,0.06,5,0.31
14,Abilene,217,STONEWALL,Male,16,15,0.94,14,0.88,0,0.00,10,0.63,1,0.06,4,0.25,0,0.00,5,0.31,1,0.06,1,0.06
14,Abilene,221,TAYLOR,Female,1014,931,0.92,806,0.80,90,0.09,685,0.68,277,0.27,280,0.28,26,0.03,583,0.58,55,0.05,268,0.26
14,Abilene,221,TAYLOR,Male,925,829,0.90,708,0.77,98,0.11,606,0.66,219,0.24,231,0.25,15,0.02,465,0.50,45,0.05,200,0.22
15,San Angelo,025,BROWN,Female,294,265,0.90,241,0.82,25,0.09,225,0.77,97,0.33,78,0.27,8,0.03,183,0.62,15,0.05,75,0.26
15,San Angelo,025,BROWN,Male,295,259,0.88,231,0.78,37,0.13,215,0.73,74,0.25,51,0.17,4,0.01,129,0.44,8,0.03,43,0.15
15,San Angelo,041,COKE,Female,50,32,0.64,32,0.64,2,0.04,32,0.64,15,0.30,11,0.22,0,0.00,26,0.52,4,0.08,7,0.14
15,San Angelo,041,COKE,Male,29,24,0.83,26,0.90,1,0.03,23,0.79,9,0.31,8,0.28,0,0.00,17,0.59,1,0.03,5,0.17
15,San Angelo,042,COLEMAN,Female,58,56,0.97,53,0.91,1,0.02,45,0.78,16,0.28,15,0.26,1,0.02,32,0.55,1,0.02,18,0.31
15,San Angelo,042,COLEMAN,Male,69,63,0.91,61,0.88,3,0.04,57,0.83,12,0.17,24,0.35,0,0.00,36,0.52,2,0.03,13,0.19
15,San Angelo,048,CONCHO,Female,23,21,0.91,20,0.87,0,0.00,20,0.87,10,0.44,2,0.09,0,0.00,12,0.52,1,0.04,1,0.04
15,San Angelo,048,CONCHO,Male,19,19,1.00,18,0.95,1,0.05,14,0.74,6,0.32,4,0.21,0,0.00,10,0.53,0,0.00,4,0.21
15,San Angelo,053,CROCKETT,Female,40,38,0.95,34,0.85,1,0.03,31,0.78,16,0.40,5,0.13,0,0.00,21,0.53,1,0.03,10,0.25
15,San Angelo,053,CROCKETT,Male,32,30,0.94,30,0.94,0,0.00,26,0.81,7,0.22,5,0.16,1,0.03,13,0.41,0,0.00,2,0.06
15,San Angelo,069,EDWARDS,Female,27,26,0.96,22,0.82,2,0.07,17,0.63,4,0.15,9,0.33,0,0.00,13,0.48,2,0.07,8,0.30
15,San Angelo,069,EDWARDS,Male,39,31,0.80,33,0.85,1,0.03,28,0.72,11,0.28,7,0.18,1,0.03,19,0.49,4,0.10,6,0.15
15,San Angelo,118,IRION,Female,16,16,1.00,14,0.88,0,0.00,15,0.94,5,0.31,1,0.06,3,0.19,9,0.56,0,0.00,3,0.19
15,San Angelo,118,IRION,Male,16,15,0.94,14,0.88,2,0.13,15,0.94,5,0.31,2,0.13,0,0.00,7,0.44,0,0.00,3,0.19
15,San Angelo,134,KIMBLE,Female,40,39,0.98,37,0.93,1,0.03,31,0.78,8,0.20,12,0.30,0,0.00,20,0.50,0,0.00,8,0.20
15,San Angelo,134,KIMBLE,Male,43,37,0.86,28,0.65,2,0.05,27,0.63,11,0.26,3,0.07,0,0.00,14,0.33,0,0.00,5,0.12
15,San Angelo,157,MASON,Female,26,26,1.00,25,0.96,1,0.04,24,0.92,8,0.31,6,0.23,0,0.00,14,0.54,0,0.00,11,0.42
15,San Angelo,157,MASON,Male,25,25,1.00,25,1.00,0,0.00,25,1.00,3,0.12,6,0.24,2,0.08,11,0.44,0,0.00,5,0.20
