Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
06,Huntsville,239,WASHINGTON,White,259,241,0.93,227,0.88,10,0.04,213,0.82,47,0.18,133,0.51,5,0.02,185,0.71,11,0.04,96,0.37
06,Huntsville,239,WASHINGTON,Others,7,6,0.86,6,0.86,0,0.00,7,1.00,3,0.43,2,0.29,0,0.00,5,0.71,0,0.00,4,0.57
07,Kilgore,001,ANDERSON,African American,142,133,0.94,117,0.82,15,0.11,103,0.73,17,0.12,34,0.24,2,0.01,53,0.37,3,0.02,10,0.07
07,Kilgore,001,ANDERSON,White,484,446,0.92,385,0.80,34,0.07,342,0.71,63,0.13,186,0.38,13,0.03,262,0.54,28,0.06,102,0.21
07,Kilgore,001,ANDERSON,Other Ethnicities,69,62,0.90,41,0.59,19,0.28,34,0.49,3,0.04,15,0.22,0,0.00,18,0.26,4,0.06,7,0.10
07,Kilgore,003,ANGELINA,African American,234,207,0.89,193,0.83,19,0.08,180,0.77,39,0.17,81,0.35,10,0.04,130,0.56,6,0.03,30,0.13
07,Kilgore,003,ANGELINA,White,767,683,0.89,604,0.79,71,0.09,565,0.74,119,0.16,305,0.40,12,0.02,436,0.57,31,0.04,167,0.22
07,Kilgore,003,ANGELINA,Other Ethnicities,179,149,0.83,131,0.73,20,0.11,112,0.63,14,0.08,60,0.34,2,0.01,76,0.43,4,0.02,28,0.16
07,Kilgore,037,CHEROKEE,African American,124,112,0.90,97,0.78,15,0.12,89,0.72,18,0.15,44,0.36,3,0.02,65,0.52,8,0.06,14,0.11
07,Kilgore,037,CHEROKEE,White,379,348,0.92,301,0.79,24,0.06,249,0.66,40,0.11,154,0.41,7,0.02,201,0.53,33,0.09,90,0.24
07,Kilgore,037,CHEROKEE,Other Ethnicities,86,77,0.90,62,0.72,10,0.12,54,0.63,3,0.03,21,0.24,0,0.00,24,0.28,1,0.01,7,0.08
07,Kilgore,092,GREGG,African American,443,405,0.91,323,0.73,80,0.18,288,0.65,67,0.15,149,0.34,11,0.02,227,0.51,23,0.05,53,0.12
07,Kilgore,092,GREGG,Hispanic,130,114,0.88,85,0.65,23,0.18,62,0.48,7,0.05,33,0.25,0,0.00,40,0.31,5,0.04,14,0.11
07,Kilgore,092,GREGG,White,1191,1122,0.94,1018,0.86,63,0.05,893,0.75,207,0.17,535,0.45,39,0.03,781,0.66,61,0.05,357,0.30
07,Kilgore,092,GREGG,Others,22,21,0.96,18,0.82,1,0.05,18,0.82,9,0.41,9,0.41,0,0.00,18,0.82,2,0.09,11,0.50
07,Kilgore,102,HARRISON,African American,297,262,0.88,256,0.86,17,0.06,214,0.72,53,0.18,88,0.30,15,0.05,156,0.53,11,0.04,32,0.11
07,Kilgore,102,HARRISON,White,692,629,0.91,578,0.84,35,0.05,478,0.69,127,0.18,254,0.37,29,0.04,410,0.59,39,0.06,174,0.25
07,Kilgore,102,HARRISON,Other Ethnicities,57,47,0.83,46,0.81,4,0.07,31,0.54,1,0.02,17,0.30,0,0.00,18,0.32,2,0.04,6,0.11
07,Kilgore,107,HENDERSON,African American,81,74,0.91,54,0.67,16,0.20,54,0.67,2,0.02,31,0.38,0,0.00,33,0.41,4,0.05,9,0.11
07,Kilgore,107,HENDERSON,White,625,541,0.87,486,0.78,52,0.08,408,0.65,49,0.08,243,0.39,11,0.02,303,0.49,33,0.05,129,0.21
07,Kilgore,107,HENDERSON,Other Ethnicities,75,62,0.83,42,0.56,21,0.28,46,0.61,1,0.01,15,0.20,1,0.01,17,0.23,2,0.03,5,0.07
07,Kilgore,174,NACOGDOCHES,African American,159,147,0.93,112,0.70,30,0.19,114,0.72,24,0.15,36,0.23,2,0.01,62,0.39,2,0.01,18,0.11
07,Kilgore,174,NACOGDOCHES,White,540,487,0.90,428,0.79,53,0.10,411,0.76,167,0.31,130,0.24,12,0.02,309,0.57,16,0.03,144,0.27
07,Kilgore,174,NACOGDOCHES,Other Ethnicities,99,85,0.86,58,0.59,13,0.13,61,0.62,11,0.11,15,0.15,1,0.01,27,0.27,2,0.02,7,0.07
07,Kilgore,183,PANOLA,African American,61,60,0.98,46,0.75,7,0.12,42,0.69,5,0.08,24,0.39,3,0.05,32,0.53,1,0.02,6,0.10
07,Kilgore,183,PANOLA,Hispanic,12,11,0.92,9,0.75,2,0.17,8,0.67,0,0.00,7,0.58,0,0.00,7,0.58,1,0.08,5,0.42
07,Kilgore,183,PANOLA,White,253,247,0.98,221,0.87,15,0.06,195,0.77,21,0.08,135,0.53,5,0.02,161,0.64,16,0.06,83,0.33
07,Kilgore,190,RAINS,White,111,103,0.93,89,0.80,10,0.09,75,0.68,18,0.16,26,0.23,5,0.05,49,0.44,1,0.01,17,0.15
07,Kilgore,190,RAINS,Other Ethnicities,8,8,1.00,7,0.88,1,0.13,8,1.00,1,0.13,6,0.75,0,0.00,7,0.88,0,0.00,1,0.13
07,Kilgore,201,RUSK,African American,162,149,0.92,134,0.83,17,0.11,122,0.75,14,0.09,61,0.38,1,0.01,76,0.47,2,0.01,21,0.13
07,Kilgore,201,RUSK,White,424,389,0.92,350,0.83,31,0.07,290,0.68,53,0.13,166,0.39,12,0.03,231,0.55,16,0.04,110,0.26
07,Kilgore,201,RUSK,Other Ethnicities,64,58,0.91,51,0.80,3,0.05,47,0.73,7,0.11,20,0.31,0,0.00,27,0.42,2,0.03,9,0.14
07,Kilgore,202,SABINE,White,109,91,0.84,79,0.73,10,0.09,73,0.67,20,0.18,25,0.23,3,0.03,48,0.44,4,0.04,19,0.17
07,Kilgore,202,SABINE,Other Ethnicities,19,18,0.95,14,0.74,2,0.11,15,0.79,5,0.26,7,0.37,0,0.00,12,0.63,0,0.00,2,0.11
07,Kilgore,203,SAN AUGUSTINE,White,60,51,0.85,45,0.75,8,0.13,46,0.77,8,0.13,21,0.35,2,0.03,31,0.52,1,0.02,15,0.25
07,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,53,49,0.93,44,0.83,6,0.11,47,0.89,8,0.15,13,0.25,0,0.00,21,0.40,0,0.00,5,0.09
07,Kilgore,210,SHELBY,White,216,194,0.90,167,0.77,13,0.06,142,0.66,36,0.17,67,0.31,3,0.01,106,0.49,5,0.02,52,0.24
07,Kilgore,210,SHELBY,Other Ethnicities,129,125,0.97,105,0.81,16,0.12,95,0.74,10,0.08,39,0.30,1,0.01,50,0.39,0,0.00,14,0.11
07,Kilgore,212,SMITH,African American,633,581,0.92,441,0.70,126,0.20,414,0.65,63,0.10,172,0.27,21,0.03,256,0.40,19,0.03,53,0.08
07,Kilgore,212,SMITH,Hispanic,309,266,0.86,205,0.66,53,0.17,163,0.53,11,0.04,80,0.26,2,0.01,93,0.30,11,0.04,30,0.10
07,Kilgore,212,SMITH,White,1393,1266,0.91,1123,0.81,101,0.07,1031,0.74,189,0.14,609,0.44,42,0.03,840,0.60,74,0.05,333,0.24
07,Kilgore,212,SMITH,Others,24,23,0.96,21,0.88,1,0.04,19,0.79,7,0.29,10,0.42,2,0.08,19,0.79,1,0.04,9,0.38
07,Kilgore,230,UPSHUR,African American,55,52,0.95,44,0.80,9,0.16,39,0.71,5,0.09,23,0.42,3,0.05,31,0.56,1,0.02,9,0.16
07,Kilgore,230,UPSHUR,White,473,428,0.91,380,0.80,33,0.07,341,0.72,67,0.14,162,0.34,20,0.04,249,0.53,28,0.06,94,0.20
07,Kilgore,230,UPSHUR,Other Ethnicities,19,17,0.90,15,0.79,2,0.11,15,0.79,2,0.11,3,0.16,0,0.00,5,0.26,0,0.00,4,0.21
07,Kilgore,234,VAN ZANDT,Hispanic,26,24,0.92,20,0.77,1,0.04,16,0.62,1,0.04,4,0.15,0,0.00,5,0.19,0,0.00,2,0.08
07,Kilgore,234,VAN ZANDT,White,314,278,0.89,233,0.74,29,0.09,209,0.67,27,0.09,123,0.39,6,0.02,156,0.50,13,0.04,60,0.19
07,Kilgore,234,VAN ZANDT,Other Ethnicities,15,13,0.87,11,0.73,3,0.20,12,0.80,3,0.20,6,0.40,1,0.07,10,0.67,0,0.00,2,0.13
07,Kilgore,250,WOOD,African American,42,39,0.93,35,0.83,5,0.12,33,0.79,2,0.05,16,0.38,1,0.02,19,0.45,1,0.02,3,0.07
07,Kilgore,250,WOOD,White,426,385,0.90,343,0.81,26,0.06,303,0.71,55,0.13,167,0.39,7,0.02,229,0.54,29,0.07,88,0.21
07,Kilgore,250,WOOD,Other Ethnicities,31,29,0.94,24,0.77,1,0.03,21,0.68,0,0.00,9,0.29,1,0.03,10,0.32,2,0.06,5,0.16
08,Mt. Pleasant,019,BOWIE,African American,347,293,0.84,238,0.69,54,0.16,232,0.67,30,0.09,90,0.26,27,0.08,147,0.42,4,0.01,32,0.09
08,Mt. Pleasant,019,BOWIE,White,842,737,0.88,682,0.81,50,0.06,583,0.69,81,0.10,315,0.37,88,0.11,484,0.58,41,0.05,148,0.18
08,Mt. Pleasant,019,BOWIE,Other Ethnicities,35,26,0.74,19,0.54,2,0.06,17,0.49,3,0.09,10,0.29,2,0.06,15,0.43,0,0.00,5,0.14
08,Mt. Pleasant,032,CAMP,White,95,87,0.92,85,0.90,2,0.02,70,0.74,7,0.07,47,0.50,2,0.02,56,0.59,7,0.07,28,0.30
08,Mt. Pleasant,032,CAMP,Other Ethnicities,49,43,0.88,35,0.71,11,0.22,35,0.71,3,0.06,17,0.35,0,0.00,20,0.41,2,0.04,6,0.12
08,Mt. Pleasant,034,CASS,White,327,295,0.90,278,0.85,14,0.04,260,0.80,36,0.11,123,0.38,35,0.11,194,0.59,11,0.03,63,0.19
08,Mt. Pleasant,034,CASS,Other Ethnicities,127,118,0.93,106,0.84,11,0.09,105,0.83,20,0.16,31,0.24,7,0.06,58,0.46,1,0.01,18,0.14
08,Mt. Pleasant,060,DELTA,White,69,65,0.94,60,0.87,4,0.06,49,0.71,18,0.26,19,0.28,0,0.00,37,0.54,4,0.06,15,0.22
08,Mt. Pleasant,060,DELTA,Other Ethnicities,22,18,0.82,19,0.86,1,0.05,17,0.77,3,0.14,7,0.32,0,0.00,10,0.46,1,0.05,3,0.14
08,Mt. Pleasant,080,FRANKLIN,White,93,87,0.94,83,0.89,4,0.04,75,0.81,23,0.25,34,0.37,3,0.03,60,0.65,3,0.03,35,0.38
08,Mt. Pleasant,080,FRANKLIN,Other Ethnicities,27,25,0.93,23,0.85,2,0.07,19,0.70,0,0.00,9,0.33,0,0.00,9,0.33,0,0.00,4,0.15
08,Mt. Pleasant,112,HOPKINS,African American,50,44,0.88,42,0.84,6,0.12,41,0.82,8,0.16,15,0.30,0,0.00,23,0.46,1,0.02,4,0.08
08,Mt. Pleasant,112,HOPKINS,White,388,360,0.93,331,0.85,25,0.06,312,0.80,72,0.19,143,0.37,16,0.04,231,0.60,14,0.04,99,0.26
08,Mt. Pleasant,112,HOPKINS,Other Ethnicities,38,34,0.90,31,0.82,2,0.05,26,0.68,6,0.16,9,0.24,0,0.00,15,0.40,2,0.05,6,0.16
08,Mt. Pleasant,139,LAMAR,African American,123,107,0.87,88,0.72,24,0.20,90,0.73,11,0.09,47,0.38,1,0.01,59,0.48,4,0.03,6,0.05
08,Mt. Pleasant,139,LAMAR,White,532,481,0.90,428,0.81,40,0.08,385,0.72,66,0.12,238,0.45,21,0.04,325,0.61,39,0.07,140,0.26
08,Mt. Pleasant,139,LAMAR,Other Ethnicities,17,15,0.88,11,0.65,5,0.29,13,0.77,1,0.06,8,0.47,0,0.00,9,0.53,1,0.06,1,0.06
08,Mt. Pleasant,155,MARION,White,64,60,0.94,48,0.75,9,0.14,43,0.67,7,0.11,18,0.28,2,0.03,27,0.42,3,0.05,8,0.13
08,Mt. Pleasant,155,MARION,Other Ethnicities,43,41,0.95,33,0.77,7,0.16,30,0.70,9,0.21,14,0.33,0,0.00,23,0.54,1,0.02,10,0.23
08,Mt. Pleasant,172,MORRIS,White,129,112,0.87,94,0.73,18,0.14,80,0.62,9,0.07,51,0.40,1,0.01,61,0.47,7,0.05,30,0.23
08,Mt. Pleasant,172,MORRIS,Other Ethnicities,82,76,0.93,68,0.83,9,0.11,61,0.74,5,0.06,33,0.40,2,0.02,40,0.49,1,0.01,11,0.13
08,Mt. Pleasant,194,RED RIVER,African American,47,44,0.94,39,0.83,6,0.13,40,0.85,6,0.13,22,0.47,1,0.02,29,0.62,2,0.04,9,0.19
08,Mt. Pleasant,194,RED RIVER,White,148,134,0.91,122,0.82,11,0.07,107,0.72,14,0.09,70,0.47,1,0.01,85,0.57,9,0.06,36,0.24
08,Mt. Pleasant,194,RED RIVER,Other Ethnicities,15,13,0.87,8,0.53,2,0.13,6,0.40,0,0.00,4,0.27,1,0.07,5,0.33,1,0.07,2,0.13
08,Mt. Pleasant,225,TITUS,Hispanic,127,114,0.90,77,0.61,35,0.28,83,0.65,2,0.02,35,0.28,1,0.01,38,0.30,4,0.03,11,0.09
08,Mt. Pleasant,225,TITUS,White,241,217,0.90,198,0.82,20,0.08,183,0.76,47,0.20,115,0.48,5,0.02,167,0.69,17,0.07,65,0.27
08,Mt. Pleasant,225,TITUS,Other Ethnicities,54,49,0.91,37,0.69,13,0.24,39,0.72,4,0.07,24,0.44,1,0.02,29,0.54,2,0.04,7,0.13
09,Wichita Falls,005,ARCHER,All Ethnicities,171,162,0.95,153,0.90,5,0.03,148,0.87,60,0.35,42,0.25,5,0.03,107,0.63,4,0.02,48,0.28
09,Wichita Falls,012,BAYLOR,White,42,39,0.93,39,0.93,0,0.00,35,0.83,12,0.29,12,0.29,1,0.02,25,0.60,1,0.02,14,0.33
09,Wichita Falls,012,BAYLOR,Other Ethnicities,17,14,0.82,13,0.77,1,0.06,11,0.65,1,0.06,7,0.41,1,0.06,9,0.53,0,0.00,3,0.18
09,Wichita Falls,039,CLAY,White,169,154,0.91,143,0.85,12,0.07,130,0.77,52,0.31,36,0.21,5,0.03,93,0.55,6,0.04,33,0.20
09,Wichita Falls,039,CLAY,Other Ethnicities,10,9,0.90,8,0.80,1,0.10,7,0.70,4,0.40,1,0.10,0,0.00,5,0.50,0,0.00,2,0.20
09,Wichita Falls,078,FOARD,White,24,23,0.96,20,0.83,1,0.04,20,0.83,3,0.13,16,0.67,0,0.00,19,0.79,1,0.04,6,0.25
09,Wichita Falls,078,FOARD,Other Ethnicities,10,10,1.00,9,0.90,1,0.10,8,0.80,0,0.00,4,0.40,1,0.10,5,0.50,0,0.00,1,0.10
09,Wichita Falls,099,HARDEMAN,White,66,61,0.92,60,0.91,0,0.00,50,0.76,12,0.18,27,0.41,2,0.03,41,0.62,0,0.00,17,0.26
09,Wichita Falls,099,HARDEMAN,Other Ethnicities,34,30,0.88,28,0.82,1,0.03,22,0.65,4,0.12,8,0.24,1,0.03,13,0.38,0,0.00,1,0.03
09,Wichita Falls,119,JACK,White,136,126,0.93,113,0.83,14,0.10,108,0.79,33,0.24,41,0.30,6,0.04,80,0.59,3,0.02,29,0.21
09,Wichita Falls,119,JACK,Other Ethnicities,11,11,1.00,10,0.91,1,0.09,10,0.91,1,0.09,4,0.36,0,0.00,5,0.46,0,0.00,2,0.18
09,Wichita Falls,138,KNOX,White,42,41,0.98,41,0.98,0,0.00,34,0.81,17,0.41,17,0.41,0,0.00,34,0.81,2,0.05,17,0.41
09,Wichita Falls,138,KNOX,Other Ethnicities,36,33,0.92,33,0.92,1,0.03,31,0.86,7,0.19,12,0.33,0,0.00,19,0.53,0,0.00,10,0.28
09,Wichita Falls,169,MONTAGUE,White,240,223,0.93,214,0.89,12,0.05,178,0.74,45,0.19,80,0.33,4,0.02,129,0.54,8,0.03,53,0.22
09,Wichita Falls,169,MONTAGUE,Other Ethnicities,29,27,0.93,23,0.79,3,0.10,21,0.72,2,0.07,10,0.35,0,0.00,12,0.41,0,0.00,4,0.14
09,Wichita Falls,224,THROCKMORTON,All Ethnicities,33,30,0.91,30,0.91,0,0.00,29,0.88,13,0.39,11,0.33,0,0.00,24,0.73,1,0.03,10,0.30
09,Wichita Falls,243,WICHITA,African American,194,169,0.87,132,0.68,38,0.20,142,0.73,33,0.17,31,0.16,11,0.06,75,0.39,3,0.02,19,0.10
09,Wichita Falls,243,WICHITA,Hispanic,228,210,0.92,149,0.65,58,0.25,144,0.63,35,0.15,31,0.14,9,0.04,75,0.33,9,0.04,13,0.06
09,Wichita Falls,243,WICHITA,White,1288,1177,0.91,1014,0.79,124,0.10,930,0.72,435,0.34,224,0.17,63,0.05,722,0.56,50,0.04,280,0.22
09,Wichita Falls,243,WICHITA,Others,42,39,0.93,37,0.88,0,0.00,34,0.81,20,0.48,4,0.10,2,0.05,26,0.62,0,0.00,10,0.24
09,Wichita Falls,244,WILBARGER,Hispanic,68,53,0.78,38,0.56,15,0.22,32,0.47,2,0.03,18,0.27,0,0.00,20,0.29,3,0.04,3,0.04
09,Wichita Falls,244,WILBARGER,White,153,140,0.92,123,0.80,10,0.07,109,0.71,28,0.18,57,0.37,4,0.03,89,0.58,4,0.03,41,0.27
09,Wichita Falls,244,WILBARGER,Other Ethnicities,27,24,0.89,22,0.82,1,0.04,19,0.70,4,0.15,12,0.44,1,0.04,17,0.63,1,0.04,5,0.19
09,Wichita Falls,252,YOUNG,White,226,216,0.96,184,0.81,21,0.09,172,0.76,73,0.32,59,0.26,5,0.02,137,0.61,5,0.02,58,0.26
09,Wichita Falls,252,YOUNG,Other Ethnicities,42,38,0.91,29,0.69,8,0.19,22,0.52,2,0.05,5,0.12,0,0.00,7,0.17,0,0.00,1,0.02
10,Richardson,043,COLLIN,African American,293,273,0.93,222,0.76,42,0.14,204,0.70,34,0.12,94,0.32,28,0.10,156,0.53,12,0.04,34,0.12
10,Richardson,043,COLLIN,Hispanic,489,434,0.89,320,0.65,94,0.19,283,0.58,30,0.06,143,0.29,3,0.01,176,0.36,23,0.05,42,0.09
10,Richardson,043,COLLIN,White,4480,4072,0.91,3753,0.84,198,0.04,3382,0.76,1073,0.24,1545,0.35,302,0.07,2920,0.65,284,0.06,1249,0.28
10,Richardson,043,COLLIN,Others,404,380,0.94,365,0.90,1,0.00,335,0.83,196,0.49,55,0.14,45,0.11,296,0.73,18,0.04,178,0.44
10,Richardson,057,DALLAS,African American,7551,6458,0.86,4791,0.63,1687,0.22,4832,0.64,1180,0.16,1977,0.26,320,0.04,3477,0.46,329,0.04,736,0.10
10,Richardson,057,DALLAS,Hispanic,8009,6760,0.84,4585,0.57,2003,0.25,4415,0.55,351,0.04,1848,0.23,113,0.01,2312,0.29,241,0.03,484,0.06
10,Richardson,057,DALLAS,White,10818,9605,0.89,8508,0.79,869,0.08,7608,0.70,2432,0.23,3380,0.31,579,0.05,6391,0.59,691,0.06,2509,0.23
10,Richardson,057,DALLAS,Others,1243,1080,0.87,974,0.78,87,0.07,920,0.74,374,0.30,396,0.32,43,0.03,813,0.65,80,0.06,403,0.32
10,Richardson,070,ELLIS,African American,195,184,0.94,162,0.83,25,0.13,144,0.74,28,0.14,68,0.35,4,0.02,100,0.51,6,0.03,23,0.12
10,Richardson,070,ELLIS,Hispanic,371,324,0.87,250,0.67,60,0.16,219,0.59,20,0.05,91,0.25,7,0.02,118,0.32,13,0.04,45,0.12
10,Richardson,070,ELLIS,White,1196,1121,0.94,1003,0.84,90,0.08,874,0.73,231,0.19,452,0.38,35,0.03,718,0.60,58,0.05,290,0.24
10,Richardson,070,ELLIS,Others,11,10,0.91,8,0.73,1,0.09,5,0.46,3,0.27,4,0.36,0,0.00,7,0.64,2,0.18,2,0.18
10,Richardson,074,FANNIN,White,362,331,0.91,312,0.86,14,0.04,273,0.75,50,0.14,118,0.33,22,0.06,190,0.53,14,0.04,79,0.22
10,Richardson,074,FANNIN,Other Ethnicities,45,43,0.96,36,0.80,1,0.02,28,0.62,0,0.00,11,0.24,3,0.07,14,0.31,2,0.04,3,0.07
10,Richardson,091,GRAYSON,African American,130,116,0.89,103,0.79,12,0.09,74,0.57,13,0.10,37,0.29,5,0.04,55,0.42,8,0.06,8,0.06
10,Richardson,091,GRAYSON,Hispanic,84,71,0.85,54,0.64,14,0.17,43,0.51,4,0.05,21,0.25,3,0.04,28,0.33,5,0.06,7,0.08
10,Richardson,091,GRAYSON,White,1285,1183,0.92,1051,0.82,85,0.07,904,0.70,207,0.16,465,0.36,57,0.04,729,0.57,73,0.06,285,0.22
10,Richardson,091,GRAYSON,Others,17,15,0.88,9,0.53,1,0.06,8,0.47,2,0.12,7,0.41,0,0.00,9,0.53,2,0.12,3,0.18
10,Richardson,116,HUNT,African American,142,128,0.90,81,0.57,43,0.30,90,0.63,19,0.13,37,0.26,4,0.03,60,0.42,4,0.03,13,0.09
10,Richardson,116,HUNT,Hispanic,83,73,0.88,52,0.63,19,0.23,47,0.57,6,0.07,14,0.17,2,0.02,22,0.27,3,0.04,6,0.07
10,Richardson,116,HUNT,White,828,745,0.90,630,0.76,83,0.10,567,0.69,173,0.21,208,0.25,10,0.01,391,0.47,43,0.05,153,0.19
10,Richardson,116,HUNT,Others,15,11,0.73,10,0.67,0,0.00,7,0.47,2,0.13,5,0.33,1,0.07,8,0.53,2,0.13,2,0.13
10,Richardson,129,KAUFMAN,African American,164,149,0.91,113,0.69,24,0.15,110,0.67,23,0.14,43,0.26,0,0.00,66,0.40,4,0.02,12,0.07
10,Richardson,129,KAUFMAN,White,972,866,0.89,708,0.73,114,0.12,682,0.70,127,0.13,368,0.38,23,0.02,518,0.53,45,0.05,188,0.19
10,Richardson,129,KAUFMAN,Other Ethnicities,143,115,0.80,66,0.46,36,0.25,68,0.48,12,0.08,21,0.15,3,0.02,36,0.25,3,0.02,11,0.08
10,Richardson,199,ROCKWALL,African American,26,24,0.92,17,0.65,7,0.27,17,0.65,4,0.15,7,0.27,1,0.04,12,0.46,2,0.08,4,0.15
10,Richardson,199,ROCKWALL,Hispanic,76,66,0.87,55,0.72,11,0.15,47,0.62,2,0.03,18,0.24,0,0.00,20,0.26,2,0.03,4,0.05
10,Richardson,199,ROCKWALL,White,567,502,0.89,459,0.81,41,0.07,409,0.72,162,0.29,190,0.34,23,0.04,375,0.66,49,0.09,157,0.28
10,Richardson,199,ROCKWALL,Others,11,9,0.82,10,0.91,1,0.09,10,0.91,7,0.64,3,0.27,0,0.00,10,0.91,0,0.00,7,0.64
10,Richardson,234,VAN ZANDT,White,306,288,0.94,237,0.78,37,0.12,203,0.66,36,0.12,106,0.35,11,0.04,153,0.50,18,0.06,56,0.18
10,Richardson,234,VAN ZANDT,Other Ethnicities,59,51,0.86,39,0.66,10,0.17,36,0.61,6,0.10,14,0.24,2,0.03,22,0.37,1,0.02,6,0.10
11,Fort Worth,049,COOKE,African American,19,16,0.84,13,0.68,3,0.16,14,0.74,5,0.26,5,0.26,2,0.11,12,0.63,1,0.05,3,0.16
11,Fort Worth,049,COOKE,Hispanic,44,35,0.80,25,0.57,9,0.21,24,0.55,0,0.00,8,0.18,0,0.00,8,0.18,0,0.00,2,0.05
11,Fort Worth,049,COOKE,White,389,346,0.89,300,0.77,27,0.07,280,0.72,57,0.15,131,0.34,15,0.04,203,0.52,18,0.05,96,0.25
11,Fort Worth,049,COOKE,Others,8,5,0.63,6,0.75,1,0.13,6,0.75,1,0.13,4,0.50,1,0.13,6,0.75,0,0.00,1,0.13
11,Fort Worth,061,DENTON,African American,300,254,0.85,204,0.68,55,0.18,195,0.65,46,0.15,82,0.27,25,0.08,153,0.51,14,0.05,36,0.12
11,Fort Worth,061,DENTON,Hispanic,486,421,0.87,313,0.64,93,0.19,298,0.61,50,0.10,120,0.25,10,0.02,180,0.37,17,0.04,47,0.10
11,Fort Worth,061,DENTON,White,3786,3414,0.90,2978,0.79,329,0.09,2767,0.73,968,0.26,1132,0.30,195,0.05,2295,0.61,206,0.05,877,0.23
11,Fort Worth,061,DENTON,Others,108,87,0.81,79,0.73,7,0.06,67,0.62,36,0.33,26,0.24,7,0.06,69,0.64,11,0.10,27,0.25
11,Fort Worth,072,ERATH,White,351,318,0.91,287,0.82,35,0.10,276,0.79,149,0.43,57,0.16,8,0.02,214,0.61,10,0.03,105,0.30
11,Fort Worth,072,ERATH,Other Ethnicities,95,84,0.88,61,0.64,18,0.19,60,0.63,12,0.13,13,0.14,1,0.01,26,0.27,0,0.00,7,0.07
11,Fort Worth,111,HOOD,White,500,466,0.93,361,0.72,81,0.16,365,0.73,136,0.27,141,0.28,13,0.03,290,0.58,20,0.04,107,0.21
11,Fort Worth,111,HOOD,Other Ethnicities,48,42,0.88,23,0.48,17,0.35,25,0.52,6,0.13,10,0.21,0,0.00,16,0.33,3,0.06,4,0.08
11,Fort Worth,126,JOHNSON,African American,56,53,0.95,42,0.75,10,0.18,45,0.80,6,0.11,20,0.36,1,0.02,27,0.48,1,0.02,6,0.11
11,Fort Worth,126,JOHNSON,Hispanic,220,188,0.86,142,0.65,42,0.19,131,0.60,8,0.04,58,0.26,4,0.02,70,0.32,6,0.03,14,0.06
11,Fort Worth,126,JOHNSON,White,1500,1355,0.90,1157,0.77,178,0.12,1058,0.71,263,0.18,495,0.33,28,0.02,786,0.52,66,0.04,291,0.19
11,Fort Worth,126,JOHNSON,Others,15,13,0.87,12,0.80,1,0.07,10,0.67,5,0.33,2,0.13,0,0.00,7,0.47,0,0.00,6,0.40
11,Fort Worth,182,PALO PINTO,Hispanic,51,45,0.88,36,0.71,5,0.10,31,0.61,2,0.04,9,0.18,1,0.02,12,0.24,2,0.04,4,0.08
11,Fort Worth,182,PALO PINTO,White,304,279,0.92,239,0.79,35,0.12,210,0.69,40,0.13,89,0.29,5,0.02,134,0.44,12,0.04,40,0.13
11,Fort Worth,182,PALO PINTO,Other Ethnicities,14,11,0.79,11,0.79,2,0.14,10,0.71,3,0.21,2,0.14,2,0.14,7,0.50,0,0.00,2,0.14
11,Fort Worth,184,PARKER,Hispanic,76,68,0.90,45,0.59,21,0.28,40,0.53,2,0.03,18,0.24,2,0.03,22,0.29,3,0.04,8,0.11
11,Fort Worth,184,PARKER,White,1080,968,0.90,847,0.78,119,0.11,776,0.72,167,0.16,405,0.38,23,0.02,595,0.55,42,0.04,245,0.23
11,Fort Worth,184,PARKER,Other Ethnicities,18,14,0.78,13,0.72,1,0.06,13,0.72,6,0.33,4,0.22,1,0.06,11,0.61,0,0.00,4,0.22
11,Fort Worth,213,SOMERVELL,White,90,88,0.98,78,0.87,7,0.08,74,0.82,27,0.30,28,0.31,6,0.07,61,0.68,2,0.02,24,0.27
11,Fort Worth,213,SOMERVELL,Other Ethnicities,22,21,0.96,19,0.86,0,0.00,19,0.86,5,0.23,6,0.27,0,0.00,11,0.50,1,0.05,6,0.27
11,Fort Worth,220,TARRANT,African American,3105,2623,0.85,1984,0.64,615,0.20,1926,0.62,494,0.16,742,0.24,131,0.04,1367,0.44,134,0.04,273,0.09
11,Fort Worth,220,TARRANT,Hispanic,3507,2967,0.85,2132,0.61,669,0.19,1921,0.55,237,0.07,841,0.24,41,0.01,1119,0.32,126,0.04,251,0.07
11,Fort Worth,220,TARRANT,White,11024,9802,0.89,8654,0.79,940,0.09,7810,0.71,2670,0.24,3518,0.32,473,0.04,6661,0.60,637,0.06,2565,0.23
11,Fort Worth,220,TARRANT,Others,815,725,0.89,671,0.82,56,0.07,600,0.74,292,0.36,239,0.29,35,0.04,566,0.69,58,0.07,259,0.32
11,Fort Worth,249,WISE,White,519,476,0.92,419,0.81,37,0.07,387,0.75,120,0.23,150,0.29,20,0.04,290,0.56,18,0.03,128,0.25
