Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
06,Huntsville,236,WALKER,Others,6,6,1.00,6,1.00, -  ,0.00,6,1.00,4,0.67,2,0.33, -  ,0.00,6,1.00, -  ,0.00,3,0.50
06,Huntsville,239,WASHINGTON,African American,122,113,0.93,86,0.71,24,0.20,71,0.58,14,0.12,30,0.25,4,0.03,48,0.39,3,0.02,15,0.12
06,Huntsville,239,WASHINGTON,White,273,263,0.96,246,0.90,15,0.05,226,0.83,58,0.21,131,0.48,4,0.01,193,0.71,11,0.04,111,0.41
06,Huntsville,239,WASHINGTON,Other Ethnicities,48,43,0.90,28,0.58,12,0.25,23,0.48,2,0.04,9,0.19,1,0.02,12,0.25,1,0.02,2,0.04
07,Kilgore,001,ANDERSON,African American,125,114,0.91,96,0.77,17,0.14,85,0.68,13,0.10,38,0.30,2,0.02,53,0.42,7,0.06,12,0.10
07,Kilgore,001,ANDERSON,White,481,435,0.90,378,0.79,43,0.09,361,0.75,71,0.15,176,0.37,10,0.02,257,0.53,17,0.04,117,0.24
07,Kilgore,001,ANDERSON,Other Ethnicities,65,60,0.92,47,0.72,10,0.15,42,0.65,5,0.08,15,0.23, -  ,0.00,20,0.31,2,0.03,9,0.14
07,Kilgore,003,ANGELINA,African American,234,201,0.86,190,0.81,15,0.06,167,0.71,39,0.17,89,0.38,8,0.03,136,0.58,13,0.06,22,0.09
07,Kilgore,003,ANGELINA,Hispanic,197,170,0.86,141,0.72,20,0.10,122,0.62,9,0.05,82,0.42,1,0.01,92,0.47,11,0.06,32,0.16
07,Kilgore,003,ANGELINA,White,786,721,0.92,655,0.83,42,0.05,596,0.76,105,0.13,330,0.42,6,0.01,441,0.56,29,0.04,169,0.22
07,Kilgore,003,ANGELINA,Others,8,8,1.00,8,1.00, -  ,0.00,7,0.88,4,0.50,2,0.25,1,0.13,7,0.88, -  ,0.00,5,0.63
07,Kilgore,037,CHEROKEE,African American,128,119,0.93,113,0.88,10,0.08,102,0.80,19,0.15,48,0.38,1,0.01,68,0.53,1,0.01,12,0.09
07,Kilgore,037,CHEROKEE,White,358,323,0.90,291,0.81,24,0.07,254,0.71,56,0.16,148,0.41,2,0.01,206,0.58,21,0.06,96,0.27
07,Kilgore,037,CHEROKEE,Other Ethnicities,107,85,0.79,69,0.65,22,0.21,65,0.61,2,0.02,28,0.26, -  ,0.00,30,0.28,3,0.03,7,0.07
07,Kilgore,092,GREGG,African American,443,411,0.93,314,0.71,95,0.21,294,0.66,49,0.11,161,0.36,12,0.03,222,0.50,13,0.03,51,0.12
07,Kilgore,092,GREGG,Hispanic,148,136,0.92,104,0.70,25,0.17,85,0.57,4,0.03,38,0.26,2,0.01,44,0.30,5,0.03,16,0.11
07,Kilgore,092,GREGG,White,1208,1116,0.92,1014,0.84,77,0.06,887,0.73,191,0.16,514,0.43,32,0.03,737,0.61,46,0.04,340,0.28
07,Kilgore,092,GREGG,Others,16,14,0.88,14,0.88, -  ,0.00,11,0.69,5,0.31,6,0.38, -  ,0.00,11,0.69,2,0.13,7,0.44
07,Kilgore,102,HARRISON,African American,291,254,0.87,204,0.70,66,0.23,203,0.70,55,0.19,79,0.27,4,0.01,138,0.47,8,0.03,24,0.08
07,Kilgore,102,HARRISON,White,711,638,0.90,574,0.81,51,0.07,508,0.71,115,0.16,266,0.37,29,0.04,410,0.58,32,0.05,165,0.23
07,Kilgore,102,HARRISON,Other Ethnicities,41,34,0.83,22,0.54,11,0.27,21,0.51,2,0.05,9,0.22, -  ,0.00,11,0.27,1,0.02,6,0.15
07,Kilgore,107,HENDERSON,African American,90,79,0.88,65,0.72,17,0.19,64,0.71,10,0.11,37,0.41,2,0.02,49,0.54,7,0.08,15,0.17
07,Kilgore,107,HENDERSON,White,648,564,0.87,492,0.76,52,0.08,439,0.68,62,0.10,258,0.40,12,0.02,332,0.51,39,0.06,139,0.22
07,Kilgore,107,HENDERSON,Other Ethnicities,73,59,0.81,47,0.64,9,0.12,43,0.59,1,0.01,25,0.34,1,0.01,27,0.37,3,0.04,8,0.11
07,Kilgore,174,NACOGDOCHES,African American,173,148,0.86,116,0.67,38,0.22,126,0.73,17,0.10,49,0.28,1,0.01,67,0.39,2,0.01,14,0.08
07,Kilgore,174,NACOGDOCHES,White,521,469,0.90,447,0.86,32,0.06,407,0.78,166,0.32,144,0.28,17,0.03,327,0.63,25,0.05,146,0.28
07,Kilgore,174,NACOGDOCHES,Other Ethnicities,113,91,0.81,69,0.61,22,0.20,67,0.59,12,0.11,15,0.13,3,0.03,30,0.27,3,0.03,5,0.04
07,Kilgore,183,PANOLA,African American,72,71,0.99,65,0.90,6,0.08,63,0.88,6,0.08,33,0.46,2,0.03,41,0.57, -  ,0.00,12,0.17
07,Kilgore,183,PANOLA,White,219,206,0.94,187,0.85,15,0.07,168,0.77,18,0.08,108,0.49,5,0.02,131,0.60,5,0.02,67,0.31
07,Kilgore,183,PANOLA,Other Ethnicities,16,15,0.94,15,0.94, -  ,0.00,11,0.69,2,0.13,4,0.25, -  ,0.00,6,0.38, -  ,0.00,2,0.13
07,Kilgore,190,RAINS,All Ethnicities,116,105,0.91,95,0.82,5,0.04,80,0.69,12,0.10,31,0.27,2,0.02,45,0.39,3,0.03,13,0.11
07,Kilgore,201,RUSK,African American,139,129,0.93,112,0.81,14,0.10,102,0.73,14,0.10,53,0.38,3,0.02,70,0.50,3,0.02,17,0.12
07,Kilgore,201,RUSK,White,419,385,0.92,348,0.83,21,0.05,290,0.69,61,0.15,164,0.39,10,0.02,235,0.56,28,0.07,99,0.24
07,Kilgore,201,RUSK,Other Ethnicities,53,48,0.91,38,0.72,7,0.13,33,0.62, -  ,0.00,14,0.26, -  ,0.00,14,0.26,1,0.02,3,0.06
07,Kilgore,202,SABINE,All Ethnicities,132,115,0.87,99,0.75,11,0.08,88,0.67,13,0.10,36,0.27,3,0.02,52,0.39,5,0.04,15,0.11
07,Kilgore,203,SAN AUGUSTINE,White,73,64,0.88,59,0.81,2,0.03,51,0.70,17,0.23,22,0.30, -  ,0.00,39,0.53,5,0.07,18,0.25
07,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,46,38,0.83,34,0.74,3,0.07,34,0.74,9,0.20,8,0.17,1,0.02,18,0.39,4,0.09,4,0.09
07,Kilgore,210,SHELBY,African American,95,91,0.96,78,0.82,11,0.12,76,0.80,9,0.09,31,0.33,4,0.04,44,0.46,4,0.04,11,0.12
07,Kilgore,210,SHELBY,White,212,197,0.93,173,0.82,17,0.08,146,0.69,28,0.13,85,0.40,5,0.02,118,0.56,8,0.04,57,0.27
07,Kilgore,210,SHELBY,Other Ethnicities,36,32,0.89,28,0.78,3,0.08,25,0.69,3,0.08,8,0.22, -  ,0.00,11,0.31, -  ,0.00,5,0.14
07,Kilgore,212,SMITH,African American,593,543,0.92,450,0.76,94,0.16,409,0.69,70,0.12,206,0.35,12,0.02,288,0.49,28,0.05,65,0.11
07,Kilgore,212,SMITH,Hispanic,314,276,0.88,204,0.65,63,0.20,174,0.55,6,0.02,82,0.26,2,0.01,90,0.29,10,0.03,16,0.05
07,Kilgore,212,SMITH,White,1378,1237,0.90,1094,0.79,108,0.08,993,0.72,193,0.14,608,0.44,47,0.03,848,0.62,90,0.07,337,0.25
07,Kilgore,212,SMITH,Others,23,20,0.87,19,0.83,1,0.04,14,0.61,4,0.17,9,0.39,1,0.04,14,0.61,2,0.09,5,0.22
07,Kilgore,230,UPSHUR,African American,65,60,0.92,55,0.85,5,0.08,56,0.86,11,0.17,27,0.42,2,0.03,40,0.62,1,0.02,9,0.14
07,Kilgore,230,UPSHUR,White,416,377,0.91,336,0.81,30,0.07,310,0.75,62,0.15,168,0.40,6,0.01,236,0.57,21,0.05,101,0.24
07,Kilgore,230,UPSHUR,Other Ethnicities,20,16,0.80,16,0.80,1,0.05,15,0.75, -  ,0.00,12,0.60,1,0.05,13,0.65,2,0.10,2,0.10
07,Kilgore,234,VAN ZANDT,Hispanic,25,22,0.88,19,0.76,3,0.12,18,0.72,1,0.04,8,0.32,1,0.04,10,0.40, -  ,0.00,2,0.08
07,Kilgore,234,VAN ZANDT,White,389,357,0.92,303,0.78,22,0.06,271,0.70,40,0.10,153,0.39,9,0.02,202,0.52,14,0.04,84,0.22
07,Kilgore,234,VAN ZANDT,Other Ethnicities,11,10,0.91,8,0.73,1,0.09,7,0.64,1,0.09,5,0.46, -  ,0.00,6,0.55, -  ,0.00,3,0.27
07,Kilgore,250,WOOD,Hispanic,41,32,0.78,29,0.71,1,0.02,27,0.66,1,0.02,14,0.34, -  ,0.00,15,0.37,1,0.02,8,0.20
07,Kilgore,250,WOOD,White,442,391,0.89,351,0.79,22,0.05,319,0.72,52,0.12,164,0.37,11,0.02,227,0.51,22,0.05,81,0.18
07,Kilgore,250,WOOD,Other Ethnicities,31,27,0.87,23,0.74,5,0.16,19,0.61,6,0.19,6,0.19,1,0.03,13,0.42,1,0.03,3,0.10
08,Mt. Pleasant,019,BOWIE,African American,388,334,0.86,274,0.71,53,0.14,260,0.67,47,0.12,99,0.26,29,0.07,175,0.45,15,0.04,39,0.10
08,Mt. Pleasant,019,BOWIE,Hispanic,34,28,0.82,17,0.50,6,0.18,15,0.44,2,0.06,5,0.15,1,0.03,8,0.24,1,0.03,3,0.09
08,Mt. Pleasant,019,BOWIE,White,870,780,0.90,698,0.80,48,0.06,631,0.73,57,0.07,370,0.43,114,0.13,541,0.62,42,0.05,166,0.19
08,Mt. Pleasant,019,BOWIE,Others,12,8,0.67,7,0.58,2,0.17,6,0.50,1,0.08,4,0.33,1,0.08,6,0.50,1,0.08, -  ,0.00
08,Mt. Pleasant,032,CAMP,African American,41,39,0.95,37,0.90,2,0.05,37,0.90,5,0.12,23,0.56,1,0.02,29,0.71,1,0.02,6,0.15
08,Mt. Pleasant,032,CAMP,Hispanic,19,18,0.95,16,0.84,1,0.05,15,0.79, -  ,0.00,7,0.37, -  ,0.00,7,0.37, -  ,0.00,4,0.21
08,Mt. Pleasant,032,CAMP,White,91,88,0.97,79,0.87,5,0.05,73,0.80,8,0.09,53,0.58,6,0.07,67,0.74,2,0.02,29,0.32
08,Mt. Pleasant,034,CASS,White,375,356,0.95,329,0.88,12,0.03,295,0.79,33,0.09,150,0.40,30,0.08,213,0.57,14,0.04,85,0.23
08,Mt. Pleasant,034,CASS,Other Ethnicities,129,119,0.92,113,0.88,3,0.02,105,0.81,25,0.19,38,0.30,8,0.06,71,0.55,5,0.04,20,0.16
08,Mt. Pleasant,060,DELTA,White,66,60,0.91,51,0.77,1,0.02,46,0.70,11,0.17,20,0.30, -  ,0.00,31,0.47,2,0.03,15,0.23
08,Mt. Pleasant,060,DELTA,Other Ethnicities,16,16,1.00,15,0.94,1,0.06,12,0.75,4,0.25,4,0.25, -  ,0.00,8,0.50,1,0.06,3,0.19
08,Mt. Pleasant,080,FRANKLIN,White,89,84,0.94,76,0.85,3,0.03,67,0.75,11,0.12,35,0.39,6,0.07,52,0.58,7,0.08,27,0.30
08,Mt. Pleasant,080,FRANKLIN,Other Ethnicities,20,18,0.90,13,0.65,4,0.20,15,0.75,1,0.05,7,0.35,2,0.10,10,0.50,1,0.05,4,0.20
08,Mt. Pleasant,112,HOPKINS,African American,44,41,0.93,35,0.80,6,0.14,36,0.82,8,0.18,18,0.41,1,0.02,27,0.61,2,0.05,4,0.09
08,Mt. Pleasant,112,HOPKINS,White,372,331,0.89,311,0.84,12,0.03,293,0.79,71,0.19,134,0.36,11,0.03,216,0.58,24,0.06,91,0.25
08,Mt. Pleasant,112,HOPKINS,Other Ethnicities,43,37,0.86,31,0.72,4,0.09,30,0.70,3,0.07,12,0.28,1,0.02,16,0.37, -  ,0.00,5,0.12
08,Mt. Pleasant,139,LAMAR,African American,133,119,0.90,93,0.70,23,0.17,88,0.66,7,0.05,65,0.49,3,0.02,75,0.56,9,0.07,14,0.11
08,Mt. Pleasant,139,LAMAR,Hispanic,17,14,0.82,10,0.59,3,0.18,9,0.53,2,0.12,4,0.24, -  ,0.00,6,0.35, -  ,0.00,2,0.12
08,Mt. Pleasant,139,LAMAR,White,521,472,0.91,426,0.82,28,0.05,370,0.71,68,0.13,244,0.47,10,0.02,322,0.62,44,0.08,128,0.25
08,Mt. Pleasant,139,LAMAR,Others,8,6,0.75,6,0.75, -  ,0.00,6,0.75,3,0.38,2,0.25,1,0.13,6,0.75,1,0.13,3,0.38
08,Mt. Pleasant,155,MARION,African American,51,45,0.88,36,0.71,9,0.18,36,0.71,4,0.08,15,0.29,2,0.04,21,0.41,1,0.02,2,0.04
08,Mt. Pleasant,155,MARION,White,73,65,0.89,53,0.73,7,0.10,50,0.69,10,0.14,27,0.37,4,0.05,41,0.56,5,0.07,8,0.11
08,Mt. Pleasant,172,MORRIS,White,138,124,0.90,108,0.78,15,0.11,94,0.68,9,0.07,69,0.50,6,0.04,84,0.61,9,0.07,29,0.21
08,Mt. Pleasant,172,MORRIS,Other Ethnicities,72,66,0.92,59,0.82,8,0.11,54,0.75,9,0.13,25,0.35,5,0.07,39,0.54,3,0.04,9,0.13
08,Mt. Pleasant,194,RED RIVER,White,131,123,0.94,116,0.89,7,0.05,108,0.82,13,0.10,71,0.54,2,0.02,86,0.66,4,0.03,38,0.29
08,Mt. Pleasant,194,RED RIVER,Other Ethnicities,65,61,0.94,50,0.77,9,0.14,40,0.62,6,0.09,30,0.46, -  ,0.00,36,0.55,4,0.06,5,0.08
08,Mt. Pleasant,225,TITUS,Hispanic,98,89,0.91,57,0.58,22,0.22,62,0.63, -  ,0.00,34,0.35, -  ,0.00,34,0.35,6,0.06,10,0.10
08,Mt. Pleasant,225,TITUS,White,270,249,0.92,224,0.83,17,0.06,208,0.77,45,0.17,129,0.48,7,0.03,181,0.67,14,0.05,82,0.30
08,Mt. Pleasant,225,TITUS,Other Ethnicities,45,38,0.84,28,0.62,13,0.29,34,0.76,8,0.18,13,0.29, -  ,0.00,21,0.47, -  ,0.00,5,0.11
09,Wichita Falls,005,ARCHER,Hispanic,10,9,0.90,9,0.90, -  ,0.00,7,0.70,3,0.30,3,0.30, -  ,0.00,6,0.60, -  ,0.00,4,0.40
09,Wichita Falls,005,ARCHER,White,166,160,0.96,154,0.93,2,0.01,146,0.88,68,0.41,35,0.21,7,0.04,110,0.66,3,0.02,50,0.30
09,Wichita Falls,012,BAYLOR,All Ethnicities,62,56,0.90,57,0.92, -  ,0.00,50,0.81,16,0.26,23,0.37, -  ,0.00,39,0.63,2,0.03,22,0.36
09,Wichita Falls,039,CLAY,All Ethnicities,171,162,0.95,147,0.86,10,0.06,131,0.77,48,0.28,33,0.19,3,0.02,84,0.49,6,0.04,39,0.23
09,Wichita Falls,078,FOARD,All Ethnicities,33,33,1.00,30,0.91, -  ,0.00,27,0.82,1,0.03,15,0.46, -  ,0.00,16,0.49,1,0.03,6,0.18
09,Wichita Falls,099,HARDEMAN,White,55,52,0.95,49,0.89,1,0.02,40,0.73,8,0.15,25,0.46,2,0.04,35,0.64,3,0.05,13,0.24
09,Wichita Falls,099,HARDEMAN,Other Ethnicities,24,21,0.88,21,0.88,1,0.04,16,0.67,1,0.04,13,0.54,1,0.04,15,0.63,3,0.13,1,0.04
09,Wichita Falls,119,JACK,All Ethnicities,148,138,0.93,107,0.72,24,0.16,116,0.78,32,0.22,31,0.21,1,0.01,64,0.43,2,0.01,28,0.19
09,Wichita Falls,138,KNOX,African American,8,8,1.00,8,1.00, -  ,0.00,8,1.00, -  ,0.00,4,0.50,1,0.13,5,0.63, -  ,0.00, -  ,0.00
09,Wichita Falls,138,KNOX,Hispanic,25,25,1.00,22,0.88,2,0.08,21,0.84,2,0.08,10,0.40, -  ,0.00,12,0.48, -  ,0.00,3,0.12
09,Wichita Falls,138,KNOX,White,49,47,0.96,45,0.92,1,0.02,44,0.90,18,0.37,22,0.45,1,0.02,41,0.84,2,0.04,22,0.45
09,Wichita Falls,169,MONTAGUE,White,249,226,0.91,210,0.84,11,0.04,182,0.73,63,0.25,74,0.30,3,0.01,140,0.56,8,0.03,68,0.27
09,Wichita Falls,169,MONTAGUE,Other Ethnicities,16,15,0.94,15,0.94, -  ,0.00,11,0.69,3,0.19,3,0.19, -  ,0.00,6,0.38,1,0.06,3,0.19
09,Wichita Falls,224,THROCKMORTON,All Ethnicities,25,24,0.96,22,0.88,3,0.12,21,0.84,14,0.56,5,0.20,1,0.04,20,0.80,1,0.04,8,0.32
09,Wichita Falls,243,WICHITA,African American,209,180,0.86,137,0.66,37,0.18,143,0.68,28,0.13,37,0.18,11,0.05,76,0.36,3,0.01,9,0.04
09,Wichita Falls,243,WICHITA,Hispanic,251,237,0.94,160,0.64,62,0.25,164,0.65,32,0.13,38,0.15,7,0.03,77,0.31,8,0.03,23,0.09
09,Wichita Falls,243,WICHITA,White,1268,1144,0.90,973,0.77,129,0.10,911,0.72,350,0.28,249,0.20,59,0.05,658,0.52,52,0.04,266,0.21
09,Wichita Falls,243,WICHITA,Others,44,40,0.91,38,0.86,2,0.05,34,0.77,21,0.48,6,0.14,3,0.07,30,0.68,1,0.02,16,0.36
09,Wichita Falls,244,WILBARGER,Hispanic,76,66,0.87,47,0.62,8,0.11,37,0.49,6,0.08,20,0.26, -  ,0.00,26,0.34,4,0.05,9,0.12
09,Wichita Falls,244,WILBARGER,White,156,137,0.88,117,0.75,5,0.03,101,0.65,26,0.17,67,0.43,2,0.01,95,0.61,10,0.06,47,0.30
09,Wichita Falls,244,WILBARGER,Other Ethnicities,25,21,0.84,17,0.68,1,0.04,16,0.64, -  ,0.00,6,0.24,3,0.12,9,0.36, -  ,0.00,3,0.12
09,Wichita Falls,252,YOUNG,White,241,221,0.92,204,0.85,13,0.05,182,0.76,67,0.28,62,0.26,6,0.02,135,0.56,7,0.03,62,0.26
09,Wichita Falls,252,YOUNG,Other Ethnicities,53,49,0.93,37,0.70,8,0.15,35,0.66,7,0.13,15,0.28, -  ,0.00,22,0.42,2,0.04,5,0.09
10,Richardson,043,COLLIN,African American,340,304,0.89,252,0.74,50,0.15,237,0.70,57,0.17,99,0.29,21,0.06,177,0.52,21,0.06,43,0.13
10,Richardson,043,COLLIN,Hispanic,572,518,0.91,398,0.70,90,0.16,364,0.64,44,0.08,141,0.25,7,0.01,192,0.34,11,0.02,57,0.10
10,Richardson,043,COLLIN,White,4935,4490,0.91,4120,0.84,191,0.04,3783,0.77,1189,0.24,1687,0.34,381,0.08,3257,0.66,346,0.07,1351,0.27
10,Richardson,043,COLLIN,Others,416,390,0.94,366,0.88,10,0.02,321,0.77,161,0.39,85,0.20,39,0.09,285,0.69,31,0.07,152,0.37
10,Richardson,057,DALLAS,African American,7822,6626,0.85,4984,0.64,1634,0.21,5013,0.64,1369,0.18,1898,0.24,310,0.04,3577,0.46,392,0.05,767,0.10
10,Richardson,057,DALLAS,Hispanic,8578,7171,0.84,5180,0.60,1890,0.22,4879,0.57,399,0.05,1979,0.23,109,0.01,2487,0.29,278,0.03,565,0.07
10,Richardson,057,DALLAS,White,10848,9614,0.89,8543,0.79,865,0.08,7777,0.72,2412,0.22,3569,0.33,587,0.05,6568,0.61,744,0.07,2612,0.24
10,Richardson,057,DALLAS,Others,1314,1146,0.87,1044,0.80,83,0.06,988,0.75,387,0.30,439,0.33,44,0.03,870,0.66,86,0.07,451,0.34
10,Richardson,070,ELLIS,African American,192,175,0.91,150,0.78,22,0.12,147,0.77,36,0.19,61,0.32,4,0.02,101,0.53,5,0.03,19,0.10
10,Richardson,070,ELLIS,Hispanic,379,333,0.88,262,0.69,61,0.16,247,0.65,13,0.03,110,0.29,3,0.01,126,0.33,13,0.03,33,0.09
10,Richardson,070,ELLIS,White,1320,1233,0.93,1123,0.85,93,0.07,1029,0.78,264,0.20,523,0.40,41,0.03,828,0.63,64,0.05,354,0.27
10,Richardson,070,ELLIS,Others,8,7,0.88,6,0.75,1,0.13,7,0.88, -  ,0.00,4,0.50,1,0.13,5,0.63, -  ,0.00, -  ,0.00
10,Richardson,074,FANNIN,African American,28,26,0.93,23,0.82,1,0.04,20,0.71,1,0.04,7,0.25,2,0.07,10,0.36,1,0.04, -  ,0.00
10,Richardson,074,FANNIN,White,335,304,0.91,274,0.82,14,0.04,243,0.73,44,0.13,113,0.34,17,0.05,174,0.52,12,0.04,74,0.22
10,Richardson,074,FANNIN,Other Ethnicities,21,19,0.91,15,0.71,2,0.10,15,0.71,2,0.10,4,0.19,1,0.05,7,0.33, -  ,0.00,5,0.24
10,Richardson,091,GRAYSON,African American,125,116,0.93,98,0.78,15,0.12,84,0.67,11,0.09,43,0.34,6,0.05,60,0.48,5,0.04,16,0.13
10,Richardson,091,GRAYSON,Hispanic,92,85,0.92,72,0.78,9,0.10,63,0.69,7,0.08,30,0.33, -  ,0.00,37,0.40,3,0.03,16,0.17
10,Richardson,091,GRAYSON,White,1314,1208,0.92,1058,0.81,109,0.08,969,0.74,198,0.15,531,0.40,66,0.05,795,0.61,79,0.06,316,0.24
10,Richardson,091,GRAYSON,Others,26,22,0.85,21,0.81,1,0.04,21,0.81,2,0.08,9,0.35,2,0.08,13,0.50, -  ,0.00,5,0.19
10,Richardson,116,HUNT,African American,143,132,0.92,81,0.57,48,0.34,85,0.59,15,0.11,37,0.26,1,0.01,53,0.37,3,0.02,11,0.08
10,Richardson,116,HUNT,Hispanic,88,75,0.85,56,0.64,15,0.17,55,0.63,5,0.06,16,0.18,1,0.01,22,0.25,4,0.05,5,0.06
10,Richardson,116,HUNT,White,836,745,0.89,657,0.79,80,0.10,607,0.73,178,0.21,234,0.28,18,0.02,430,0.51,31,0.04,169,0.20
10,Richardson,116,HUNT,Others,10,9,0.90,7,0.70,1,0.10,5,0.50,3,0.30,2,0.20, -  ,0.00,5,0.50,1,0.10,3,0.30
10,Richardson,129,KAUFMAN,African American,174,163,0.94,116,0.67,42,0.24,135,0.78,35,0.20,43,0.25, -  ,0.00,78,0.45,2,0.01,18,0.10
10,Richardson,129,KAUFMAN,Hispanic,150,130,0.87,93,0.62,31,0.21,87,0.58,10,0.07,30,0.20,3,0.02,43,0.29,4,0.03,15,0.10
10,Richardson,129,KAUFMAN,White,1062,922,0.87,756,0.71,137,0.13,719,0.68,155,0.15,370,0.35,15,0.01,540,0.51,63,0.06,228,0.22
10,Richardson,129,KAUFMAN,Others,13,12,0.92,8,0.62,4,0.31,10,0.77,4,0.31,3,0.23,1,0.08,8,0.62, -  ,0.00,4,0.31
10,Richardson,199,ROCKWALL,Hispanic,72,58,0.81,49,0.68,8,0.11,43,0.60,8,0.11,19,0.26,3,0.04,30,0.42,7,0.10,7,0.10
10,Richardson,199,ROCKWALL,White,635,578,0.91,557,0.88,11,0.02,461,0.73,190,0.30,214,0.34,26,0.04,430,0.68,52,0.08,189,0.30
10,Richardson,199,ROCKWALL,Others,13,11,0.85,13,1.00, -  ,0.00,13,1.00,7,0.54,4,0.31,2,0.15,13,1.00, -  ,0.00,5,0.39
10,Richardson,199,ROCKWALL,Other Ethnicities,25,21,0.84,20,0.80,1,0.04,20,0.80,6,0.24,8,0.32,2,0.08,16,0.64,1,0.04,5,0.20
10,Richardson,234,VAN ZANDT,White,289,256,0.89,220,0.76,35,0.12,192,0.66,33,0.11,109,0.38,3,0.01,145,0.50,13,0.05,67,0.23
10,Richardson,234,VAN ZANDT,Other Ethnicities,50,41,0.82,31,0.62,9,0.18,29,0.58,4,0.08,14,0.28,2,0.04,20,0.40,3,0.06,6,0.12
11,Fort Worth,049,COOKE,Hispanic,47,37,0.79,26,0.55,8,0.17,23,0.49, -  ,0.00,12,0.26, -  ,0.00,12,0.26,3,0.06,3,0.06
11,Fort Worth,049,COOKE,White,390,342,0.88,313,0.80,32,0.08,269,0.69,63,0.16,146,0.37,9,0.02,218,0.56,14,0.04,107,0.27
11,Fort Worth,049,COOKE,Other Ethnicities,32,25,0.78,19,0.59,3,0.09,19,0.59,6,0.19,12,0.38, -  ,0.00,18,0.56,3,0.09,11,0.34
11,Fort Worth,061,DENTON,African American,346,300,0.87,254,0.73,56,0.16,243,0.70,58,0.17,97,0.28,22,0.06,177,0.51,14,0.04,43,0.12
11,Fort Worth,061,DENTON,Hispanic,513,435,0.85,340,0.66,90,0.18,319,0.62,47,0.09,117,0.23,17,0.03,181,0.35,22,0.04,44,0.09
11,Fort Worth,061,DENTON,White,4056,3619,0.89,3245,0.80,306,0.08,3047,0.75,989,0.24,1335,0.33,208,0.05,2532,0.62,212,0.05,1060,0.26
11,Fort Worth,061,DENTON,Others,115,94,0.82,89,0.77,8,0.07,81,0.70,35,0.30,33,0.29,4,0.03,72,0.63,7,0.06,28,0.24
11,Fort Worth,072,ERATH,White,314,281,0.90,260,0.83,28,0.09,252,0.80,139,0.44,46,0.15,5,0.02,190,0.61,10,0.03,94,0.30
11,Fort Worth,072,ERATH,Other Ethnicities,93,83,0.89,72,0.77,7,0.08,60,0.65,15,0.16,8,0.09,1,0.01,24,0.26, -  ,0.00,9,0.10
11,Fort Worth,111,HOOD,Hispanic,50,44,0.88,28,0.56,15,0.30,28,0.56,5,0.10,8,0.16,1,0.02,14,0.28, -  ,0.00,6,0.12
11,Fort Worth,111,HOOD,White,510,475,0.93,379,0.74,75,0.15,374,0.73,115,0.23,155,0.30,16,0.03,286,0.56,26,0.05,120,0.24
11,Fort Worth,111,HOOD,Other Ethnicities,8,6,0.75,7,0.88, -  ,0.00,7,0.88,2,0.25,2,0.25,1,0.13,5,0.63, -  ,0.00,2,0.25
11,Fort Worth,126,JOHNSON,African American,58,50,0.86,41,0.71,13,0.22,37,0.64,8,0.14,11,0.19,2,0.03,21,0.36,1,0.02,5,0.09
11,Fort Worth,126,JOHNSON,Hispanic,232,200,0.86,132,0.57,61,0.26,139,0.60,18,0.08,60,0.26,1,0.00,79,0.34,9,0.04,23,0.10
11,Fort Worth,126,JOHNSON,White,1662,1454,0.88,1251,0.75,216,0.13,1181,0.71,296,0.18,512,0.31,43,0.03,851,0.51,81,0.05,324,0.20
11,Fort Worth,126,JOHNSON,Others,22,21,0.96,16,0.73,1,0.05,16,0.73,7,0.32,4,0.18, -  ,0.00,11,0.50,1,0.05,6,0.27
11,Fort Worth,182,PALO PINTO,Hispanic,56,49,0.88,38,0.68,13,0.23,36,0.64,2,0.04,12,0.21, -  ,0.00,14,0.25,1,0.02,5,0.09
11,Fort Worth,182,PALO PINTO,White,322,299,0.93,253,0.79,39,0.12,217,0.67,53,0.17,73,0.23,4,0.01,130,0.40,14,0.04,59,0.18
11,Fort Worth,182,PALO PINTO,Other Ethnicities,17,15,0.88,14,0.82,3,0.18,12,0.71,1,0.06,4,0.24,1,0.06,6,0.35, -  ,0.00,1,0.06
11,Fort Worth,184,PARKER,Hispanic,79,67,0.85,55,0.70,10,0.13,52,0.66,3,0.04,22,0.28, -  ,0.00,25,0.32, -  ,0.00,8,0.10
11,Fort Worth,184,PARKER,White,1199,1123,0.94,987,0.82,101,0.08,909,0.76,208,0.17,496,0.41,25,0.02,729,0.61,52,0.04,285,0.24
11,Fort Worth,184,PARKER,Other Ethnicities,19,17,0.90,14,0.74,2,0.11,13,0.68,5,0.26,4,0.21, -  ,0.00,9,0.47, -  ,0.00,5,0.26
11,Fort Worth,213,SOMERVELL,White,111,107,0.96,101,0.91,5,0.05,99,0.89,41,0.37,36,0.32,2,0.02,79,0.71, -  ,0.00,38,0.34
