Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
08,Mt. Pleasant,172,MORRIS,Male,112,109,0.97,96,0.86,12,0.11,85,0.76,13,0.12,45,0.40,7,0.06,65,0.58,5,0.04,17,0.15
08,Mt. Pleasant,194,RED RIVER,Female,103,96,0.93,87,0.85,2,0.02,80,0.78,11,0.11,52,0.51,3,0.03,66,0.64,9,0.09,23,0.22
08,Mt. Pleasant,194,RED RIVER,Male,99,89,0.90,76,0.77,7,0.07,70,0.71,6,0.06,27,0.27,4,0.04,37,0.37,2,0.02,17,0.17
08,Mt. Pleasant,225,TITUS,Female,203,193,0.95,180,0.89,9,0.04,157,0.77,24,0.12,94,0.46,2,0.01,120,0.59,6,0.03,50,0.25
08,Mt. Pleasant,225,TITUS,Male,214,199,0.93,168,0.79,27,0.13,158,0.74,22,0.10,81,0.38,3,0.01,106,0.50,7,0.03,35,0.16
09,Wichita Falls,005,ARCHER,Female,74,70,0.95,67,0.91,5,0.07,60,0.81,28,0.38,13,0.18,4,0.05,45,0.61,0,0.00,21,0.28
09,Wichita Falls,005,ARCHER,Male,75,67,0.89,64,0.85,4,0.05,58,0.77,30,0.40,14,0.19,2,0.03,46,0.61,1,0.01,17,0.23
09,Wichita Falls,012,BAYLOR,Female,26,25,0.96,23,0.89,1,0.04,22,0.85,8,0.31,9,0.35,0,0.00,17,0.65,2,0.08,11,0.42
09,Wichita Falls,012,BAYLOR,Male,29,24,0.83,26,0.90,1,0.03,22,0.76,4,0.14,8,0.28,1,0.03,13,0.45,0,0.00,6,0.21
09,Wichita Falls,039,CLAY,Female,76,74,0.97,70,0.92,0,0.00,60,0.79,25,0.33,21,0.28,1,0.01,47,0.62,1,0.01,18,0.24
09,Wichita Falls,039,CLAY,Male,78,74,0.95,68,0.87,4,0.05,62,0.80,16,0.21,18,0.23,1,0.01,35,0.45,2,0.03,13,0.17
09,Wichita Falls,078,FOARD,Female,20,18,0.90,17,0.85,0,0.00,15,0.75,4,0.20,8,0.40,0,0.00,12,0.60,2,0.10,5,0.25
09,Wichita Falls,078,FOARD,Male,13,12,0.92,11,0.85,0,0.00,11,0.85,3,0.23,7,0.54,0,0.00,10,0.77,0,0.00,1,0.08
09,Wichita Falls,099,HARDEMAN,Female,36,34,0.94,32,0.89,0,0.00,30,0.83,10,0.28,16,0.44,1,0.03,27,0.75,0,0.00,13,0.36
09,Wichita Falls,099,HARDEMAN,Male,33,30,0.91,28,0.85,1,0.03,21,0.64,3,0.09,8,0.24,0,0.00,11,0.33,1,0.03,2,0.06
09,Wichita Falls,119,JACK,Female,61,57,0.93,52,0.85,2,0.03,46,0.75,19,0.31,14,0.23,1,0.02,34,0.56,3,0.05,12,0.20
09,Wichita Falls,119,JACK,Male,80,76,0.95,64,0.80,10,0.13,57,0.71,17,0.21,19,0.24,1,0.01,37,0.46,0,0.00,15,0.19
09,Wichita Falls,138,KNOX,Female,27,23,0.85,20,0.74,4,0.15,22,0.82,5,0.19,9,0.33,1,0.04,15,0.56,1,0.04,6,0.22
09,Wichita Falls,138,KNOX,Male,38,35,0.92,33,0.87,4,0.11,26,0.68,8,0.21,8,0.21,1,0.03,17,0.45,1,0.03,6,0.16
09,Wichita Falls,169,MONTAGUE,Female,128,119,0.93,107,0.84,10,0.08,89,0.70,23,0.18,32,0.25,2,0.02,57,0.45,4,0.03,25,0.20
09,Wichita Falls,169,MONTAGUE,Male,146,138,0.95,127,0.87,7,0.05,110,0.75,21,0.14,40,0.27,4,0.03,65,0.45,4,0.03,21,0.14
09,Wichita Falls,224,THROCKMORTON,Female,16,15,0.94,14,0.88,0,0.00,14,0.88,7,0.44,4,0.25,1,0.06,12,0.75,1,0.06,5,0.31
09,Wichita Falls,224,THROCKMORTON,Male,12,11,0.92,11,0.92,0,0.00,10,0.83,5,0.42,4,0.33,1,0.08,10,0.83,1,0.08,2,0.17
09,Wichita Falls,243,WICHITA,Female,849,776,0.91,656,0.77,87,0.10,645,0.76,216,0.25,186,0.22,38,0.04,440,0.52,21,0.02,166,0.20
09,Wichita Falls,243,WICHITA,Male,867,804,0.93,659,0.76,117,0.14,638,0.74,209,0.24,156,0.18,32,0.04,397,0.46,23,0.03,119,0.14
09,Wichita Falls,244,WILBARGER,Female,110,98,0.89,86,0.78,3,0.03,66,0.60,14,0.13,33,0.30,4,0.04,51,0.46,6,0.05,17,0.16
09,Wichita Falls,244,WILBARGER,Male,138,127,0.92,110,0.80,7,0.05,96,0.70,24,0.17,39,0.28,3,0.02,66,0.48,1,0.01,27,0.20
09,Wichita Falls,252,YOUNG,Female,154,140,0.91,124,0.81,14,0.09,113,0.73,37,0.24,37,0.24,2,0.01,76,0.49,5,0.03,32,0.21
09,Wichita Falls,252,YOUNG,Male,162,151,0.93,124,0.77,23,0.14,117,0.72,41,0.25,40,0.25,3,0.02,84,0.52,6,0.04,35,0.22
10,Richardson,043,COLLIN,Female,3144,2926,0.93,2705,0.86,140,0.04,2535,0.81,835,0.27,1058,0.34,258,0.08,2151,0.68,154,0.05,978,0.31
10,Richardson,043,COLLIN,Male,3308,3080,0.93,2748,0.83,238,0.07,2536,0.77,706,0.21,1119,0.34,227,0.07,2052,0.62,196,0.06,733,0.22
10,Richardson,057,DALLAS,Female,14446,12852,0.89,10745,0.74,1888,0.13,10312,0.71,2606,0.18,4480,0.31,553,0.04,7639,0.53,623,0.04,2692,0.19
10,Richardson,057,DALLAS,Male,14964,13028,0.87,9894,0.66,3041,0.20,9264,0.62,1971,0.13,3992,0.27,556,0.04,6519,0.44,710,0.05,1737,0.12
10,Richardson,070,ELLIS,Female,950,885,0.93,802,0.84,55,0.06,746,0.79,175,0.18,407,0.43,20,0.02,602,0.63,49,0.05,250,0.26
10,Richardson,070,ELLIS,Male,962,891,0.93,777,0.81,97,0.10,704,0.73,131,0.14,325,0.34,20,0.02,476,0.50,41,0.04,150,0.16
10,Richardson,074,FANNIN,Female,198,184,0.93,168,0.85,8,0.04,152,0.77,30,0.15,80,0.40,7,0.04,117,0.59,10,0.05,51,0.26
10,Richardson,074,FANNIN,Male,199,183,0.92,162,0.81,18,0.09,143,0.72,21,0.11,45,0.23,8,0.04,74,0.37,3,0.02,21,0.11
10,Richardson,091,GRAYSON,Female,795,753,0.95,684,0.86,48,0.06,623,0.78,120,0.15,368,0.46,32,0.04,520,0.65,30,0.04,228,0.29
10,Richardson,091,GRAYSON,Male,797,725,0.91,621,0.78,81,0.10,561,0.70,86,0.11,297,0.37,39,0.05,422,0.53,43,0.05,134,0.17
10,Richardson,116,HUNT,Female,559,508,0.91,438,0.78,63,0.11,420,0.75,89,0.16,189,0.34,10,0.02,288,0.52,18,0.03,103,0.18
10,Richardson,116,HUNT,Male,570,522,0.92,418,0.73,97,0.17,394,0.69,104,0.18,118,0.21,12,0.02,234,0.41,16,0.03,79,0.14
10,Richardson,129,KAUFMAN,Female,664,616,0.93,526,0.79,70,0.11,500,0.75,109,0.16,261,0.39,15,0.02,385,0.58,30,0.05,171,0.26
10,Richardson,129,KAUFMAN,Male,713,642,0.90,480,0.67,146,0.21,470,0.66,65,0.09,219,0.31,9,0.01,293,0.41,32,0.04,91,0.13
10,Richardson,199,ROCKWALL,Female,390,368,0.94,347,0.89,10,0.03,319,0.82,114,0.29,128,0.33,16,0.04,258,0.66,17,0.04,114,0.29
10,Richardson,199,ROCKWALL,Male,405,375,0.93,342,0.84,31,0.08,297,0.73,94,0.23,141,0.35,15,0.04,250,0.62,28,0.07,85,0.21
10,Richardson,234,VAN ZANDT,Female,166,147,0.89,126,0.76,19,0.11,120,0.72,19,0.11,57,0.34,2,0.01,78,0.47,3,0.02,36,0.22
10,Richardson,234,VAN ZANDT,Male,193,173,0.90,143,0.74,19,0.10,124,0.64,22,0.11,60,0.31,3,0.02,85,0.44,8,0.04,33,0.17
11,Fort Worth,049,COOKE,Female,221,203,0.92,190,0.86,13,0.06,162,0.73,37,0.17,93,0.42,3,0.01,133,0.60,11,0.05,64,0.29
11,Fort Worth,049,COOKE,Male,263,235,0.89,203,0.77,21,0.08,171,0.65,25,0.10,94,0.36,8,0.03,127,0.48,15,0.06,36,0.14
11,Fort Worth,061,DENTON,Female,2521,2298,0.91,2071,0.82,178,0.07,1946,0.77,682,0.27,797,0.32,134,0.05,1613,0.64,113,0.04,740,0.29
11,Fort Worth,061,DENTON,Male,2636,2381,0.90,2089,0.79,264,0.10,1919,0.73,565,0.21,793,0.30,129,0.05,1487,0.56,116,0.04,529,0.20
11,Fort Worth,072,ERATH,Female,214,200,0.94,174,0.81,14,0.07,162,0.76,76,0.36,30,0.14,6,0.03,112,0.52,8,0.04,60,0.28
11,Fort Worth,072,ERATH,Male,243,228,0.94,193,0.79,32,0.13,185,0.76,73,0.30,49,0.20,1,0.00,123,0.51,7,0.03,48,0.20
11,Fort Worth,111,HOOD,Female,268,236,0.88,220,0.82,17,0.06,202,0.75,74,0.28,72,0.27,7,0.03,153,0.57,9,0.03,64,0.24
11,Fort Worth,111,HOOD,Male,291,265,0.91,227,0.78,31,0.11,187,0.64,60,0.21,71,0.24,7,0.02,138,0.47,18,0.06,48,0.17
11,Fort Worth,126,JOHNSON,Female,950,874,0.92,759,0.80,88,0.09,732,0.77,170,0.18,339,0.36,26,0.03,535,0.56,34,0.04,203,0.21
11,Fort Worth,126,JOHNSON,Male,1049,935,0.89,722,0.69,202,0.19,714,0.68,112,0.11,310,0.30,19,0.02,441,0.42,35,0.03,137,0.13
11,Fort Worth,182,PALO PINTO,Female,176,166,0.94,129,0.73,21,0.12,125,0.71,21,0.12,63,0.36,2,0.01,86,0.49,6,0.03,29,0.17
11,Fort Worth,182,PALO PINTO,Male,204,193,0.95,141,0.69,35,0.17,142,0.70,24,0.12,48,0.24,2,0.01,74,0.36,6,0.03,20,0.10
11,Fort Worth,184,PARKER,Female,656,607,0.93,561,0.86,27,0.04,494,0.75,117,0.18,252,0.38,18,0.03,387,0.59,31,0.05,170,0.26
11,Fort Worth,184,PARKER,Male,680,614,0.90,550,0.81,51,0.08,487,0.72,88,0.13,255,0.38,8,0.01,351,0.52,47,0.07,121,0.18
11,Fort Worth,213,SOMERVELL,Female,57,53,0.93,49,0.86,3,0.05,50,0.88,24,0.42,14,0.25,1,0.02,39,0.68,3,0.05,16,0.28
11,Fort Worth,213,SOMERVELL,Male,69,63,0.91,59,0.86,5,0.07,56,0.81,13,0.19,28,0.41,1,0.01,42,0.61,4,0.06,12,0.17
11,Fort Worth,220,TARRANT,Female,9652,8754,0.91,7397,0.77,1136,0.12,7114,0.74,2143,0.22,3142,0.33,392,0.04,5677,0.59,455,0.05,2170,0.23
11,Fort Worth,220,TARRANT,Male,10264,9185,0.90,7327,0.71,1702,0.17,6818,0.66,1718,0.17,3107,0.30,361,0.04,5186,0.51,496,0.05,1531,0.15
11,Fort Worth,249,WISE,Female,306,278,0.91,248,0.81,16,0.05,228,0.75,62,0.20,94,0.31,6,0.02,162,0.53,6,0.02,60,0.20
11,Fort Worth,249,WISE,Male,367,335,0.91,297,0.81,31,0.08,290,0.79,55,0.15,92,0.25,8,0.02,155,0.42,8,0.02,46,0.13
12,Waco,014,BELL,Female,1766,1557,0.88,1313,0.74,152,0.09,1206,0.68,287,0.16,662,0.38,30,0.02,979,0.55,87,0.05,343,0.19
12,Waco,014,BELL,Male,1830,1591,0.87,1310,0.72,234,0.13,1212,0.66,269,0.15,583,0.32,37,0.02,889,0.49,85,0.05,268,0.15
12,Waco,018,BOSQUE,Female,123,116,0.94,107,0.87,5,0.04,104,0.85,30,0.24,58,0.47,1,0.01,89,0.72,7,0.06,40,0.33
12,Waco,018,BOSQUE,Male,127,115,0.91,104,0.82,10,0.08,91,0.72,22,0.17,43,0.34,1,0.01,66,0.52,4,0.03,23,0.18
12,Waco,050,CORYELL,Female,412,361,0.88,280,0.68,67,0.16,284,0.69,69,0.17,150,0.36,7,0.02,226,0.55,19,0.05,80,0.19
12,Waco,050,CORYELL,Male,423,386,0.91,289,0.68,89,0.21,299,0.71,63,0.15,138,0.33,6,0.01,207,0.49,14,0.03,54,0.13
12,Waco,073,FALLS,Female,106,105,0.99,92,0.87,10,0.09,86,0.81,17,0.16,39,0.37,0,0.00,56,0.53,3,0.03,17,0.16
12,Waco,073,FALLS,Male,148,143,0.97,111,0.75,29,0.20,121,0.82,17,0.12,58,0.39,5,0.03,80,0.54,4,0.03,20,0.14
12,Waco,081,FREESTONE,Female,130,117,0.90,105,0.81,11,0.08,107,0.82,22,0.17,60,0.46,3,0.02,85,0.65,3,0.02,38,0.29
12,Waco,081,FREESTONE,Male,144,135,0.94,113,0.79,12,0.08,107,0.74,18,0.13,59,0.41,1,0.01,78,0.54,9,0.06,22,0.15
12,Waco,097,HAMILTON,Female,50,46,0.92,44,0.88,0,0.00,39,0.78,27,0.54,7,0.14,0,0.00,34,0.68,3,0.06,17,0.34
12,Waco,097,HAMILTON,Male,63,59,0.94,54,0.86,2,0.03,44,0.70,15,0.24,12,0.19,2,0.03,29,0.46,3,0.05,18,0.29
12,Waco,109,HILL,Female,241,217,0.90,201,0.83,12,0.05,181,0.75,22,0.09,131,0.54,2,0.01,155,0.64,13,0.05,52,0.22
12,Waco,109,HILL,Male,239,211,0.88,180,0.75,29,0.12,152,0.64,25,0.11,94,0.39,2,0.01,121,0.51,17,0.07,39,0.16
12,Waco,141,LAMPASAS,Female,137,129,0.94,115,0.84,3,0.02,104,0.76,19,0.14,58,0.42,4,0.03,81,0.59,4,0.03,28,0.20
12,Waco,141,LAMPASAS,Male,141,135,0.96,114,0.81,11,0.08,104,0.74,21,0.15,41,0.29,2,0.01,64,0.45,5,0.04,20,0.14
12,Waco,147,LIMESTONE,Female,134,119,0.89,113,0.84,5,0.04,109,0.81,20,0.15,80,0.60,1,0.01,101,0.75,12,0.09,43,0.32
12,Waco,147,LIMESTONE,Male,187,164,0.88,136,0.73,21,0.11,136,0.73,21,0.11,65,0.35,1,0.01,87,0.47,4,0.02,28,0.15
12,Waco,161,MCLENNAN,Female,1557,1415,0.91,1221,0.78,173,0.11,1156,0.74,225,0.15,814,0.52,14,0.01,1053,0.68,116,0.07,399,0.26
12,Waco,161,MCLENNAN,Male,1586,1408,0.89,1156,0.73,243,0.15,1102,0.70,174,0.11,734,0.46,13,0.01,921,0.58,103,0.06,287,0.18
12,Waco,167,MILLS,Female,44,37,0.84,35,0.80,4,0.09,30,0.68,10,0.23,13,0.30,0,0.00,23,0.52,4,0.09,11,0.25
12,Waco,167,MILLS,Male,53,49,0.93,46,0.87,1,0.02,38,0.72,11,0.21,13,0.25,1,0.02,25,0.47,2,0.04,7,0.13
12,Waco,175,NAVARRO,Female,349,320,0.92,266,0.76,45,0.13,267,0.77,35,0.10,180,0.52,3,0.01,218,0.63,16,0.05,70,0.20
12,Waco,175,NAVARRO,Male,311,286,0.92,230,0.74,46,0.15,208,0.67,22,0.07,135,0.43,2,0.01,159,0.51,16,0.05,51,0.16
13,Austin,011,BASTROP,Female,423,385,0.91,338,0.80,37,0.09,330,0.78,107,0.25,117,0.28,6,0.01,230,0.54,13,0.03,91,0.22
13,Austin,011,BASTROP,Male,400,362,0.91,303,0.76,51,0.13,285,0.71,64,0.16,92,0.23,8,0.02,164,0.41,7,0.02,43,0.11
13,Austin,014,BELL,Female,27,25,0.93,21,0.78,3,0.11,16,0.59,3,0.11,5,0.19,0,0.00,8,0.30,1,0.04,5,0.19
13,Austin,014,BELL,Male,35,32,0.91,30,0.86,3,0.09,29,0.83,2,0.06,10,0.29,0,0.00,12,0.34,1,0.03,3,0.09
13,Austin,016,BLANCO,Female,45,44,0.98,40,0.89,1,0.02,38,0.84,15,0.33,14,0.31,1,0.02,30,0.67,1,0.02,8,0.18
13,Austin,016,BLANCO,Male,83,74,0.89,70,0.84,3,0.04,66,0.80,21,0.25,16,0.19,1,0.01,38,0.46,3,0.04,21,0.25
13,Austin,027,BURNET,Female,253,234,0.93,202,0.80,26,0.10,190,0.75,62,0.25,58,0.23,5,0.02,125,0.49,6,0.02,53,0.21
13,Austin,027,BURNET,Male,297,272,0.92,220,0.74,41,0.14,210,0.71,60,0.20,61,0.21,4,0.01,125,0.42,6,0.02,48,0.16
13,Austin,028,CALDWELL,Female,228,211,0.93,180,0.79,29,0.13,178,0.78,57,0.25,52,0.23,6,0.03,115,0.50,5,0.02,47,0.21
13,Austin,028,CALDWELL,Male,288,262,0.91,198,0.69,55,0.19,186,0.65,42,0.15,41,0.14,0,0.00,83,0.29,3,0.01,17,0.06
13,Austin,046,COMAL,Female,688,648,0.94,559,0.81,68,0.10,539,0.78,215,0.31,182,0.27,22,0.03,419,0.61,25,0.04,188,0.27
13,Austin,046,COMAL,Male,766,722,0.94,579,0.76,126,0.16,578,0.76,191,0.25,192,0.25,20,0.03,403,0.53,27,0.04,143,0.19
13,Austin,075,FAYETTE,Female,138,129,0.94,120,0.87,10,0.07,116,0.84,32,0.23,58,0.42,1,0.01,91,0.66,2,0.01,58,0.42
13,Austin,075,FAYETTE,Male,156,153,0.98,124,0.80,26,0.17,125,0.80,26,0.17,59,0.38,0,0.00,85,0.55,2,0.01,41,0.26
13,Austin,086,GILLESPIE,Female,105,97,0.92,93,0.89,4,0.04,88,0.84,36,0.34,19,0.18,2,0.02,57,0.54,4,0.04,29,0.28
13,Austin,086,GILLESPIE,Male,126,123,0.98,113,0.90,5,0.04,107,0.85,29,0.23,21,0.17,4,0.03,54,0.43,0,0.00,28,0.22
13,Austin,089,GONZALES,Female,185,172,0.93,150,0.81,15,0.08,140,0.76,33,0.18,45,0.24,2,0.01,80,0.43,2,0.01,41,0.22
13,Austin,089,GONZALES,Male,151,143,0.95,119,0.79,22,0.15,101,0.67,12,0.08,34,0.23,1,0.01,47,0.31,3,0.02,12,0.08
13,Austin,094,GUADALUPE,Female,577,549,0.95,474,0.82,56,0.10,461,0.80,142,0.25,149,0.26,10,0.02,301,0.52,9,0.02,108,0.19
13,Austin,094,GUADALUPE,Male,664,613,0.92,516,0.78,84,0.13,496,0.75,139,0.21,146,0.22,9,0.01,294,0.44,14,0.02,95,0.14
13,Austin,105,HAYS,Female,727,685,0.94,648,0.89,29,0.04,593,0.82,232,0.32,175,0.24,17,0.02,424,0.58,25,0.03,169,0.23
13,Austin,105,HAYS,Male,791,751,0.95,686,0.87,50,0.06,579,0.73,193,0.24,180,0.23,21,0.03,394,0.50,23,0.03,120,0.15
13,Austin,130,KENDALL,Female,35,34,0.97,33,0.94,0,0.00,28,0.80,10,0.29,9,0.26,0,0.00,19,0.54,1,0.03,10,0.29
13,Austin,130,KENDALL,Male,54,53,0.98,49,0.91,3,0.06,42,0.78,18,0.33,10,0.19,1,0.02,29,0.54,2,0.04,11,0.20
13,Austin,144,LEE,Female,101,87,0.86,88,0.87,7,0.07,86,0.85,19,0.19,46,0.46,1,0.01,66,0.65,4,0.04,22,0.22
13,Austin,144,LEE,Male,126,111,0.88,96,0.76,17,0.14,93,0.74,18,0.14,31,0.25,3,0.02,52,0.41,2,0.02,15,0.12
13,Austin,150,LLANO,Female,59,51,0.86,44,0.75,4,0.07,43,0.73,12,0.20,14,0.24,1,0.02,27,0.46,3,0.05,10,0.17
13,Austin,150,LLANO,Male,75,67,0.89,60,0.80,6,0.08,57,0.76,19,0.25,8,0.11,0,0.00,27,0.36,1,0.01,16,0.21
13,Austin,166,MILAM,Female,30,28,0.93,24,0.80,2,0.07,26,0.87,8,0.27,10,0.33,1,0.03,19,0.63,2,0.07,14,0.47
13,Austin,166,MILAM,Male,18,17,0.94,14,0.78,0,0.00,15,0.83,3,0.17,4,0.22,0,0.00,7,0.39,0,0.00,4,0.22
13,Austin,227,TRAVIS,Female,3856,3427,0.89,2929,0.76,418,0.11,2740,0.71,953,0.25,982,0.26,197,0.05,2132,0.55,200,0.05,788,0.20
13,Austin,227,TRAVIS,Male,4122,3595,0.87,2929,0.71,600,0.15,2611,0.63,882,0.21,967,0.24,169,0.04,2018,0.49,212,0.05,695,0.17
13,Austin,246,WILLIAMSON,Female,2257,2123,0.94,1932,0.86,135,0.06,1810,0.80,716,0.32,625,0.28,111,0.05,1452,0.64,96,0.04,672,0.30
13,Austin,246,WILLIAMSON,Male,2271,2120,0.93,1883,0.83,206,0.09,1748,0.77,595,0.26,642,0.28,90,0.04,1327,0.58,94,0.04,525,0.23
14,Abilene,030,CALLAHAN,Female,129,123,0.95,118,0.92,5,0.04,112,0.87,42,0.33,44,0.34,0,0.00,86,0.67,5,0.04,44,0.34
14,Abilene,030,CALLAHAN,Male,142,130,0.92,111,0.78,16,0.11,109,0.77,26,0.18,49,0.35,1,0.01,76,0.54,5,0.04,21,0.15
14,Abilene,047,COMANCHE,Female,110,107,0.97,98,0.89,4,0.04,84,0.76,34,0.31,33,0.30,0,0.00,67,0.61,3,0.03,36,0.33
14,Abilene,047,COMANCHE,Male,100,92,0.92,82,0.82,8,0.08,69,0.69,28,0.28,18,0.18,0,0.00,46,0.46,2,0.02,23,0.23
14,Abilene,067,EASTLAND,Female,109,102,0.94,88,0.81,8,0.07,79,0.73,21,0.19,47,0.43,0,0.00,68,0.62,6,0.06,31,0.28
14,Abilene,067,EASTLAND,Male,141,133,0.94,115,0.82,10,0.07,106,0.75,16,0.11,53,0.38,0,0.00,69,0.49,4,0.03,20,0.14
14,Abilene,076,FISHER,Female,22,22,1.00,22,1.00,0,0.00,21,0.96,7,0.32,10,0.46,0,0.00,17,0.77,0,0.00,8,0.36
14,Abilene,076,FISHER,Male,33,33,1.00,32,0.97,1,0.03,30,0.91,9,0.27,15,0.46,0,0.00,24,0.73,1,0.03,17,0.52
14,Abilene,104,HASKELL,Female,47,47,1.00,46,0.98,0,0.00,37,0.79,13,0.28,15,0.32,1,0.02,29,0.62,1,0.02,19,0.40
14,Abilene,104,HASKELL,Male,51,49,0.96,49,0.96,1,0.02,44,0.86,9,0.18,24,0.47,0,0.00,33,0.65,1,0.02,11,0.22
14,Abilene,127,JONES,Female,118,115,0.98,109,0.92,4,0.03,102,0.86,37,0.31,38,0.32,0,0.00,75,0.64,1,0.01,32,0.27
14,Abilene,127,JONES,Male,129,122,0.95,108,0.84,6,0.05,103,0.80,25,0.19,34,0.26,3,0.02,62,0.48,2,0.02,15,0.12
14,Abilene,168,MITCHELL,Female,52,52,1.00,47,0.90,1,0.02,42,0.81,14,0.27,16,0.31,0,0.00,30,0.58,2,0.04,14,0.27
14,Abilene,168,MITCHELL,Male,53,53,1.00,46,0.87,4,0.08,42,0.79,11,0.21,20,0.38,0,0.00,31,0.59,2,0.04,13,0.25
14,Abilene,177,NOLAN,Female,123,118,0.96,108,0.88,7,0.06,100,0.81,33,0.27,46,0.37,0,0.00,79,0.64,3,0.02,41,0.33
14,Abilene,177,NOLAN,Male,132,125,0.95,110,0.83,11,0.08,93,0.71,23,0.17,36,0.27,0,0.00,59,0.45,6,0.05,22,0.17
14,Abilene,208,SCURRY,Female,123,116,0.94,107,0.87,7,0.06,105,0.85,19,0.15,57,0.46,2,0.02,78,0.63,0,0.00,47,0.38
14,Abilene,208,SCURRY,Male,125,120,0.96,100,0.80,14,0.11,96,0.77,20,0.16,47,0.38,0,0.00,67,0.54,5,0.04,34,0.27
14,Abilene,209,SHACKELFORD,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,209,SHACKELFORD,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,215,STEPHENS,Female,73,70,0.96,61,0.84,4,0.05,56,0.77,17,0.23,27,0.37,0,0.00,44,0.60,3,0.04,22,0.30
14,Abilene,215,STEPHENS,Male,67,63,0.94,56,0.84,7,0.10,46,0.69,11,0.16,21,0.31,1,0.01,33,0.49,1,0.01,12,0.18
14,Abilene,217,STONEWALL,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,217,STONEWALL,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14,Abilene,221,TAYLOR,Female,890,808,0.91,679,0.76,112,0.13,612,0.69,222,0.25,249,0.28,16,0.02,487,0.55,46,0.05,223,0.25
14,Abilene,221,TAYLOR,Male,899,822,0.91,681,0.76,132,0.15,620,0.69,199,0.22,228,0.25,27,0.03,454,0.51,32,0.04,160,0.18
15,San Angelo,025,BROWN,Female,255,243,0.95,211,0.83,24,0.09,185,0.73,75,0.29,78,0.31,3,0.01,156,0.61,17,0.07,66,0.26
15,San Angelo,025,BROWN,Male,305,278,0.91,229,0.75,41,0.13,220,0.72,84,0.28,59,0.19,5,0.02,148,0.49,11,0.04,54,0.18
15,San Angelo,041,COKE,Female,28,27,0.96,26,0.93,1,0.04,26,0.93,11,0.39,6,0.21,0,0.00,17,0.61,0,0.00,11,0.39
15,San Angelo,041,COKE,Male,26,26,1.00,26,1.00,0,0.00,22,0.85,8,0.31,8,0.31,0,0.00,16,0.62,2,0.08,5,0.19
15,San Angelo,042,COLEMAN,Female,61,60,0.98,55,0.90,4,0.07,50,0.82,19,0.31,16,0.26,1,0.02,36,0.59,0,0.00,17,0.28
15,San Angelo,042,COLEMAN,Male,72,72,1.00,63,0.88,7,0.10,58,0.81,14,0.19,21,0.29,2,0.03,37,0.51,1,0.01,15,0.21
15,San Angelo,048,CONCHO,Female,14,13,0.93,13,0.93,0,0.00,11,0.79,7,0.50,3,0.21,0,0.00,10,0.71,1,0.07,5,0.36
15,San Angelo,048,CONCHO,Male,17,16,0.94,16,0.94,1,0.06,16,0.94,6,0.35,2,0.12,0,0.00,8,0.47,0,0.00,3,0.18
15,San Angelo,053,CROCKETT,Female,31,31,1.00,28,0.90,2,0.06,27,0.87,5,0.16,9,0.29,0,0.00,14,0.45,0,0.00,3,0.10
15,San Angelo,053,CROCKETT,Male,41,37,0.90,33,0.81,5,0.12,34,0.83,15,0.37,5,0.12,1,0.02,21,0.51,1,0.02,7,0.17
15,San Angelo,069,EDWARDS,Female,23,23,1.00,19,0.83,2,0.09,17,0.74,6,0.26,7,0.30,0,0.00,13,0.57,2,0.09,6,0.26
15,San Angelo,069,EDWARDS,Male,29,29,1.00,27,0.93,1,0.03,20,0.69,4,0.14,8,0.28,0,0.00,12,0.41,1,0.03,5,0.17
15,San Angelo,118,IRION,Female,13,13,1.00,13,1.00,0,0.00,11,0.85,8,0.62,1,0.08,1,0.08,10,0.77,0,0.00,6,0.46
15,San Angelo,118,IRION,Male,16,15,0.94,14,0.88,2,0.13,13,0.81,3,0.19,4,0.25,0,0.00,7,0.44,1,0.06,2,0.13
15,San Angelo,134,KIMBLE,Female,36,31,0.86,26,0.72,2,0.06,25,0.69,9,0.25,8,0.22,0,0.00,17,0.47,1,0.03,7,0.19
15,San Angelo,134,KIMBLE,Male,41,37,0.90,31,0.76,3,0.07,32,0.78,13,0.32,11,0.27,0,0.00,24,0.59,0,0.00,10,0.24
15,San Angelo,157,MASON,Female,17,17,1.00,17,1.00,0,0.00,15,0.88,5,0.29,2,0.12,1,0.06,8,0.47,0,0.00,4,0.24
15,San Angelo,157,MASON,Male,25,24,0.96,25,1.00,0,0.00,24,0.96,4,0.16,9,0.36,0,0.00,13,0.52,0,0.00,4,0.16
15,San Angelo,160,MCCULLOCH,Female,58,54,0.93,52,0.90,0,0.00,47,0.81,14,0.24,9,0.16,2,0.03,25,0.43,0,0.00,14,0.24
