CAMPUS,CAMPNAME,DISTRICT,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLALTED,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING,CAD_PROGRESS,CAD_READ,CAD_MATH
"188901122","PLEASANT VALLEY EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","0","0","1"
"188901123","RIDGECREST EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","0","1","1"
"188901124","ROGERS EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","0","0","0"
"188901125","SANBORN EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","0","0","0"
"188901126","SAN JACINTO EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","1","1","0"
"188901127","SOUTH GEORGIA EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","1","1","1"
"188901128","SOUTH LAWN EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","1","1","1"
"188901130","SUNRISE EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","0","1","0"
"188901131","WESTERN PLATEAU EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","0","0","0"
"188901132","WHITTIER EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","1","1","0"
"188901133","WILLS EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","0","0","0"
"188901134","MESA VERDE EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","1","0","1"
"188901135","WOLFLIN EL","188901","188","AMARILLO ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","1","1","0"
"188901138","NORTH HEIGHTS ALTER","188901","188","AMARILLO ISD","16","POTTER","S","08 - 12","Y","N"," "," ","Z"," "," "," "
"188901139","PUCKETT EL","188901","188","AMARILLO ISD","16","POTTER","E","KG - 05","N","N"," "," ","M","1","1","0"
"188901140","SLEEPY HOLLOW EL","188901","188","AMARILLO ISD","16","POTTER","E","KG - 05","N","N"," "," ","M","0","0","0"
"188901141","WINDSOR EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","1","0","1"
"188901142","WOODLANDS ELEMENTARY","188901","188","AMARILLO ISD","16","POTTER","E","KG - 04","N","N"," "," ","M","0","1","0"
"188901143","TRADEWIND EL","188901","188","AMARILLO ISD","16","POTTER","E","EE - 05","N","N"," "," ","M","1","0","0"
"188901170","CARVER EL ACADEMY","188901","188","AMARILLO ISD","16","POTTER","E","02 - 05","N","N"," "," ","M","0","0","0"
"188902001","RIVER ROAD H S","188902","188","RIVER ROAD ISD","16","POTTER","S","09 - 12","N","N"," "," ","M","0","0","0"
"188902101","ROLLING HILLS EL","188902","188","RIVER ROAD ISD","16","POTTER","E","PK - 04","N","N"," "," ","I","0","0","0"
"188902102","RIVER ROAD MIDDLE","188902","188","RIVER ROAD ISD","16","POTTER","M","07 - 08","N","N"," "," ","M","0","0","0"
"188902103","WILLOW VISTA INT","188902","188","RIVER ROAD ISD","16","POTTER","M","05 - 06","N","N"," "," ","M","0","1","1"
"188903001","HIGHLAND PARK H S","188903","188","HIGHLAND PARK ISD","16","POTTER","S","09 - 12","N","N"," "," ","M","0","1","1"
"188903041","HIGHLAND PARK MIDDLE","188903","188","HIGHLAND PARK ISD","16","POTTER","M","06 - 08","N","N"," "," ","M","1","1","1"
"188903101","HIGHLAND PARK EL","188903","188","HIGHLAND PARK ISD","16","POTTER","E","PK - 05","N","N"," "," ","M","1","1","0"
"188904001","BUSHLAND H S","188904","188","BUSHLAND ISD","16","POTTER","S","09 - 12","N","N"," "," ","M","1","0","0"
"188904041","BUSHLAND MIDDLE","188904","188","BUSHLAND ISD","16","POTTER","M","05 - 08","N","N"," "," ","M","0","0","0"
"188904101","BUSHLAND EL","188904","188","BUSHLAND ISD","16","POTTER","E","PK - 04","N","N"," "," ","M","1","0","1"
"189901001","MARFA JUNIOR/SENIOR HIGH","189901","189","MARFA ISD","18","PRESIDIO","S","07 - 12","N","N"," "," ","M","1","0","0"
"189901101","MARFA EL","189901","189","MARFA ISD","18","PRESIDIO","E","PK - 06","N","N"," "," ","M","0","0","0"
"189902001","PRESIDIO H S","189902","189","PRESIDIO ISD","18","PRESIDIO","S","10 - 12","N","N"," "," ","M","1","0","0"
"189902041","LUCY REDE FRANCO MIDDLE","189902","189","PRESIDIO ISD","18","PRESIDIO","M","07 - 09","N","N"," "," ","M","0","0","0"
"189902101","PRESIDIO EL","189902","189","PRESIDIO ISD","18","PRESIDIO","E","PK - 06","N","N"," "," ","M","1","0","0"
"190903001","RAINS H S","190903","190","RAINS ISD","07","RAINS","S","09 - 12","N","N"," "," ","M","0","1","0"
"190903041","RAINS J H","190903","190","RAINS ISD","07","RAINS","M","06 - 08","N","N"," "," ","M","1","1","1"
"190903051","RAINS INT","190903","190","RAINS ISD","07","RAINS","E","03 - 05","N","N"," "," ","M","0","1","0"
"190903101","RAINS EL","190903","190","RAINS ISD","07","RAINS","E","EE - 02","N","N","190903051","RAINS INT","M"," "," "," "
"191901001","CANYON H S","191901","191","CANYON ISD","16","RANDALL","S","09 - 12","N","N"," "," ","M","0","1","1"
"191901002","RANDALL H S","191901","191","CANYON ISD","16","RANDALL","S","09 - 12","N","N"," "," ","M","0","0","0"
"191901003","YOUTH CTR OF HIGH PLAINS","191901","191","CANYON ISD","16","RANDALL","S","07 - 12","Y","N"," "," ","X"," "," "," "
"191901004","MIDWAY ALTERNATIVE H S","191901","191","CANYON ISD","16","RANDALL","S","11 - 12","Y","N"," "," ","A"," "," "," "
"191901041","CANYON J H","191901","191","CANYON ISD","16","RANDALL","M","07 - 08","N","N"," "," ","M","0","0","0"
"191901043","WESTOVER PARK JR HIGH","191901","191","CANYON ISD","16","RANDALL","M","07 - 08","N","N"," "," ","M","0","0","0"
"191901101","GENE HOWE EL","191901","191","CANYON ISD","16","RANDALL","E","KG - 04","N","N"," "," ","M","0","0","0"
"191901104","SUNDOWN LANE EL","191901","191","CANYON ISD","16","RANDALL","E","EE - 04","N","N"," "," ","M","0","0","0"
"191901105","LAKEVIEW EL","191901","191","CANYON ISD","16","RANDALL","E","EE - 04","N","N"," "," ","M","0","0","0"
"191901106","ARDEN ROAD EL","191901","191","CANYON ISD","16","RANDALL","E","KG - 04","N","N"," "," ","M","0","0","0"
"191901107","CRESTVIEW EL","191901","191","CANYON ISD","16","RANDALL","E","KG - 04","N","N"," "," ","M","0","0","0"
"191901108","REEVES-HINGER EL","191901","191","CANYON ISD","16","RANDALL","E","EE - 04","N","N"," "," ","M","0","1","0"
"191901110","GREENWAYS INTERMEDIATE","191901","191","CANYON ISD","16","RANDALL","M","05 - 06","N","N"," "," ","M","0","0","1"
"191901111","CANYON INT","191901","191","CANYON ISD","16","RANDALL","M","05 - 06","N","N"," "," ","M","0","0","1"
"191901112","CITY VIEW EL","191901","191","CANYON ISD","16","RANDALL","E","KG - 04","N","N"," "," ","I","0","0","0"
"191901113","HILLSIDE EL","191901","191","CANYON ISD","16","RANDALL","E","KG - 04","N","N"," "," ","M","0","0","0"
"192901001","REAGAN COUNTY H S","192901","192","REAGAN COUNTY ISD","18","REAGAN","S","09 - 12","N","N"," "," ","M","0","0","0"
"192901041","REAGAN COUNTY MIDDLE","192901","192","REAGAN COUNTY ISD","18","REAGAN","M","06 - 08","N","N"," "," ","M","0","0","0"
"192901101","REAGAN COUNTY EL","192901","192","REAGAN COUNTY ISD","18","REAGAN","E","PK - 05","N","N"," "," ","I","0","0","0"
"193801001","BIG SPRINGS CHARTER SCHOOL","193801","193","BIG SPRINGS CHARTER SCHOOL","20","REAL","B","KG - 12","Y","Y"," "," ","X"," "," "," "
"193801101","HILL COUNTRY YOUTH RANCH","193801","193","BIG SPRINGS CHARTER SCHOOL","20","REAL","B","01 - 12","Y","Y"," "," ","X"," "," "," "
"193902001","LEAKEY SCHOOL","193902","193","LEAKEY ISD","20","REAL","B","KG - 12","N","N"," "," ","M","0","1","0"
"194902001","AVERY H S","194902","194","AVERY ISD","08","RED RIVER","S","09 - 12","N","N"," "," ","M","0","0","0"
"194902041","AVERY MIDDLE","194902","194","AVERY ISD","08","RED RIVER","M","05 - 08","N","N"," "," ","M","0","0","1"
"194902101","AVERY EL","194902","194","AVERY ISD","08","RED RIVER","E","PK - 04","N","N"," "," ","M","0","0","1"
"194903001","RIVERCREST H S","194903","194","RIVERCREST ISD","08","RED RIVER","S","09 - 12","N","N"," "," ","M","0","0","1"
"194903102","RIVERCREST J H","194903","194","RIVERCREST ISD","08","RED RIVER","M","06 - 08","N","N"," "," ","I","0","0","0"
"194903103","RIVERCREST EL","194903","194","RIVERCREST ISD","08","RED RIVER","E","PK - 05","N","N"," "," ","M","0","0","0"
"194904002","CLARKSVILLE H S","194904","194","CLARKSVILLE ISD","08","RED RIVER","S","09 - 12","N","N"," "," ","M","0","0","0"
"194904042","CLARKSVILLE MIDDLE","194904","194","CLARKSVILLE ISD","08","RED RIVER","M","06 - 08","N","N"," "," ","M","1","1","0"
"194904103","CHEATHAM EL","194904","194","CLARKSVILLE ISD","08","RED RIVER","E","PK - 05","N","N"," "," ","M","1","0","1"
"194905001","DETROIT H S","194905","194","DETROIT ISD","08","RED RIVER","S","09 - 12","N","N"," "," ","M","0","0","0"
"194905041","DETROIT J H","194905","194","DETROIT ISD","08","RED RIVER","M","06 - 08","N","N"," "," ","M","0","0","0"
"194905101","DETROIT EL","194905","194","DETROIT ISD","08","RED RIVER","E","EE - 05","N","N"," "," ","M","1","0","0"
"195901001","PECOS H S","195901","195","PECOS-BARSTOW-TOYAH ISD","18","REEVES","S","09 - 12","N","N"," "," ","M","0","0","0"
"195901042","CROCKETT MIDDLE","195901","195","PECOS-BARSTOW-TOYAH ISD","18","REEVES","M","06 - 08","N","N"," "," ","I","0","0","0"
"195901101","PECOS KIND","195901","195","PECOS-BARSTOW-TOYAH ISD","18","REEVES","E","EE - KG","N","N","195901106","AUSTIN EL","M"," "," "," "
"195901106","AUSTIN EL","195901","195","PECOS-BARSTOW-TOYAH ISD","18","REEVES","E","01 - 03","N","N"," "," ","M"," ","0","0"
"195901109","HAYNES EL","195901","195","PECOS-BARSTOW-TOYAH ISD","18","REEVES","E","04 - 05","N","N"," "," ","M","0","0","0"
"195902001","BALMORHEA SCHOOL","195902","195","BALMORHEA ISD","18","REEVES","B","PK - 12","N","N"," "," ","M","0","0","1"
"196901001","AUSTWELL-TIVOLI H S","196901","196","AUSTWELL-TIVOLI ISD","03","REFUGIO","S","07 - 12","N","N"," "," ","M","0","1","0"
"196901102","AUSTWELL-TIVOLI EL","196901","196","AUSTWELL-TIVOLI ISD","03","REFUGIO","E","KG - 06","N","N"," "," ","M","0","0","1"
"196902001","WOODSBORO H S","196902","196","WOODSBORO ISD","03","REFUGIO","S","07 - 12","N","N"," "," ","M","0","0","0"
"196902102","WOODSBORO EL","196902","196","WOODSBORO ISD","03","REFUGIO","E","EE - 06","N","N"," "," ","M","0","0","0"
"196903001","REFUGIO H S","196903","196","REFUGIO ISD","03","REFUGIO","S","09 - 12","N","N"," "," ","M","0","0","0"
"196903042","REFUGIO J H","196903","196","REFUGIO ISD","03","REFUGIO","M","07 - 08","N","N"," "," ","M","0","0","0"
"196903103","REFUGIO EL","196903","196","REFUGIO ISD","03","REFUGIO","E","EE - 06","N","N"," "," ","M","1","0","0"
"197902001","MIAMI SCHOOL","197902","197","MIAMI ISD","16","ROBERTS","B","PK - 12","N","N"," "," ","M","0","0","1"
"198901001","BREMOND H S","198901","198","BREMOND ISD","06","ROBERTSON","S","09 - 12","N","N"," "," ","M","1","0","0"
"198901041","BREMOND MIDDLE","198901","198","BREMOND ISD","06","ROBERTSON","M","06 - 08","N","N"," "," ","M","0","1","0"
"198901101","BREMOND EL","198901","198","BREMOND ISD","06","ROBERTSON","E","PK - 05","N","N"," "," ","M","0","1","1"
"198902101","CALVERT SCHOOL","198902","198","CALVERT ISD","06","ROBERTSON","B","PK - 12","N","N"," "," ","M","0","1","1"
"198903001","FRANKLIN H S","198903","198","FRANKLIN ISD","06","ROBERTSON","S","09 - 12","N","N"," "," ","M","0","1","1"
"198903041","FRANKLIN MIDDLE","198903","198","FRANKLIN ISD","06","ROBERTSON","M","06 - 08","N","N"," "," ","M","1","1","0"
"198903101","REYNOLDS EL","198903","198","FRANKLIN ISD","06","ROBERTSON","E","EE - 05","N","N"," "," ","M","0","1","0"
"198905002","HEARNE H S","198905","198","HEARNE ISD","06","ROBERTSON","S","09 - 12","N","N"," "," ","M","0","0","0"
"198905042","HEARNE J H","198905","198","HEARNE ISD","06","ROBERTSON","M","07 - 08","N","N"," "," ","M","1","0","0"
"198905104","HEARNE EL","198905","198","HEARNE ISD","06","ROBERTSON","E","EE - 06","N","N"," "," ","I","0","0","0"
"198906001","MUMFORD H S","198906","198","MUMFORD ISD","06","ROBERTSON","S","07 - 12","N","N"," "," ","M","1","1","0"
"198906101","MUMFORD EL","198906","198","MUMFORD ISD","06","ROBERTSON","E","PK - 06","N","N"," "," ","M","1","1","1"
"199901001","ROCKWALL H S","199901","199","ROCKWALL ISD","10","ROCKWALL","S","09 - 12","N","N"," "," ","M","0","0","0"
"199901002","ROCKWALL QUEST ACADEMY","199901","199","ROCKWALL ISD","10","ROCKWALL","S","10 - 12","Y","N"," "," ","Z"," "," "," "
"199901004","ROCKWALL-HEATH H S","199901","199","ROCKWALL ISD","10","ROCKWALL","S","09 - 12","N","N"," "," ","M","0","0","0"
"199901042","J W WILLIAMS MIDDLE","199901","199","ROCKWALL ISD","10","ROCKWALL","M","07 - 08","N","N"," "," ","M","0","0","0"
"199901043","MAURINE CAIN MIDDLE","199901","199","ROCKWALL ISD","10","ROCKWALL","M","07 - 08","N","N"," "," ","M","0","0","0"
"199901044","HERMAN E UTLEY MIDDLE","199901","199","ROCKWALL ISD","10","ROCKWALL","M","07 - 08","N","N"," "," ","M","0","1","0"
"199901101","VIRGINIA REINHARDT EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","PK - 06","N","N"," "," ","M","0","0","0"
"199901102","HOWARD DOBBS EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","PK - 06","N","N"," "," ","M","0","1","0"
"199901103","AMANDA ROCHELL EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","PK - 06","N","N"," "," ","M","0","0","0"
"199901105","DORIS CULLINS-LAKE POINTE EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","KG - 06","N","N"," "," ","M","0","0","0"
"199901106","AMY PARKS-HEATH EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","KG - 06","N","N"," "," ","M","0","0","0"
"199901107","NEBBIE WILLIAMS EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","KG - 06","N","N"," "," ","M","0","0","0"
"199901108","DOROTHY SMITH PULLEN EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","KG - 06","N","N"," "," ","M","0","0","0"
"199901109","DORRIS A JONES EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","PK - 06","N","N"," "," ","M","0","0","0"
"199901110","GRACE HARTMAN EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","KG - 06","N","N"," "," ","M","0","0","0"
"199901111","OUIDA SPRINGER","199901","199","ROCKWALL ISD","10","ROCKWALL","E","PK - 06","N","N"," "," ","M","1","1","0"
"199901112","CELIA HAYS EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","EE - 06","N","N"," "," ","M","0","0","0"
"199901113","SHARON SHANNON EL","199901","199","ROCKWALL ISD","10","ROCKWALL","E","EE - 06","N","N"," "," ","M","0","0","0"
"199902002","ROYSE CITY H S","199902","199","ROYSE CITY ISD","10","ROCKWALL","S","09 - 12","N","N"," "," ","M","0","0","0"
"199902003","HH BROWNING ALTERNATIVE LEARNING","199902","199","ROYSE CITY ISD","10","ROCKWALL","S","09 - 12","Y","N"," "," ","A"," "," "," "
"199902041","ROYSE CITY MIDDLE","199902","199","ROYSE CITY ISD","10","ROCKWALL","M","07 - 08","N","N"," "," ","M","0","0","0"
"199902042","RUTH CHERRY INT","199902","199","ROYSE CITY ISD","10","ROCKWALL","M","05 - 06","N","N"," "," ","M","1","1","1"
"199902043","HARRY H HERNDON","199902","199","ROYSE CITY ISD","10","ROCKWALL","M","05 - 06","N","N"," "," ","M","1","1","1"
"199902102","DAVIS EL","199902","199","ROYSE CITY ISD","10","ROCKWALL","E","PK - 04","N","N"," "," ","M","0","0","0"
"199902104","ANITA SCOTT EL","199902","199","ROYSE CITY ISD","10","ROCKWALL","E","PK - 04","N","N"," "," ","I","0","0","0"
"199902105","W R (BILL) FORT EL","199902","199","ROYSE CITY ISD","10","ROCKWALL","E","EE - 04","N","N"," "," ","I","0","0","0"
"199902106","MISS MAY VERNON EL","199902","199","ROYSE CITY ISD","10","ROCKWALL","E","EE - 04","N","N"," "," ","M","0","0","0"
"200901001","BALLINGER H S","200901","200","BALLINGER ISD","15","RUNNELS","S","09 - 12","N","N"," "," ","M","0","1","1"
"200901003","FAIRVIEW ACCELERATED","200901","200","BALLINGER ISD","15","RUNNELS","S","09 - 11","Y","N"," "," ","Z"," "," "," "
"200901041","BALLINGER J H","200901","200","BALLINGER ISD","15","RUNNELS","M","06 - 08","N","N"," "," ","M","0","0","0"
"200901101","BALLINGER EL","200901","200","BALLINGER ISD","15","RUNNELS","E","EE - 05","N","N"," "," ","M","0","0","0"
"200902001","MILES H S","200902","200","MILES ISD","15","RUNNELS","S","07 - 12","N","N"," "," ","M","1","1","1"
"200902005","FAIRVIEW DAEP","200902","200","MILES ISD","15","RUNNELS","S","12 - 12","N","N"," "," ","X"," "," "," "
"200902101","MILES EL","200902","200","MILES ISD","15","RUNNELS","E","EE - 06","N","N"," "," ","M","1","1","1"
"200904001","WINTERS H S","200904","200","WINTERS ISD","15","RUNNELS","S","09 - 12","N","N"," "," ","M","0","0","1"
"200904041","WINTERS J H","200904","200","WINTERS ISD","15","RUNNELS","M","06 - 08","N","N"," "," ","M","0","0","0"
"200904101","WINTERS EL","200904","200","WINTERS ISD","15","RUNNELS","E","EE - 05","N","N"," "," ","M","0","0","0"
"200906101","OLFEN EL","200906","200","OLFEN ISD","15","RUNNELS","E","PK - 08","N","N"," "," ","M","1","0","1"
"200906103","WALL SPECIAL PROGRAMS","200906","200","OLFEN ISD","15","RUNNELS","M","07 - 07","N","N"," "," ","Z"," "," "," "
"201902001","HENDERSON H S","201902","201","HENDERSON ISD","07","RUSK","S","09 - 12","N","N"," "," ","M","0","0","0"
"201902041","HENDERSON MIDDLE","201902","201","HENDERSON ISD","07","RUSK","M","06 - 08","N","N"," "," ","M","1","0","1"
"201902107","MONNIE MEYER WYLIE PRI","201902","201","HENDERSON ISD","07","RUSK","E","EE - KG","N","N","201902109","WILLIAM E WYLIE EL","M"," "," "," "
"201902108","NORTHSIDE EL","201902","201","HENDERSON ISD","07","RUSK","E","04 - 05","N","N"," "," ","M","0","0","0"
"201902109","WILLIAM E WYLIE EL","201902","201","HENDERSON ISD","07","RUSK","E","01 - 03","N","N"," "," ","M"," ","0","0"
"201903001","LANEVILLE SCHOOL","201903","201","LANEVILLE ISD","07","RUSK","B","PK - 12","N","N"," "," ","M","1","1","0"
"201904001","LEVERETTS CHAPEL H S","201904","201","LEVERETTS CHAPEL ISD","07","RUSK","S","09 - 12","N","N"," "," ","I","0","0","0"
"201904041","LEVERETTS CHAPEL J H","201904","201","LEVERETTS CHAPEL ISD","07","RUSK","M","07 - 08","N","N"," "," ","M","0","0","0"
"201904101","LEVERETTS CHAPEL EL","201904","201","LEVERETTS CHAPEL ISD","07","RUSK","E","PK - 06","N","N"," "," ","M","1","0","0"
"201907001","MT ENTERPRISE H S","201907","201","MOUNT ENTERPRISE ISD","07","RUSK","B","06 - 12","N","N"," "," ","M","0","0","0"
"201907101","MT ENTERPRISE ELEMENTARY","201907","201","MOUNT ENTERPRISE ISD","07","RUSK","E","PK - 05","N","N"," "," ","M","0","0","0"
"201908001","OVERTON H S","201908","201","OVERTON ISD","07","RUSK","B","06 - 12","N","N"," "," ","M","0","0","0"
"201908101","OVERTON EL","201908","201","OVERTON ISD","07","RUSK","E","PK - 05","N","N"," "," ","M","1","1","0"
"201910002","TATUM H S","201910","201","TATUM ISD","07","RUSK","S","09 - 12","N","N"," "," ","I","0","0","0"
"201910041","TATUM MIDDLE","201910","201","TATUM ISD","07","RUSK","M","07 - 08","N","N"," "," ","M","0","0","0"
"201910102","TATUM EL","201910","201","TATUM ISD","07","RUSK","E","04 - 06","N","N"," "," ","M","0","0","0"
"201910104","TATUM PRI","201910","201","TATUM ISD","07","RUSK","E","PK - 03","N","N"," "," ","M"," ","0","0"
"201913001","CARLISLE SCHOOL","201913","201","CARLISLE ISD","07","RUSK","B","PK - 12","N","N"," "," ","M","0","0","0"
"201914001","WEST RUSK H S","201914","201","WEST RUSK COUNTY CONSOLIDATED ISD","07","RUSK","S","09 - 12","N","N"," "," ","M","0","0","0"
"201914041","WEST RUSK MIDDLE","201914","201","WEST RUSK COUNTY CONSOLIDATED ISD","07","RUSK","M","06 - 08","N","N"," "," ","M","0","1","0"
"201914104","WEST RUSK INT","201914","201","WEST RUSK COUNTY CONSOLIDATED ISD","07","RUSK","E","03 - 05","N","N"," "," ","M","1","0","0"
"201914105","WEST RUSK EL","201914","201","WEST RUSK COUNTY CONSOLIDATED ISD","07","RUSK","E","PK - 02","N","N","201914104","WEST RUSK INT","M"," "," "," "
"202903001","HEMPHILL H S","202903","202","HEMPHILL ISD","07","SABINE","S","09 - 12","N","N"," "," ","M","0","0","0"
"202903041","HEMPHILL MIDDLE","202903","202","HEMPHILL ISD","07","SABINE","M","05 - 08","N","N"," "," ","M","0","0","0"
"202903101","HEMPHILL EL","202903","202","HEMPHILL ISD","07","SABINE","E","PK - 04","N","N"," "," ","M","0","0","0"
"202905002","WEST SABINE H S","202905","202","WEST SABINE ISD","07","SABINE","B","06 - 12","N","N"," "," ","M","0","0","0"
"202905102","WEST SABINE EL","202905","202","WEST SABINE ISD","07","SABINE","E","PK - 05","N","N"," "," ","M","1","0","0"
