CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLALTED,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING,CAD_PROGRESS,CAD_GAP,CAD_READ,CAD_MATH,CAD_SCIE,CAD_SOCI,CAD_POST
"043905138","043905","MCSPEDDEN EL","043","FRISCO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","0"," ","1"
"043905139","043905","HOSP EL","043","FRISCO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","0","0","0"," ","1"
"043905140","043905","NORRIS EL","043","FRISCO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0"," ","0","0","0"," ","0"
"043907002","043907","MCKINNEY H S","043","MCKINNEY ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","0","1","1","0","1","1"
"043907004","043907","MCKINNEY NORTH H S","043","MCKINNEY ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","1","1","1","1","1","1"
"043907005","043907","SERENITY HIGH","043","MCKINNEY ISD","10","COLLIN","S","09 - 12","Y","N"," "," ","Z"," "," "," "," "," "," "," "
"043907006","043907","COUNTY RESIDENTIAL CENTER","043","MCKINNEY ISD","10","COLLIN","B","04 - 12","Y","N"," "," ","X"," "," "," "," "," "," "," "
"043907007","043907","MCKINNEY BOYD H S","043","MCKINNEY ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","0","0"
"043907041","043907","FAUBION MIDDLE","043","MCKINNEY ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","0","1","1","1","1"
"043907043","043907","DOWELL MIDDLE","043","MCKINNEY ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","1","1","1","0","1"
"043907044","043907","SCOTT MORGAN JOHNSON MIDDLE","043","MCKINNEY ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","1","0","0","1","1","1"
"043907045","043907","LEONARD EVANS JR MIDDLE","043","MCKINNEY ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","1","1","0"
"043907046","043907","DR JACK COCKRILL MIDDLE","043","MCKINNEY ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","0","0","1","0","0"
"043907102","043907","FINCH EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"043907104","043907","WEBB EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907105","043907","BURKS EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907107","043907","CALDWELL EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907108","043907","VALLEY CREEK EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","1","0","0"," ","0"
"043907109","043907","GLEN OAKS EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907111","043907","SLAUGHTER EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","1","1","0"," ","0"
"043907112","043907","REUBEN JOHNSON EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907113","043907","C T EDDINS EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907115","043907","ROY LEE WALKER EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","0","0","0"," ","1"
"043907116","043907","EARL & LOTTIE WOLFORD EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907117","043907","ARTHUR H MCNEIL EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907118","043907","ALBERT & IOLA LEE DAVIS MALVERN EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907119","043907","JOSE DE JESUS AND MARIA LUISA VEGA","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907120","043907","DEAN AND MILDRED BENNETT EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","0","0","1"," ","1"
"043907121","043907","GARY AND BOBBYE JACK MINSHEW EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907122","043907","J B WILMETH EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907123","043907","JESSE MCGOWEN EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907124","043907","NAOMI PRESS EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907125","043907","HERMAN LAWSON EARLY CHILDHOOD SCHO","043","MCKINNEY ISD","10","COLLIN","E","EE - PK","N","N","043907113","C T EDDINS EL","M"," "," "," "," "," "," "," "
"043907126","043907","LIZZIE NELL CUNDIFF MCCLURE EL","043","MCKINNEY ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043907197","043907","J J A E P","043","MCKINNEY ISD","10","COLLIN","S","09 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"043908001","043908","MELISSA H S","043","MELISSA ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"043908101","043908","MELISSA MIDDLE","043","MELISSA ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","0","0","1","0","0"
"043908102","043908","HARRY MCKILLOP EL","043","MELISSA ISD","10","COLLIN","E","EE - 03","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043908105","043908","MELISSA RIDGE INTERMED","043","MELISSA ISD","10","COLLIN","E","04 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910001","043910","PLANO SR H S","043","PLANO ISD","10","COLLIN","S","11 - 12","N","N"," "," ","M","0","0","0","1","1","1","1"
"043910003","043910","WILLIAMS H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","0","0","1","0","1"," ","1"
"043910004","043910","VINES H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","0","0","1","0","1"," ","0"
"043910005","043910","CLARK H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","1","0","1","0","0"," ","1"
"043910006","043910","PLANO EAST SR H S","043","PLANO ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","1","0","1","1","1","1","1"
"043910007","043910","SHEPTON H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","0","0","1","0","1"," ","1"
"043910008","043910","PLANO ISD ACADEMY H S","043","PLANO ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","1","0","0","0","0","0"
"043910009","043910","JASPER H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043910010","043910","PLANO WEST SENIOR H S","043","PLANO ISD","10","COLLIN","S","11 - 12","N","N"," "," ","M","0","0","1","1","1","1","1"
"043910011","043910","C A MCMILLEN H S","043","PLANO ISD","10","COLLIN","S","09 - 10","N","N"," "," ","M","0","0","1","0","1"," ","1"
"043910025","043910","PLANO JJAEP","043","PLANO ISD","10","COLLIN","S","11 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"043910042","043910","BOWMAN MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","1","1","0","0","0"
"043910043","043910","WILSON MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"043910044","043910","HAGGARD MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","1","0"
"043910045","043910","ARMSTRONG MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","1","1","1","1","1","1"
"043910046","043910","CARPENTER MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"043910047","043910","SCHIMELPFENIG MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","1","1","1","1","1"
"043910048","043910","HENDRICK MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","1","1","0","1","1"
"043910049","043910","RENNER MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"043910050","043910","ROBINSON MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","0","0","1","0","0","1"
"043910052","043910","FRANKFORD MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","1","1","1","0","1"
"043910053","043910","C M RICE MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","1","1","1","1","1","1","1"
"043910054","043910","MURPHY MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"043910056","043910","OTTO MIDDLE","043","PLANO ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","1","1","0","1","1"
"043910101","043910","JACKSON EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","1","0"," ","1"
"043910102","043910","MEADOWS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910103","043910","MENDENHALL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","1"
"043910104","043910","SIGLER EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910105","043910","MEMORIAL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910106","043910","ALDRIDGE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910108","043910","SHEPARD EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910109","043910","FORMAN EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910111","043910","DAVIS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910112","043910","CHRISTIE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910113","043910","WEATHERFORD EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910114","043910","HUGHSTON EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"043910115","043910","SAIGLING EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910116","043910","WELLS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"043910117","043910","THOMAS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910118","043910","HARRINGTON EL","043","PLANO ISD","10","COLLIN","E","PK - 05","N","N"," "," ","M","1","1","1","1","0"," ","1"
"043910119","043910","DOOLEY EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910120","043910","HUFFMAN EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910121","043910","CARLISLE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043910122","043910","MATHEWS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","0","1","1"," ","1"
"043910123","043910","BRINKER EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","0","1","1","0"," ","1"
"043910124","043910","DAFFRON EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","1","0","0"," ","1"
"043910125","043910","HEDGCOXE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043910126","043910","MITCHELL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","1"
"043910127","043910","RASOR EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","1","1","0"," ","1"
"043910128","043910","BETHANY EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"043910129","043910","GULLEDGE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910130","043910","ROSE HAGGAR EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910131","043910","MILLER EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","0"," ","0"
"043910132","043910","BARKSDALE EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","1","0","0"," ","1"
"043910133","043910","SKAGGS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","1","1","0"," ","1"
"043910134","043910","HAUN EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","0","1","1","1"," ","1"
"043910135","043910","MCCALL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910136","043910","BEVERLY EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043910138","043910","HIGHTOWER EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","0","1","0","1"," ","0"
"043910139","043910","STINSON EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","1","0"," ","1"
"043910140","043910","ANDREWS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","1","1","1","1","0"," ","1"
"043910141","043910","CENTENNIAL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910142","043910","BOGGESS EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910143","043910","HICKEY EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043910144","043910","WYATT EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","1","1","1"," ","1"
"043910145","043910","MARTHA HUNT EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","1","0","0"," ","0"
"043910148","043910","SCHELL EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","1","1","1","1"," ","1"
"043910149","043910","BARRON EL","043","PLANO ISD","10","COLLIN","E","KG - 05","N","N"," "," ","M","0","0","1","0","0"," ","0"
"043910160","043910","BEATY EARLY CHILDHOOD SCHOOL","043","PLANO ISD","10","COLLIN","E","EE - PK","N","N","043910000","PLANO ISD","M"," "," "," "," "," "," "," "
"043910161","043910","PEARSON EARLY CHILDHOOD","043","PLANO ISD","10","COLLIN","E","EE - PK","N","N","043910000","PLANO ISD","M"," "," "," "," "," "," "," "
"043910165","043910","ISAACS EARLY CHILDHOOD SCHOOL","043","PLANO ISD","10","COLLIN","E","EE - PK","N","N","043910000","PLANO ISD","M"," "," "," "," "," "," "," "
"043910200","043910","HOSPITAL/HOMEBOUND","043","PLANO ISD","10","COLLIN","S","08 - 10","N","N"," "," ","Z"," "," "," "," "," "," "," "
"043910212","043910","PLANO FAMILY LITERACY","043","PLANO ISD","10","COLLIN","E","PK - PK","N","N","043910000","PLANO ISD","M"," "," "," "," "," "," "," "
"043910213","043910","HEAD START","043","PLANO ISD","10","COLLIN","E","PK - PK","N","N","043910000","PLANO ISD","M"," "," "," "," "," "," "," "
"043911001","043911","PRINCETON H S","043","PRINCETON ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","1","0","0","0","0","0","0"
"043911002","043911","COLLIN CO J J A E P","043","PRINCETON ISD","10","COLLIN","S","09 - 09","N","N"," "," ","X"," "," "," "," "," "," "," "
"043911041","043911","CLARK JR HIGH","043","PRINCETON ISD","10","COLLIN","M","07 - 08","N","N"," "," ","M","1","1","0","0","0","1","1"
"043911101","043911","LACY ELEMENTARY","043","PRINCETON ISD","10","COLLIN","E","EE - 05","N","N"," "," ","M","1","1","1","0","0"," ","1"
"043911102","043911","HUDDLESTON INTERMEDIATE","043","PRINCETON ISD","10","COLLIN","M","06 - 06","N","N"," "," ","M","0","1","0","1"," "," ","0"
"043911103","043911","GODWIN EL","043","PRINCETON ISD","10","COLLIN","E","PK - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043911104","043911","HARPER EL","043","PRINCETON ISD","10","COLLIN","E","PK - 05","N","N"," "," ","M","0","0","0","0","1"," ","0"
"043911105","043911","LETA HORN SMITH","043","PRINCETON ISD","10","COLLIN","E","PK - 05","N","N"," "," ","M","1","1","1","1","0"," ","1"
"043912001","043912","PROSPER H S","043","PROSPER ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"043912041","043912","LORENE ROGERS MIDDLE","043","PROSPER ISD","10","COLLIN","M","05 - 06","N","N"," "," ","M","1","0","0","0"," "," ","0"
"043912042","043912","REYNOLDS MIDDLE","043","PROSPER ISD","10","COLLIN","M","07 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"043912101","043912","R STEVE FOLSOM EL","043","PROSPER ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043912102","043912","JUDY RUCKER EL","043","PROSPER ISD","10","COLLIN","E","EE - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043912103","043912","JOHN A BAKER","043","PROSPER ISD","10","COLLIN","E","EE - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043912104","043912","CYNTHIA A COCKRELL EL","043","PROSPER ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","1","0","0","0"," "," ","0"
"043912105","043912","LIGHT FARMS EL","043","PROSPER ISD","10","COLLIN","E","EE - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043914001","043914","WYLIE H S","043","WYLIE ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","1","1","0","1","1","1","0"
"043914003","043914","WYLIE EAST H S","043","WYLIE ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","1","0","0","0","0","0"
"043914004","043914","ACHIEVE ACADEMY","043","WYLIE ISD","10","COLLIN","B","02 - 12","Y","N"," "," ","A"," "," "," "," "," "," "," "
"043914041","043914","GRADY BURNETT J H","043","WYLIE ISD","10","COLLIN","M","07 - 08","N","N"," "," ","M","1","1","0","1","0","1","1"
"043914042","043914","AB HARRISON INT","043","WYLIE ISD","10","COLLIN","M","05 - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"043914043","043914","FRANK MCMILLAN J H","043","WYLIE ISD","10","COLLIN","M","07 - 08","N","N"," "," ","M","0","1","0","0","0","1","1"
"043914044","043914","DAVIS INTERMEDIATE SCHOOL","043","WYLIE ISD","10","COLLIN","M","05 - 06","N","N"," "," ","M","1","1","1","1","1"," ","1"
"043914045","043914","RAYMOND B COOPER J H","043","WYLIE ISD","10","COLLIN","M","07 - 08","N","N"," "," ","M","0","1","1","1","1","1","1"
"043914046","043914","DR AL DRAPER INTERMED","043","WYLIE ISD","10","COLLIN","M","05 - 06","N","N"," "," ","M","1","1","1","1","0"," ","1"
"043914101","043914","R F HARTMAN EL","043","WYLIE ISD","10","COLLIN","E","EE - 04","N","N"," "," ","M","0","1","1","0"," "," ","1"
"043914102","043914","T F BIRMINGHAM EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043914103","043914","P M AKIN EL","043","WYLIE ISD","10","COLLIN","E","PK - 04","N","N"," "," ","M","0","1","1","1"," "," ","1"
"043914104","043914","DODD EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","0","0","1"," "," ","0"
"043914105","043914","R V GROVES EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","0","1","1"," "," ","1"
"043914106","043914","CHERI COX EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","0","0","0"," "," ","0"
"043914107","043914","TIBBALS EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","1","0","0","1"," "," ","0"
"043914108","043914","RITA SMITH EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","1","0","0"," "," ","0"
"043914109","043914","DON WHITT EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","0","1","0","1"," "," ","1"
"043914110","043914","WALLY WATKINS EL","043","WYLIE ISD","10","COLLIN","E","KG - 04","N","N"," "," ","M","1","0","0","0"," "," ","0"
"043917001","043917","BLUE RIDGE H S","043","BLUE RIDGE ISD","10","COLLIN","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","0","0"
"043917041","043917","BLUE RIDGE MIDDLE","043","BLUE RIDGE ISD","10","COLLIN","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
