DISTRICT,CNTYNAME,COUNTY,DA0GS18R,DAD_POST,DALL_UPDATE,DASC4X18R,DD1A,DD1AS,DD1B,DD1BS,DD1C,DD1CS,DD1G,DD1S,DD2A,DD2AG,DD2AS,DD2B,DD2BG,DD2BS,DD2G,DD2S,DD3,DD3G,DD3S,DDALLS,DFLALTED,DFLCHART,DFLNEWDIST,DFLRTF,DFLSCD,DISTNAME,DPE0312C,DPE0312P,DPETALLC,DPETECHC,DPETECHP,DPETECOC,DPETECOP,DPETLEPC,DPETLEPP,DPETPTEC,DPETPTEP,DPETSPEC,DPETSPEP,DPETSTEC,DPETSTEP,D_AEABONUS,D_AEABONUS_USED_PCT,D_AEAGRAD_PTS,D_AEASTAAR_PCT,D_AEASTAAR_PTS,D_APPEAL_DECISION,D_RATING,D_YRS_IR,REGION,REGNNAME
222901,TERRELL,222,., , ,.,50,77,53,84,100,100,B,84,71,B,81,52,B,80,B,81,94,B,89,86,N,N, ,N,Y,TERRELL COUNTY ISD,.,.,121,0,0,60,49.6,4,3.3,.,.,14,11.6,.,.,.,.,.,.,., ,B,.,18,REGION 18: MIDLAND
223901,TERRY,223,67.8,0, ,75,34,59,50,78,96.1,90,C,73,67,C,73,42,C,78,C,78,30,C,70,76,N,N,N,N,N,BROWNFIELD ISD,1235,71.6,1725,0,0,1393,80.8,134,7.8,0,0,149,8.6,0,0,.,.,.,.,., ,C,.,17,REGION 17: LUBBOCK
223902,TERRY,223,., , ,.,36,62,80,95,100,100,B,83,64,C,72,58,B,87,B,87,44,C,74,83,N,N, ,N,Y,MEADOW ISD,.,.,289,0,0,222,76.8,18,6.2,.,.,32,11.1,.,.,.,.,.,.,., ,B,.,17,REGION 17: LUBBOCK
223904,TERRY,223,., , ,.,51,78,100,100,100,100,A,91,77,B,87,76,A,93,A,93,88,B,87,91,N,N, ,N,Y,WELLMAN-UNION CISD,.,.,335,0,0,181,54,37,11,.,.,16,4.8,.,.,.,.,.,.,., ,A,.,17,REGION 17: LUBBOCK
224901,THROCKMORTON,224,., , ,.,29,55,72,93,100,100,C,79,53,F,58,51,B,82,B,82,33,C,71,79,N,N, ,N,Y,THROCKMORTON COLLEGIATE ISD,.,.,147,0,0,101,68.7,0,0,.,.,9,6.1,.,.,.,.,.,.,., ,C,.,9,REGION 09: WICHITA FALLS
224902,THROCKMORTON,224,., , ,.,43,72,62,91,100,100,B,85,68,C,78,53,B,83,B,83,67,C,79,83,N,N, ,N,Y,WOODSON ISD,.,.,144,0,0,89,61.8,0,0,.,.,19,13.2,.,.,.,.,.,.,., ,B,.,9,REGION 09: WICHITA FALLS
225902,TITUS,225,72,0, ,73.8,47,79,65,91,99.4,95,B,87,69,C,79,56,A,91,A,91,67,B,82,88,N,N,N,N,N,MOUNT PLEASANT ISD,3837,71.3,5379,0,0,4241,78.8,2355,43.8,0,0,604,11.2,0,0,.,.,.,.,., ,B,.,8,REGION 08: MT PLEASANT
225906,TITUS,225,68.2,0, ,75,55,86,78,95,98.8,95,A,91,66,C,70,67,A,92,A,92,90,A,91,92,N,N,N,N,N,CHAPEL HILL ISD,811,78.4,1034,0,0,493,47.7,161,15.6,0,0,101,9.8,0,0,.,.,.,.,., ,A,.,8,REGION 08: MT PLEASANT
225907,TITUS,225,., , ,.,45,73,.,.,.,.,C,73,65,D,62,45,C,75,C,75,21,F,58,70,N,N, ,N,Y,HARTS BLUFF ISD,.,.,633,0,0,419,66.2,218,34.4,.,.,39,6.2,.,.,.,.,.,.,., ,C,.,8,REGION 08: MT PLEASANT
226801,TOM GREEN,226,82.4,0, ,81.2,41,71,40,71,100,100,C,77,66,C,70,41,D,67,C,70,12,F,55,70,N,Y,N,N,N,TEXAS LEADERSHIP,1928,69,2793,0,0,1417,50.7,120,4.3,0,0,231,8.3,0,0,.,.,.,.,., ,C,.,15,REGION 15: SAN ANGELO
226901,TOM GREEN,226,82.5,0, ,82.1,55,86,61,90,100,100,A,90,69,C,79,58,C,79,C,79,77,B,85,89,N,N,N,N,N,CHRISTOVAL ISD,424,77.2,549,0,0,177,32.2,0,0,0,0,54,9.8,0,0,.,.,.,.,., ,B,.,15,REGION 15: SAN ANGELO
226903,TOM GREEN,226,75.1,0, ,75,40,70,74,94,94.8,80,B,82,62,F,59,57,B,89,B,89,44,C,74,85,N,N,N,N,N,SAN ANGELO ISD,10947,75.4,14520,0,0,8094,55.7,713,4.9,0,0,1512,10.4,0,0,.,.,.,.,., ,B,.,15,REGION 15: SAN ANGELO
226905,TOM GREEN,226,81,0, ,81,51,82,74,94,100,100,A,90,64,D,65,63,A,91,A,91,77,B,85,89,N,N,N,N,N,WATER VALLEY ISD,258,76.8,336,0,0,183,54.5,5,1.5,0,0,45,13.4,0,0,.,.,.,.,., ,B,.,15,REGION 15: SAN ANGELO
226906,TOM GREEN,226,95.1,1, ,95.1,68,92,88,97,97.6,90,B,89,73,B,85,78,A,90,A,90,100,A,100,93,N,N,N,N,N,WALL ISD,900,76.6,1175,0,0,185,15.7,19,1.6,0,0,79,6.7,0,0,.,.,.,.,., ,A,.,15,REGION 15: SAN ANGELO
226907,TOM GREEN,226,91,0, ,89.7,38,67,39,70,97.5,90,C,73,71,B,82,39,C,70,B,82,8,F,47,72,N,N,N,N,N,GRAPE CREEK ISD,882,75.3,1171,0,0,743,63.5,64,5.5,0,0,182,15.5,0,0,.,.,.,.,., ,C,.,15,REGION 15: SAN ANGELO
226908,TOM GREEN,226,93.8,0, ,93.8,50,82,50,78,100,100,B,84,73,B,85,50,C,73,B,85,87,B,89,86,N,N,N,N,N,VERIBEST ISD,213,74.7,285,0,0,110,38.6,19,6.7,0,0,28,9.8,0,0,.,.,.,.,., ,B,.,15,REGION 15: SAN ANGELO
227803,TRAVIS,227,70,0, ,73.7,37,65,55,83,95,85,C,76,63,D,60,46,C,76,C,76,50,C,76,76,N,Y,N,N,N,WAYSIDE SCHOOLS,1196,57.1,2093,0,0,1155,55.2,766,36.6,0,0,154,7.4,0,0,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227804,TRAVIS,227,90.7,0, ,90.7,60,90,79,95,100,100,A,94,70,B,80,70,A,91,A,91,100,A,100,96,N,Y,N,N,N,NYOS CHARTER SCHOOL,728,71.6,1017,0,0,324,31.9,220,21.6,0,0,87,8.6,0,0,.,.,.,.,., ,A,.,13,REGION 13: AUSTIN
227805,TRAVIS,227,., , ,.,41,71,.,.,100,100,C,71,64,D,65,41,B,82,B,82,51,C,76,80,N,Y,N,N,N,TEXAS EMPOWERMENT ACADEMY,240,71.9,334,0,0,286,85.6,1,0.3,0,0,31,9.3,0,0,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227806,TRAVIS,227,47.6, ,1,43.8,40,90,29,91,58.6,65,B,85,62,B,82,.,Not Rated,.,B,82,0,Not Rated,.,86,Y,Y,N,N,N,UNIVERSITY OF TEXAS UNIVERSITY CHA,616,96.6,638,0,0,401,62.9,43,6.7,0,0,206,32.3,0,0,1,44,1,27,0,Y,B,.,13,REGION 13: AUSTIN
227814,TRAVIS,227,., , ,.,71,93,100,100,100,100,A,97,79,B,89,86,B,84,B,89,100,A,100,98,N,Y, ,N,Y,CHAPARRAL STAR ACADEMY,.,.,385,0,0,0,0,34,8.8,.,.,8,2.1,.,.,.,.,.,.,., ,A,.,13,REGION 13: AUSTIN
227816,TRAVIS,227,92.8,0, ,92.6,49,81,82,96,99.4,95,B,89,73,B,85,66,A,92,A,92,66,B,81,89,N,Y,N,N,N,HARMONY SCIENCE ACADEMY (AUSTIN),2925,72.7,4025,0,0,2737,68,1675,41.6,0,0,293,7.3,1735,43.1,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227817,TRAVIS,227,100, , ,.,47,79,.,.,100,100,C,79,70,B,80,47,A,90,A,90,71,B,83,88,N,Y,N,N,N,CEDARS INTERNATIONAL ACADEMY,362,66.1,548,0,0,476,86.9,227,41.4,0,0,48,8.8,148,27,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227819,TRAVIS,227,., , ,.,56,85,.,.,.,.,B,85,77,B,83,56,B,85,B,85,81,C,78,83,N,Y, ,N,Y,UNIVERSITY OF TEXAS ELEMENTARY CHA,.,.,298,.,0,171,57.4,63,21.1,.,.,28,9.4,.,.,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227820,TRAVIS,227,82.3,0, ,81.7,47,79,82,96,96.7,90,B,88,68,C,76,65,A,93,B,89,61,C,79,86,N,Y,N,N,N,KIPP TEXAS PUBLIC SCHOOLS,17726,65.5,27047,0,0,24338,90,10052,37.2,0,0,2063,7.6,0,0,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227821,TRAVIS,227,., , ,.,46,74,.,.,.,.,C,74,66,D,65,46,F,54,D,65,37,D,65,71,N,Y, ,N,Y,AUSTIN DISCOVERY SCHOOL,.,.,508,0,0,101,19.9,9,1.8,.,.,45,8.9,.,.,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227824,TRAVIS,227,89.4,0, ,89.2,36,62,46,75,95.4,85,C,72,65,D,69,41,C,78,C,78,50,C,76,77,N,Y,N,N,N,PROMESA PUBLIC SCHOOLS,603,58.1,1037,0,0,939,90.5,367,35.4,0,0,50,4.8,0,0,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227825,TRAVIS,227,., , ,.,35,60,.,.,88,65,D,60,57,F,57,35,C,75,C,75,23,D,66,72,N,Y,N,N,N,AUSTIN ACHIEVE PUBLIC SCHOOLS,1299,83.5,1556,0,0,1479,95.1,1004,64.5,0,0,151,9.7,0,0,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227826,TRAVIS,227,., , ,.,46,74,.,.,.,.,C,74,68,D,69,46,D,63,D,69,42,D,67,72,N,Y, ,N,Y,MONTESSORI FOR ALL,.,.,457,.,0,201,44,92,20.1,.,.,30,6.6,.,.,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227827,TRAVIS,227,0, ,1,0,28,54,3,33,28,30,Not Rated,.,.,Not Rated,.,16,Not Rated,43,Not Rated,43,0,Not Rated,.,.,N,Y,N,N,N,THE EXCEL CENTER (FOR ADULTS),382,100,382,0,0,207,54.2,119,31.2,0,0,2,0.5,0,0,.,.,.,.,.,Y,Not Rated,.,13,REGION 13: AUSTIN
227828,TRAVIS,227,., , ,.,30,80,7,70,0,50,C,75,.,Not Rated,.,.,Not Rated,.,Not Rated,.,0,F,30,65,Y,Y, ,N,Y,THE EXCEL CENTER,.,.,118,.,0,112,94.9,37,31.4,.,.,11,9.3,.,.,3,0,0,53,3, ,D,.,13,REGION 13: AUSTIN
227829,TRAVIS,227,., , ,.,54,82,.,.,.,.,B,82,59,F,57,54,D,63,D,63,42,D,67,78,N,Y, ,N,Y,VALOR PUBLIC SCHOOLS,.,.,459,.,0,116,25.3,17,3.7,.,.,24,5.2,.,.,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227901,TRAVIS,227,90.9,0, ,93.4,53,84,77,94,95.5,85,B,88,68,C,76,65,A,91,B,89,85,B,88,89,N,N,N,N,N,AUSTIN ISD,55932,70.1,79787,764,1,42655,53.5,21694,27.2,144,0.2,9542,12,640,0.8,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227904,TRAVIS,227,90.2,0, ,91,51,82,69,92,99.2,95,B,89,68,C,76,60,A,90,B,89,87,B,89,89,N,N,N,N,N,PFLUGERVILLE ISD,19160,75.5,25361,0,0,12937,51,5648,22.3,0,0,2827,11.1,0,0,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227907,TRAVIS,227,87,0, ,89.1,40,70,65,91,92.5,70,C,78,67,C,73,53,B,89,B,89,46,C,75,85,N,N,N,N,N,MANOR ISD,6794,71.9,9445,331,3.5,6842,72.4,3801,40.2,0,0,844,8.9,431,4.6,.,.,.,.,., ,B,.,13,REGION 13: AUSTIN
227909,TRAVIS,227,90.4,0, ,91.3,77,94,91,98,99.7,95,A,96,79,A,91,84,B,88,A,91,96,A,96,96,N,N,N,N,N,EANES ISD,6559,80.9,8105,0,0,263,3.2,181,2.2,0,0,679,8.4,0,0,.,.,.,.,., ,A,.,13,REGION 13: AUSTIN
227910,TRAVIS,227,90.6,0, ,91.7,35,60,52,79,93.5,75,C,71,63,D,60,44,B,80,B,80,38,C,73,78,N,N,N,N,N,DEL VALLE ISD,8367,77.3,10828,238,2.2,9144,84.4,4356,40.2,0,0,1438,13.3,0,0,.,.,.,.,., ,C,.,13,REGION 13: AUSTIN
227912,TRAVIS,227,89.4,0, ,90.9,57,87,66,92,100,100,A,92,67,C,73,62,C,79,C,79,88,B,89,91,N,N,N,N,N,LAGO VISTA ISD,1241,81.2,1529,0,0,392,25.6,74,4.8,0,0,140,9.2,0,0,.,.,.,.,., ,A,.,13,REGION 13: AUSTIN
227913,TRAVIS,227,73.9,0, ,75.4,68,92,85,96,96.5,90,A,93,71,B,82,77,B,87,B,87,94,A,95,94,N,N,N,N,N,LAKE TRAVIS ISD,8315,77.7,10695,0,0,1315,12.3,657,6.1,0,0,837,7.8,0,0,.,.,.,.,., ,A,.,13,REGION 13: AUSTIN
228901,TRINITY,228,69.2,0, ,71.1,50,82,74,94,93.6,75,B,85,71,B,82,62,A,91,A,91,74,B,84,89,N,N,N,N,N,GROVETON ISD,548,74.2,739,0,0,470,63.6,12,1.6,0,0,105,14.2,0,0,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
228903,TRINITY,228,90.2,0, ,90.1,34,59,44,73,96.4,90,C,71,65,D,69,39,C,73,C,73,7,F,45,65,N,N,N,N,N,TRINITY ISD,896,75.4,1188,0,0,921,77.5,93,7.8,0,0,117,9.8,0,0,.,.,.,.,., ,D,.,6,REGION 06: HUNTSVILLE
228904,TRINITY,228,., , ,.,53,80,59,89,100,100,B,88,65,C,73,56,B,84,B,84,83,B,85,87,N,N, ,N,Y,CENTERVILLE ISD,.,.,133,0,0,79,59.4,0,0,.,.,12,9,.,.,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
228905,TRINITY,228,84.6,0, ,85.7,40,70,73,93,100,100,B,85,73,B,85,57,A,90,A,90,67,B,82,88,N,N,N,N,N,APPLE SPRINGS ISD,139,69.2,201,0,0,121,60.2,0,0,0,0,35,17.4,0,0,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
229901,TYLER,229,87.1,0, ,93.3,48,80,63,91,90.9,65,B,81,65,D,69,56,B,89,B,89,83,B,87,88,N,N,N,N,N,COLMESNEIL ISD,339,70.2,483,0,0,288,59.6,0,0,0,0,58,12,0,0,.,.,.,.,., ,B,.,5,REGION 05: BEAUMONT
229903,TYLER,229,92.7,0, ,94.9,42,73,74,94,96.9,90,B,85,64,D,65,58,A,91,B,89,55,C,77,85,N,N,N,N,N,WOODVILLE ISD,938,73.1,1284,0,0,833,64.9,53,4.1,0,0,187,14.6,0,0,.,.,.,.,., ,B,.,5,REGION 05: BEAUMONT
229904,TYLER,229,89.2,0, ,92.2,45,76,57,86,98.9,95,B,84,73,B,85,51,B,83,B,85,53,C,77,83,N,N,N,N,N,WARREN ISD,902,70.8,1274,0,0,730,57.3,11,0.9,0,0,129,10.1,0,0,.,.,.,.,., ,B,.,5,REGION 05: BEAUMONT
229905,TYLER,229,95.7,0, ,84,35,60,38,69,96.4,90,C,70,62,F,59,37,D,67,D,67,6,F,42,62,N,N,N,N,N,SPURGER ISD,277,74.5,372,0,0,239,64.2,7,1.9,0,0,52,14,0,0,.,.,.,.,., ,D,.,5,REGION 05: BEAUMONT
229906,TYLER,229,78.9,0, ,77.8,37,65,47,76,100,100,C,76,51,F,54,42,D,69,D,69,44,C,74,75,N,N,N,N,N,CHESTER ISD,152,77.9,195,0,0,102,52.3,0,0,0,0,25,12.8,0,0,.,.,.,.,., ,C,.,5,REGION 05: BEAUMONT
230901,UPSHUR,230,98,0, ,96,50,82,67,92,95.5,85,B,87,68,C,76,59,A,91,A,91,70,B,83,89,N,N,N,N,N,BIG SANDY ISD,513,72.6,707,0,0,463,65.5,23,3.3,0,0,80,11.3,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
230902,UPSHUR,230,50,0, ,57.1,47,79,60,90,96.4,90,B,86,72,B,84,54,A,90,A,90,75,B,85,89,N,N,N,N,N,GILMER ISD,1829,73.4,2491,0,0,1749,70.2,209,8.4,0,0,222,8.9,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
230903,UPSHUR,230,84,0, ,93.5,48,80,45,74,97.6,90,B,80,67,C,73,47,B,81,B,81,41,C,73,79,N,N,N,N,N,ORE CITY ISD,712,74.5,956,0,0,634,66.3,45,4.7,0,0,105,11,0,0,.,.,.,.,., ,C,.,7,REGION 07: KILGORE
230904,UPSHUR,230,92,0, ,92,38,67,70,93,100,100,B,84,61,F,59,54,B,87,B,87,44,C,74,83,N,N,N,N,N,UNION HILL ISD,243,71.1,342,0,0,201,58.8,10,2.9,0,0,18,5.3,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
230905,UPSHUR,230,92.1,0, ,91.9,51,82,52,79,100,100,B,84,65,D,69,52,B,80,B,80,72,B,83,84,N,N,N,N,N,HARMONY ISD,827,75.4,1097,0,0,536,48.9,51,4.6,0,0,70,6.4,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
230906,UPSHUR,230,93.4,0, ,94.7,53,84,76,94,98.5,95,A,90,70,B,80,65,A,91,B,89,83,B,87,89,N,N,N,N,N,NEW DIANA ISD,834,74.7,1116,0,0,477,42.7,20,1.8,0,0,65,5.8,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
230908,UPSHUR,230,96.1,0, ,96.1,60,90,70,93,100,100,A,93,71,B,82,65,A,91,A,91,96,B,89,92,N,N,N,N,N,UNION GROVE ISD,585,77.6,754,0,0,352,46.7,15,2,0,0,40,5.3,0,0,.,.,.,.,., ,A,.,7,REGION 07: KILGORE
231901,UPTON,231,83.9,0, ,83.3,39,69,52,79,97.6,90,C,77,66,C,70,46,B,81,B,81,56,C,78,80,N,N,N,N,N,MCCAMEY ISD,392,69.3,566,0,0,413,73,26,4.6,0,0,48,8.5,0,0,.,.,.,.,., ,B,.,18,REGION 18: MIDLAND
231902,UPTON,231,100,0, ,100,44,75,94,99,100,100,A,90,67,C,73,69,A,92,A,92,63,B,80,88,N,N,N,N,N,RANKIN ISD,209,69.7,300,0,0,151,50.3,24,8,0,0,22,7.3,0,0,.,.,.,.,., ,B,.,18,REGION 18: MIDLAND
232901,UVALDE,232,., , ,.,65,91,86,97,100,100,A,95,70,B,80,76,A,90,A,90,100,A,100,97,N,N, ,N,Y,KNIPPA ISD,.,.,460,0,0,161,35,15,3.3,.,.,31,6.7,.,.,.,.,.,.,., ,A,.,20,REGION 20: SAN ANTONIO
232902,UVALDE,232,98.2,0, ,98.1,35,60,66,92,100,100,B,81,61,F,59,51,B,87,B,87,41,C,73,83,N,N,N,N,N,SABINAL ISD,347,77.5,448,0,0,324,72.3,24,5.4,0,0,52,11.6,0,0,.,.,.,.,., ,B,.,20,REGION 20: SAN ANTONIO
232903,UVALDE,232,76.4,0, ,77.7,34,59,51,78,91,65,D,68,64,D,65,43,C,79,C,79,31,C,71,77,N,N,N,N,N,UVALDE CISD,3095,72.9,4244,158,3.7,3460,81.5,312,7.4,0,0,418,9.8,0,0,.,.,.,.,., ,C,.,20,REGION 20: SAN ANTONIO
232904,UVALDE,232,., , ,.,47,75,77,94,100,100,B,88,74,B,84,62,B,84,B,84,86,B,86,87,N,N, ,N,Y,UTOPIA ISD,.,.,242,0,0,99,40.9,9,3.7,.,.,27,11.2,.,.,.,.,.,.,., ,B,.,20,REGION 20: SAN ANTONIO
233901,VAL VERDE,233,95.7,0, ,95.3,43,74,70,93,90.4,65,B,80,70,B,80,57,A,91,A,91,48,C,75,86,N,N,N,N,N,SAN FELIPE-DEL RIO CISD,7752,74.4,10425,431,4.1,7672,73.6,1830,17.6,0,0,1051,10.1,0,0,.,.,.,.,., ,B,.,15,REGION 15: SAN ANGELO
233903,VAL VERDE,233,., , ,.,56,85,92,98,100,100,A,93,71,B,81,74,B,88,B,88,96,A,92,93,N,N, ,N,Y,COMSTOCK ISD,.,.,199,0,0,62,31.2,5,2.5,.,.,14,7,.,.,.,.,.,.,., ,A,.,15,REGION 15: SAN ANGELO
234801,VAN ZANDT,234,., , ,.,21,.,8,.,.,.,Not Rated,.,33,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,Y,Y, ,Y,Y,RANCH ACADEMY,.,.,77,.,0,40,51.9,0,0,.,.,12,15.6,.,.,1,45,1,21,0, ,Not Rated,.,7,REGION 07: KILGORE
234902,VAN ZANDT,234,95.5,0, ,94.7,58,88,61,90,100,100,A,91,69,C,79,60,B,85,B,85,82,B,87,90,N,N,N,N,N,CANTON ISD,1639,75.4,2174,0,0,844,38.8,77,3.5,0,0,178,8.2,0,0,.,.,.,.,., ,A,.,10,REGION 10: RICHARDSON
234903,VAN ZANDT,234,93.3,0, ,91.7,56,87,71,93,100,100,A,92,71,B,82,64,A,91,A,91,85,B,88,91,N,N,N,N,N,EDGEWOOD ISD,765,77,993,0,0,487,49,27,2.7,0,0,124,12.5,0,0,.,.,.,.,., ,A,.,7,REGION 07: KILGORE
234904,VAN ZANDT,234,93.4,0, ,93.8,43,74,77,94,98,95,B,86,66,C,70,60,A,91,A,91,56,C,78,87,N,N,N,N,N,GRAND SALINE ISD,800,71.1,1125,0,0,682,60.6,148,13.2,0,0,115,10.2,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
234905,VAN ZANDT,234,100,0, ,100,56,87,77,94,100,100,A,92,69,C,79,67,A,92,A,92,84,B,88,91,N,N,N,N,N,MARTINS MILL ISD,365,69.8,523,0,0,246,47,47,9,0,0,52,9.9,0,0,.,.,.,.,., ,A,.,7,REGION 07: KILGORE
234906,VAN ZANDT,234,92,0, ,93,50,82,70,93,98.5,95,B,89,70,B,80,60,A,90,B,89,63,B,80,86,N,N,N,N,N,VAN ISD,1875,77.5,2418,0,0,1323,54.7,159,6.6,0,0,268,11.1,0,0,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
234907,VAN ZANDT,234,85.8,0, ,86.1,44,75,56,85,97.3,90,B,82,67,C,73,50,B,85,B,85,44,C,74,82,N,N,N,N,N,WILLS POINT ISD,1872,74.3,2519,0,0,1678,66.6,219,8.7,0,0,298,11.8,0,0,.,.,.,.,., ,B,.,10,REGION 10: RICHARDSON
234909,VAN ZANDT,234,83.3,0, ,88.9,43,74,68,92,100,100,B,86,68,C,76,56,A,90,B,89,54,C,77,85,N,N,N,N,N,FRUITVALE ISD,294,69.2,425,0,0,274,64.5,12,2.8,0,0,43,10.1,103,24.2,.,.,.,.,., ,B,.,7,REGION 07: KILGORE
235901,VICTORIA,235,100,0, ,100,31,56,41,71,85.2,55,D,62,61,F,59,36,C,70,C,70,14,F,59,67,N,N,N,N,N,BLOOMINGTON ISD,658,74.4,884,0,0,691,78.2,161,18.2,0,0,116,13.1,0,0,.,.,.,.,., ,D,.,3,REGION 03: VICTORIA
235902,VICTORIA,235,83.6,0, ,86.4,40,70,52,79,94.1,80,C,76,64,D,65,46,C,79,C,79,42,C,74,78,N,N,N,N,N,VICTORIA ISD,10403,74.1,14039,0,0,9136,65.1,862,6.1,0,0,1568,11.2,0,0,.,.,.,.,., ,C,.,3,REGION 03: VICTORIA
235904,VICTORIA,235,., , ,.,56,85,.,.,.,.,B,85,70,C,72,56,B,86,B,86,100,A,100,90,N,N, ,N,Y,NURSERY ISD,.,.,132,.,0,78,59.1,6,4.5,.,.,10,7.6,.,.,.,.,.,.,., ,A,.,3,REGION 03: VICTORIA
236801,WALKER,236,., , ,.,10,.,71,.,.,.,Not Rated,.,18,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,.,Y,Y, ,Y,Y,RAVEN SCHOOL,.,.,103,0,0,103,100,7,6.8,.,.,22,21.4,.,.,5,92,5,12,0, ,Not Rated,.,6,REGION 06: HUNTSVILLE
236802,WALKER,236,., , ,.,58,88,.,.,.,.,B,88,83,A,91,58,D,69,A,91,67,C,75,86,N,Y, ,N,Y,SAM HOUSTON STATE UNIVERSITY CHART,.,.,299,0,0,68,22.7,11,3.7,.,.,20,6.7,.,.,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
236901,WALKER,236,82.8,0, ,83.1,52,83,52,79,100,100,B,85,65,D,69,52,B,81,B,81,49,C,76,82,N,N,N,N,N,NEW WAVERLY ISD,759,73.8,1028,0,0,531,51.7,43,4.2,0,0,82,8,0,0,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
236902,WALKER,236,77.3,0, ,79.9,39,69,52,79,89.7,65,C,72,60,F,58,46,C,76,C,76,33,C,71,75,N,N,N,N,N,HUNTSVILLE ISD,7261,81.6,8898,0,0,5089,57.2,1028,11.6,0,0,680,7.6,0,0,.,.,.,.,., ,C,.,6,REGION 06: HUNTSVILLE
237902,WALLER,237,90.5,0, ,90.1,30,56,56,85,93.5,75,C,71,61,F,59,43,C,79,C,79,46,C,75,78,N,N,N,N,N,HEMPSTEAD ISD,1077,68.5,1573,0,0,1325,84.2,499,31.7,0,0,117,7.4,0,0,.,.,.,.,., ,C,.,4,REGION 04: HOUSTON
237904,WALLER,237,89.7,0, ,91,51,82,68,92,97.9,90,B,88,70,B,80,60,A,91,A,91,90,A,91,91,N,N,N,N,N,WALLER ISD,5576,75.5,7382,0,0,4763,64.5,2139,29,0,0,550,7.5,0,0,.,.,.,.,., ,A,.,4,REGION 04: HOUSTON
237905,WALLER,237,93.1,0, ,94.2,35,60,60,90,100,100,B,80,67,C,73,48,B,85,B,85,40,C,73,81,N,N,N,N,N,ROYAL ISD,1707,72.1,2369,87,3.7,1927,81.3,1028,43.4,0,0,198,8.4,0,0,.,.,.,.,., ,B,.,4,REGION 04: HOUSTON
238902,WARD,238,78.6,0, ,80.5,33,58,52,79,97.7,90,C,73,61,F,59,43,C,70,C,70,26,D,68,72,N,N,N,N,N,MONAHANS-WICKETT-PYOTE ISD,1769,73.7,2401,0,0,1236,51.5,228,9.5,0,0,210,8.7,0,0,.,.,.,.,., ,C,.,18,REGION 18: MIDLAND
238904,WARD,238,., , ,.,29,55,19,52,96.7,90,D,61,57,D,62,24,F,52,D,62,11,D,60,61,N,N, ,N,Y,GRANDFALLS-ROYALTY ISD,.,.,182,0,0,106,58.2,0,0,.,.,15,8.2,.,.,.,.,.,.,., ,D,.,18,REGION 18: MIDLAND
239901,WASHINGTON,239,77.9,0, ,81.4,50,82,66,92,94,80,B,86,71,B,82,58,A,90,B,89,71,B,83,87,N,N,N,N,N,BRENHAM ISD,3729,73.9,5048,0,0,3000,59.4,598,11.8,0,0,637,12.6,0,0,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
239903,WASHINGTON,239,78.9,0, ,78.9,49,81,74,94,100,100,A,90,65,D,69,62,A,91,A,91,72,B,83,89,N,N,N,N,N,BURTON ISD,316,72.8,434,0,0,241,55.5,27,6.2,0,0,44,10.1,0,0,.,.,.,.,., ,B,.,6,REGION 06: HUNTSVILLE
240801,WEBB,240,96.9, , ,90.4,21,70,30,91,100,100,B,84,68,A,90,.,Not Rated,.,A,90,6,D,66,88,Y,Y,N,N,N,GATEWAY ACADEMY CHARTER DISTRICT,305,100,305,0,0,267,87.5,140,45.9,0,0,40,13.1,0,0,5,90,5,35,0, ,B,.,1,REGION 01: EDINBURG
