Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
07,Kilgore,001,ANDERSON,African American,136,130,0.96,99,0.73,32,0.24,95,0.70,11,0.08,54,0.40,0,0.00,65,0.48,5,0.04,14,0.10
07,Kilgore,001,ANDERSON,White,458,430,0.94,383,0.84,37,0.08,344,0.75,66,0.14,166,0.36,0,0.00,232,0.51,19,0.04,98,0.21
07,Kilgore,001,ANDERSON,Other Ethnicities,83,79,0.95,56,0.68,16,0.19,48,0.58,4,0.05,18,0.22,0,0.00,22,0.27,3,0.04,6,0.07
07,Kilgore,003,ANGELINA,African American,239,233,0.98,211,0.88,17,0.07,183,0.77,48,0.20,91,0.38,0,0.00,139,0.58,8,0.03,23,0.10
07,Kilgore,003,ANGELINA,Hispanic,255,248,0.97,214,0.84,23,0.09,172,0.68,15,0.06,80,0.31,0,0.00,95,0.37,2,0.01,43,0.17
07,Kilgore,003,ANGELINA,White,720,679,0.94,605,0.84,65,0.09,557,0.77,129,0.18,300,0.42,0,0.00,429,0.60,30,0.04,181,0.25
07,Kilgore,003,ANGELINA,Others,13,11,0.85,12,0.92,0,0.00,9,0.69,7,0.54,4,0.31,0,0.00,11,0.85,3,0.23,4,0.31
07,Kilgore,037,CHEROKEE,African American,127,125,0.98,108,0.85,13,0.10,82,0.65,14,0.11,54,0.43,0,0.00,68,0.54,9,0.07,15,0.12
07,Kilgore,037,CHEROKEE,White,345,315,0.91,267,0.77,37,0.11,225,0.65,49,0.14,118,0.34,0,0.00,167,0.48,20,0.06,80,0.23
07,Kilgore,037,CHEROKEE,Other Ethnicities,120,112,0.93,89,0.74,22,0.18,60,0.50,3,0.03,36,0.30,0,0.00,39,0.33,7,0.06,10,0.08
07,Kilgore,092,GREGG,African American,429,408,0.95,331,0.77,77,0.18,264,0.62,58,0.14,150,0.35,0,0.00,208,0.49,26,0.06,56,0.13
07,Kilgore,092,GREGG,Hispanic,201,188,0.94,150,0.75,25,0.12,124,0.62,9,0.04,58,0.29,0,0.00,67,0.33,3,0.01,22,0.11
07,Kilgore,092,GREGG,White,1145,1079,0.94,981,0.86,64,0.06,869,0.76,217,0.19,479,0.42,0,0.00,696,0.61,34,0.03,330,0.29
07,Kilgore,092,GREGG,Others,25,23,0.92,21,0.84,0,0.00,21,0.84,9,0.36,7,0.28,0,0.00,16,0.64,1,0.04,11,0.44
07,Kilgore,102,HARRISON,African American,264,234,0.89,204,0.77,42,0.16,181,0.69,52,0.20,88,0.33,0,0.00,140,0.53,15,0.06,42,0.16
07,Kilgore,102,HARRISON,White,668,602,0.90,536,0.80,62,0.09,484,0.73,122,0.18,263,0.39,0,0.00,385,0.58,28,0.04,162,0.24
07,Kilgore,102,HARRISON,Other Ethnicities,75,67,0.89,57,0.76,10,0.13,51,0.68,4,0.05,19,0.25,0,0.00,23,0.31,2,0.03,9,0.12
07,Kilgore,107,HENDERSON,Hispanic,114,109,0.96,88,0.77,16,0.14,70,0.61,1,0.01,30,0.26,0,0.00,31,0.27,3,0.03,9,0.08
07,Kilgore,107,HENDERSON,White,626,580,0.93,523,0.84,52,0.08,462,0.74,65,0.10,291,0.47,0,0.00,356,0.57,39,0.06,165,0.26
07,Kilgore,107,HENDERSON,Other Ethnicities,83,80,0.96,67,0.81,11,0.13,58,0.70,6,0.07,38,0.46,0,0.00,44,0.53,4,0.05,7,0.08
07,Kilgore,174,NACOGDOCHES,African American,180,174,0.97,130,0.72,40,0.22,111,0.62,19,0.11,46,0.26,0,0.00,65,0.36,11,0.06,13,0.07
07,Kilgore,174,NACOGDOCHES,White,469,446,0.95,394,0.84,34,0.07,346,0.74,145,0.31,125,0.27,0,0.00,270,0.58,25,0.05,136,0.29
07,Kilgore,174,NACOGDOCHES,Other Ethnicities,130,120,0.92,87,0.67,29,0.22,67,0.52,13,0.10,18,0.14,0,0.00,31,0.24,3,0.02,9,0.07
07,Kilgore,183,PANOLA,African American,52,48,0.92,36,0.69,9,0.17,22,0.42,2,0.04,21,0.40,0,0.00,23,0.44,7,0.14,6,0.12
07,Kilgore,183,PANOLA,White,209,195,0.93,180,0.86,15,0.07,159,0.76,21,0.10,106,0.51,0,0.00,127,0.61,9,0.04,63,0.30
07,Kilgore,183,PANOLA,Other Ethnicities,16,13,0.81,11,0.69,1,0.06,9,0.56,2,0.13,6,0.38,0,0.00,8,0.50,1,0.06,4,0.25
07,Kilgore,190,RAINS,All Ethnicities,139,131,0.94,125,0.90,5,0.04,100,0.72,18,0.13,44,0.32,0,0.00,62,0.45,5,0.04,17,0.12
07,Kilgore,201,RUSK,African American,122,114,0.93,101,0.83,14,0.12,86,0.71,12,0.10,50,0.41,0,0.00,62,0.51,7,0.06,10,0.08
07,Kilgore,201,RUSK,White,389,365,0.94,320,0.82,33,0.08,265,0.68,61,0.16,162,0.42,0,0.00,223,0.57,27,0.07,97,0.25
07,Kilgore,201,RUSK,Other Ethnicities,91,80,0.88,63,0.69,17,0.19,51,0.56,1,0.01,22,0.24,0,0.00,23,0.25,2,0.02,3,0.03
07,Kilgore,202,SABINE,All Ethnicities,119,109,0.92,100,0.84,10,0.08,88,0.74,19,0.16,40,0.34,0,0.00,59,0.50,5,0.04,24,0.20
07,Kilgore,203,SAN AUGUSTINE,White,63,59,0.94,56,0.89,3,0.05,49,0.78,11,0.18,23,0.37,0,0.00,34,0.54,2,0.03,13,0.21
07,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,52,51,0.98,49,0.94,2,0.04,38,0.73,7,0.14,13,0.25,0,0.00,20,0.39,3,0.06,5,0.10
07,Kilgore,210,SHELBY,African American,95,90,0.95,75,0.79,16,0.17,62,0.65,6,0.06,26,0.27,0,0.00,32,0.34,3,0.03,6,0.06
07,Kilgore,210,SHELBY,White,230,217,0.94,177,0.77,20,0.09,154,0.67,35,0.15,84,0.37,0,0.00,119,0.52,7,0.03,54,0.24
07,Kilgore,210,SHELBY,Other Ethnicities,46,43,0.94,35,0.76,9,0.20,32,0.70,4,0.09,9,0.20,0,0.00,13,0.28,0,0.00,9,0.20
07,Kilgore,212,SMITH,African American,634,602,0.95,499,0.79,104,0.16,413,0.65,91,0.14,247,0.39,0,0.00,338,0.53,42,0.07,89,0.14
07,Kilgore,212,SMITH,Hispanic,426,387,0.91,292,0.69,88,0.21,211,0.50,4,0.01,125,0.29,0,0.00,129,0.30,27,0.06,28,0.07
07,Kilgore,212,SMITH,White,1320,1218,0.92,1081,0.82,118,0.09,941,0.71,210,0.16,579,0.44,0,0.00,789,0.60,91,0.07,351,0.27
07,Kilgore,212,SMITH,Others,20,19,0.95,18,0.90,1,0.05,16,0.80,7,0.35,6,0.30,0,0.00,13,0.65,1,0.05,5,0.25
07,Kilgore,230,UPSHUR,African American,63,59,0.94,55,0.87,4,0.06,46,0.73,8,0.13,33,0.52,0,0.00,41,0.65,5,0.08,9,0.14
07,Kilgore,230,UPSHUR,White,443,410,0.93,376,0.85,31,0.07,333,0.75,80,0.18,176,0.40,0,0.00,256,0.58,19,0.04,107,0.24
07,Kilgore,230,UPSHUR,Other Ethnicities,23,21,0.91,16,0.70,3,0.13,16,0.70,2,0.09,9,0.39,0,0.00,11,0.48,0,0.00,1,0.04
07,Kilgore,234,VAN ZANDT,Hispanic,31,28,0.90,23,0.74,3,0.10,23,0.74,1,0.03,9,0.29,0,0.00,10,0.32,1,0.03,5,0.16
07,Kilgore,234,VAN ZANDT,White,353,330,0.94,302,0.86,20,0.06,258,0.73,38,0.11,141,0.40,0,0.00,179,0.51,14,0.04,75,0.21
07,Kilgore,234,VAN ZANDT,Other Ethnicities,11,11,1.00,9,0.82,1,0.09,8,0.73,0,0.00,6,0.55,0,0.00,6,0.55,0,0.00,1,0.09
07,Kilgore,250,WOOD,Hispanic,54,52,0.96,46,0.85,6,0.11,33,0.61,2,0.04,17,0.32,0,0.00,19,0.35,3,0.06,5,0.09
07,Kilgore,250,WOOD,White,380,354,0.93,334,0.88,15,0.04,283,0.75,52,0.14,129,0.34,0,0.00,181,0.48,13,0.03,73,0.19
07,Kilgore,250,WOOD,Other Ethnicities,26,24,0.92,22,0.85,2,0.08,19,0.73,4,0.15,13,0.50,0,0.00,17,0.65,1,0.04,1,0.04
08,Mt. Pleasant,019,BOWIE,African American,386,351,0.91,304,0.79,37,0.10,242,0.63,42,0.11,135,0.35,0,0.00,177,0.46,36,0.09,36,0.09
08,Mt. Pleasant,019,BOWIE,Hispanic,31,27,0.87,26,0.84,2,0.06,23,0.74,3,0.10,11,0.36,0,0.00,14,0.45,2,0.06,6,0.19
08,Mt. Pleasant,019,BOWIE,White,824,764,0.93,690,0.84,44,0.05,621,0.75,76,0.09,390,0.47,0,0.00,466,0.57,37,0.04,162,0.20
08,Mt. Pleasant,019,BOWIE,Others,17,16,0.94,16,0.94,0,0.00,13,0.77,6,0.35,7,0.41,0,0.00,13,0.77,2,0.12,7,0.41
08,Mt. Pleasant,032,CAMP,African American,49,48,0.98,46,0.94,3,0.06,38,0.78,5,0.10,20,0.41,0,0.00,25,0.51,1,0.02,3,0.06
08,Mt. Pleasant,032,CAMP,Hispanic,38,37,0.97,32,0.84,4,0.11,25,0.66,0,0.00,10,0.26,0,0.00,10,0.26,0,0.00,2,0.05
08,Mt. Pleasant,032,CAMP,White,101,96,0.95,85,0.84,8,0.08,66,0.65,11,0.11,44,0.44,0,0.00,55,0.55,10,0.10,24,0.24
08,Mt. Pleasant,034,CASS,African American,102,100,0.98,96,0.94,3,0.03,79,0.78,10,0.10,36,0.35,0,0.00,46,0.45,2,0.02,15,0.15
08,Mt. Pleasant,034,CASS,White,334,314,0.94,289,0.87,10,0.03,247,0.74,32,0.10,123,0.37,0,0.00,155,0.46,11,0.03,59,0.18
08,Mt. Pleasant,034,CASS,Other Ethnicities,21,19,0.91,17,0.81,1,0.05,17,0.81,0,0.00,8,0.38,0,0.00,8,0.38,0,0.00,3,0.14
08,Mt. Pleasant,060,DELTA,All Ethnicities,91,86,0.95,82,0.90,4,0.04,72,0.79,12,0.13,36,0.40,0,0.00,48,0.53,6,0.07,20,0.22
08,Mt. Pleasant,080,FRANKLIN,White,103,101,0.98,99,0.96,1,0.01,86,0.84,20,0.19,46,0.45,0,0.00,66,0.64,5,0.05,33,0.32
08,Mt. Pleasant,080,FRANKLIN,Other Ethnicities,26,25,0.96,24,0.92,0,0.00,19,0.73,1,0.04,12,0.46,0,0.00,13,0.50,3,0.12,4,0.15
08,Mt. Pleasant,112,HOPKINS,Hispanic,62,61,0.98,58,0.94,2,0.03,48,0.77,2,0.03,17,0.27,0,0.00,19,0.31,0,0.00,6,0.10
08,Mt. Pleasant,112,HOPKINS,White,353,336,0.95,321,0.91,11,0.03,267,0.76,64,0.18,141,0.40,0,0.00,205,0.58,26,0.07,81,0.23
08,Mt. Pleasant,112,HOPKINS,Other Ethnicities,49,49,1.00,47,0.96,2,0.04,40,0.82,7,0.14,28,0.57,0,0.00,35,0.71,2,0.04,10,0.20
08,Mt. Pleasant,139,LAMAR,African American,134,129,0.96,102,0.76,24,0.18,92,0.69,7,0.05,72,0.54,0,0.00,79,0.59,14,0.10,21,0.16
08,Mt. Pleasant,139,LAMAR,Hispanic,26,25,0.96,24,0.92,0,0.00,20,0.77,1,0.04,11,0.42,0,0.00,12,0.46,1,0.04,4,0.15
08,Mt. Pleasant,139,LAMAR,White,513,488,0.95,437,0.85,29,0.06,376,0.73,69,0.14,241,0.47,0,0.00,310,0.60,29,0.06,128,0.25
08,Mt. Pleasant,139,LAMAR,Others,18,18,1.00,13,0.72,2,0.11,12,0.67,3,0.17,8,0.44,0,0.00,11,0.61,2,0.11,5,0.28
08,Mt. Pleasant,155,MARION,African American,64,63,0.98,48,0.75,12,0.19,37,0.58,8,0.13,26,0.41,0,0.00,34,0.53,8,0.13,9,0.14
08,Mt. Pleasant,155,MARION,Other Ethnicities,59,54,0.92,44,0.75,8,0.14,42,0.71,9,0.15,17,0.29,0,0.00,26,0.44,0,0.00,16,0.27
08,Mt. Pleasant,172,MORRIS,White,132,125,0.95,100,0.76,18,0.14,81,0.61,12,0.09,62,0.47,0,0.00,74,0.56,13,0.10,22,0.17
08,Mt. Pleasant,172,MORRIS,Other Ethnicities,83,81,0.98,78,0.94,5,0.06,60,0.72,10,0.12,38,0.46,0,0.00,48,0.58,6,0.07,12,0.15
08,Mt. Pleasant,194,RED RIVER,White,138,133,0.96,128,0.93,3,0.02,120,0.87,18,0.13,69,0.50,0,0.00,87,0.63,4,0.03,42,0.30
08,Mt. Pleasant,194,RED RIVER,Other Ethnicities,65,61,0.94,52,0.80,8,0.12,39,0.60,6,0.09,15,0.23,0,0.00,21,0.32,1,0.02,4,0.06
08,Mt. Pleasant,225,TITUS,Hispanic,182,163,0.90,152,0.84,11,0.06,110,0.60,3,0.02,64,0.35,0,0.00,67,0.37,8,0.04,18,0.10
08,Mt. Pleasant,225,TITUS,White,209,197,0.94,185,0.89,10,0.05,173,0.83,35,0.17,103,0.49,0,0.00,138,0.66,9,0.04,67,0.32
08,Mt. Pleasant,225,TITUS,Other Ethnicities,72,67,0.93,64,0.89,4,0.06,45,0.63,2,0.03,39,0.54,0,0.00,41,0.57,8,0.11,9,0.13
09,Wichita Falls,005,ARCHER,All Ethnicities,154,150,0.97,143,0.93,7,0.05,130,0.84,62,0.40,26,0.17,0,0.00,88,0.57,2,0.01,48,0.31
09,Wichita Falls,012,BAYLOR,All Ethnicities,65,62,0.95,62,0.95,1,0.02,51,0.79,16,0.25,26,0.40,0,0.00,42,0.65,2,0.03,24,0.37
09,Wichita Falls,039,CLAY,All Ethnicities,182,173,0.95,157,0.86,14,0.08,142,0.78,51,0.28,43,0.24,0,0.00,94,0.52,2,0.01,47,0.26
09,Wichita Falls,078,FOARD,All Ethnicities,20,18,0.90,15,0.75,0,0.00,15,0.75,5,0.25,7,0.35,0,0.00,12,0.60,0,0.00,4,0.20
09,Wichita Falls,099,HARDEMAN,White,45,44,0.98,42,0.93,0,0.00,34,0.76,5,0.11,11,0.24,0,0.00,16,0.36,0,0.00,6,0.13
09,Wichita Falls,099,HARDEMAN,Other Ethnicities,21,20,0.95,17,0.81,3,0.14,14,0.67,2,0.10,7,0.33,0,0.00,9,0.43,1,0.05,5,0.24
09,Wichita Falls,119,JACK,White,110,105,0.96,101,0.92,4,0.04,92,0.84,29,0.26,35,0.32,0,0.00,64,0.58,2,0.02,33,0.30
09,Wichita Falls,119,JACK,Other Ethnicities,21,17,0.81,15,0.71,2,0.10,11,0.52,4,0.19,5,0.24,0,0.00,9,0.43,2,0.10,3,0.14
09,Wichita Falls,138,KNOX,White,37,37,1.00,35,0.95,1,0.03,34,0.92,6,0.16,20,0.54,0,0.00,26,0.70,0,0.00,15,0.41
09,Wichita Falls,138,KNOX,Other Ethnicities,33,32,0.97,26,0.79,5,0.15,22,0.67,1,0.03,7,0.21,0,0.00,8,0.24,0,0.00,4,0.12
09,Wichita Falls,169,MONTAGUE,White,241,230,0.95,214,0.89,11,0.05,188,0.78,44,0.18,90,0.37,0,0.00,134,0.56,7,0.03,63,0.26
09,Wichita Falls,169,MONTAGUE,Other Ethnicities,28,27,0.96,24,0.86,1,0.04,16,0.57,4,0.14,7,0.25,0,0.00,11,0.39,0,0.00,5,0.18
09,Wichita Falls,224,THROCKMORTON,White,26,25,0.96,25,0.96,0,0.00,23,0.89,5,0.19,14,0.54,0,0.00,19,0.73,1,0.04,6,0.23
09,Wichita Falls,243,WICHITA,African American,215,202,0.94,183,0.85,13,0.06,139,0.65,23,0.11,50,0.23,0,0.00,73,0.34,7,0.03,16,0.07
09,Wichita Falls,243,WICHITA,Hispanic,241,233,0.97,194,0.81,33,0.14,161,0.67,37,0.15,48,0.20,0,0.00,85,0.35,3,0.01,26,0.11
09,Wichita Falls,243,WICHITA,White,1174,1091,0.93,977,0.83,57,0.05,866,0.74,338,0.29,269,0.23,0,0.00,607,0.52,46,0.04,274,0.23
09,Wichita Falls,243,WICHITA,Others,51,41,0.80,38,0.75,0,0.00,33,0.65,10,0.20,18,0.35,0,0.00,28,0.55,3,0.06,9,0.18
09,Wichita Falls,244,WILBARGER,Hispanic,65,58,0.89,50,0.77,9,0.14,41,0.63,2,0.03,19,0.29,0,0.00,21,0.32,1,0.02,4,0.06
09,Wichita Falls,244,WILBARGER,White,117,109,0.93,100,0.86,3,0.03,88,0.75,18,0.15,38,0.33,0,0.00,56,0.48,2,0.02,26,0.22
09,Wichita Falls,244,WILBARGER,Other Ethnicities,19,17,0.90,14,0.74,3,0.16,14,0.74,5,0.26,4,0.21,0,0.00,9,0.47,0,0.00,4,0.21
09,Wichita Falls,252,YOUNG,White,214,204,0.95,181,0.85,24,0.11,177,0.83,75,0.35,48,0.22,0,0.00,123,0.58,4,0.02,71,0.33
09,Wichita Falls,252,YOUNG,Other Ethnicities,52,50,0.96,39,0.75,10,0.19,38,0.73,11,0.21,10,0.19,0,0.00,21,0.40,2,0.04,10,0.19
10,Richardson,043,COLLIN,African American,579,544,0.94,473,0.82,54,0.09,443,0.77,116,0.20,204,0.35,0,0.00,320,0.55,24,0.04,99,0.17
10,Richardson,043,COLLIN,Hispanic,977,907,0.93,767,0.79,113,0.12,641,0.66,78,0.08,319,0.33,0,0.00,397,0.41,35,0.04,120,0.12
10,Richardson,043,COLLIN,White,5561,5257,0.95,4872,0.88,206,0.04,4498,0.81,1422,0.26,2224,0.40,0,0.00,3646,0.66,303,0.05,1659,0.30
10,Richardson,043,COLLIN,Others,734,687,0.94,659,0.90,12,0.02,610,0.83,289,0.39,188,0.26,0,0.00,477,0.65,37,0.05,283,0.39
10,Richardson,057,DALLAS,African American,9198,8449,0.92,6575,0.72,1736,0.19,5532,0.60,1608,0.18,2796,0.30,0,0.00,4404,0.48,695,0.08,1026,0.11
10,Richardson,057,DALLAS,Hispanic,11856,10662,0.90,7702,0.65,2760,0.23,6364,0.54,613,0.05,2819,0.24,0,0.00,3432,0.29,466,0.04,869,0.07
10,Richardson,057,DALLAS,White,9067,8494,0.94,7547,0.83,728,0.08,6781,0.75,2297,0.25,3294,0.36,0,0.00,5591,0.62,523,0.06,2424,0.27
10,Richardson,057,DALLAS,Others,1391,1297,0.93,1205,0.87,65,0.05,1098,0.79,474,0.34,473,0.34,0,0.00,947,0.68,61,0.04,516,0.37
10,Richardson,070,ELLIS,African American,214,207,0.97,185,0.86,22,0.10,159,0.74,30,0.14,91,0.43,0,0.00,121,0.57,12,0.06,28,0.13
10,Richardson,070,ELLIS,Hispanic,507,476,0.94,388,0.77,73,0.14,322,0.64,26,0.05,167,0.33,0,0.00,193,0.38,21,0.04,51,0.10
10,Richardson,070,ELLIS,White,1481,1418,0.96,1290,0.87,92,0.06,1166,0.79,308,0.21,674,0.46,0,0.00,982,0.66,90,0.06,463,0.31
10,Richardson,070,ELLIS,Others,14,13,0.93,13,0.93,0,0.00,12,0.86,2,0.14,6,0.43,0,0.00,8,0.57,1,0.07,4,0.29
10,Richardson,074,FANNIN,White,394,370,0.94,349,0.89,18,0.05,316,0.80,73,0.19,158,0.40,0,0.00,231,0.59,14,0.04,97,0.25
10,Richardson,074,FANNIN,Other Ethnicities,47,44,0.94,37,0.79,5,0.11,33,0.70,4,0.09,16,0.34,0,0.00,20,0.43,4,0.09,9,0.19
10,Richardson,091,GRAYSON,African American,137,130,0.95,103,0.75,19,0.14,79,0.58,12,0.09,50,0.37,0,0.00,62,0.45,16,0.12,9,0.07
10,Richardson,091,GRAYSON,Hispanic,124,115,0.93,99,0.80,9,0.07,78,0.63,6,0.05,34,0.27,0,0.00,40,0.32,5,0.04,12,0.10
10,Richardson,091,GRAYSON,White,1350,1274,0.94,1163,0.86,82,0.06,1040,0.77,217,0.16,606,0.45,0,0.00,823,0.61,64,0.05,355,0.26
10,Richardson,091,GRAYSON,Others,29,26,0.90,21,0.72,0,0.00,19,0.66,4,0.14,12,0.41,0,0.00,16,0.55,2,0.07,5,0.17
10,Richardson,116,HUNT,African American,155,151,0.97,105,0.68,40,0.26,99,0.64,17,0.11,47,0.30,0,0.00,64,0.41,7,0.05,8,0.05
10,Richardson,116,HUNT,White,846,802,0.95,692,0.82,74,0.09,604,0.71,178,0.21,273,0.32,0,0.00,451,0.53,46,0.05,170,0.20
10,Richardson,116,HUNT,Other Ethnicities,125,111,0.89,78,0.62,36,0.29,78,0.62,12,0.10,31,0.25,0,0.00,43,0.34,0,0.00,13,0.10
10,Richardson,129,KAUFMAN,African American,162,154,0.95,117,0.72,35,0.22,108,0.67,25,0.15,53,0.33,0,0.00,78,0.48,11,0.07,22,0.14
10,Richardson,129,KAUFMAN,Hispanic,200,190,0.95,158,0.79,22,0.11,140,0.70,15,0.08,67,0.34,0,0.00,82,0.41,7,0.04,32,0.16
10,Richardson,129,KAUFMAN,White,1098,1022,0.93,857,0.78,130,0.12,786,0.72,170,0.16,438,0.40,0,0.00,608,0.55,56,0.05,237,0.22
10,Richardson,129,KAUFMAN,Others,17,17,1.00,15,0.88,2,0.12,15,0.88,5,0.29,9,0.53,0,0.00,14,0.82,1,0.06,5,0.29
10,Richardson,199,ROCKWALL,African American,46,46,1.00,42,0.91,2,0.04,34,0.74,15,0.33,13,0.28,0,0.00,28,0.61,3,0.07,12,0.26
10,Richardson,199,ROCKWALL,Hispanic,103,101,0.98,92,0.89,6,0.06,74,0.72,7,0.07,40,0.39,0,0.00,47,0.46,3,0.03,18,0.18
10,Richardson,199,ROCKWALL,White,779,740,0.95,686,0.88,28,0.04,626,0.80,250,0.32,278,0.36,0,0.00,528,0.68,46,0.06,261,0.34
10,Richardson,199,ROCKWALL,Others,23,23,1.00,23,1.00,0,0.00,20,0.87,11,0.48,5,0.22,0,0.00,16,0.70,0,0.00,8,0.35
10,Richardson,234,VAN ZANDT,Hispanic,21,20,0.95,16,0.76,2,0.10,11,0.52,2,0.10,7,0.33,0,0.00,9,0.43,1,0.05,4,0.19
10,Richardson,234,VAN ZANDT,White,294,275,0.94,243,0.83,30,0.10,226,0.77,51,0.17,116,0.40,0,0.00,167,0.57,16,0.05,65,0.22
10,Richardson,234,VAN ZANDT,Other Ethnicities,24,21,0.88,19,0.79,2,0.08,19,0.79,3,0.13,8,0.33,0,0.00,11,0.46,0,0.00,0,0.00
11,Fort Worth,049,COOKE,Hispanic,86,78,0.91,70,0.81,5,0.06,48,0.56,4,0.05,20,0.23,0,0.00,24,0.28,1,0.01,9,0.11
11,Fort Worth,049,COOKE,White,404,365,0.90,335,0.83,25,0.06,293,0.73,74,0.18,153,0.38,0,0.00,227,0.56,13,0.03,112,0.28
11,Fort Worth,049,COOKE,Other Ethnicities,26,22,0.85,20,0.77,2,0.08,15,0.58,3,0.12,6,0.23,0,0.00,9,0.35,0,0.00,4,0.15
11,Fort Worth,061,DENTON,African American,495,462,0.93,371,0.75,84,0.17,357,0.72,120,0.24,172,0.35,0,0.00,292,0.59,33,0.07,92,0.19
11,Fort Worth,061,DENTON,Hispanic,929,855,0.92,587,0.63,260,0.28,566,0.61,76,0.08,244,0.26,0,0.00,320,0.34,30,0.03,105,0.11
11,Fort Worth,061,DENTON,White,4384,4118,0.94,3535,0.81,495,0.11,3355,0.77,1176,0.27,1574,0.36,0,0.00,2750,0.63,210,0.05,1215,0.28
11,Fort Worth,061,DENTON,Others,280,255,0.91,235,0.84,22,0.08,222,0.79,109,0.39,75,0.27,0,0.00,184,0.66,18,0.06,100,0.36
11,Fort Worth,072,ERATH,White,314,298,0.95,271,0.86,19,0.06,251,0.80,123,0.39,78,0.25,0,0.00,201,0.64,11,0.04,104,0.33
11,Fort Worth,072,ERATH,Other Ethnicities,104,96,0.92,81,0.78,11,0.11,74,0.71,20,0.19,13,0.13,0,0.00,33,0.32,2,0.02,10,0.10
11,Fort Worth,111,HOOD,White,558,527,0.94,470,0.84,43,0.08,413,0.74,154,0.28,160,0.29,0,0.00,314,0.56,31,0.06,129,0.23
11,Fort Worth,111,HOOD,Other Ethnicities,75,68,0.91,59,0.79,7,0.09,42,0.56,12,0.16,17,0.23,0,0.00,29,0.39,5,0.07,12,0.16
11,Fort Worth,126,JOHNSON,African American,48,44,0.92,34,0.71,8,0.17,29,0.60,8,0.17,17,0.35,0,0.00,25,0.52,4,0.08,3,0.06
11,Fort Worth,126,JOHNSON,Hispanic,317,295,0.93,233,0.74,51,0.16,200,0.63,24,0.08,102,0.32,0,0.00,126,0.40,11,0.03,29,0.09
11,Fort Worth,126,JOHNSON,White,1689,1607,0.95,1369,0.81,177,0.11,1194,0.71,322,0.19,597,0.35,0,0.00,919,0.54,91,0.05,378,0.22
11,Fort Worth,126,JOHNSON,Others,28,27,0.96,23,0.82,1,0.04,19,0.68,5,0.18,9,0.32,0,0.00,14,0.50,0,0.00,5,0.18
11,Fort Worth,182,PALO PINTO,African American,8,8,1.00,8,1.00,0,0.00,6,0.75,2,0.25,3,0.38,0,0.00,5,0.63,1,0.13,1,0.13
11,Fort Worth,182,PALO PINTO,Hispanic,63,58,0.92,52,0.83,2,0.03,41,0.65,5,0.08,17,0.27,0,0.00,22,0.35,1,0.02,7,0.11
11,Fort Worth,182,PALO PINTO,White,312,286,0.92,254,0.81,21,0.07,210,0.67,42,0.14,94,0.30,0,0.00,136,0.44,8,0.03,47,0.15
11,Fort Worth,182,PALO PINTO,Others,8,8,1.00,8,1.00,0,0.00,8,1.00,2,0.25,4,0.50,0,0.00,6,0.75,0,0.00,2,0.25
11,Fort Worth,184,PARKER,African American,14,13,0.93,13,0.93,1,0.07,8,0.57,2,0.14,5,0.36,0,0.00,7,0.50,2,0.14,3,0.21
11,Fort Worth,184,PARKER,Hispanic,141,132,0.94,113,0.80,11,0.08,85,0.60,14,0.10,45,0.32,0,0.00,59,0.42,9,0.06,14,0.10
11,Fort Worth,184,PARKER,White,1233,1180,0.96,1069,0.87,74,0.06,890,0.72,248,0.20,486,0.39,0,0.00,734,0.60,68,0.06,321,0.26
11,Fort Worth,184,PARKER,Others,22,19,0.86,15,0.68,2,0.09,11,0.50,5,0.23,6,0.27,0,0.00,11,0.50,1,0.05,7,0.32
11,Fort Worth,213,SOMERVELL,Hispanic,23,23,1.00,21,0.91,1,0.04,20,0.87,5,0.22,4,0.17,0,0.00,9,0.39,0,0.00,5,0.22
11,Fort Worth,213,SOMERVELL,White,101,101,1.00,97,0.96,2,0.02,91,0.90,37,0.37,28,0.28,0,0.00,65,0.64,2,0.02,34,0.34
11,Fort Worth,220,TARRANT,African American,4064,3782,0.93,2967,0.73,716,0.18,2495,0.61,728,0.18,1334,0.33,0,0.00,2062,0.51,331,0.08,449,0.11
11,Fort Worth,220,TARRANT,Hispanic,5647,5200,0.92,4022,0.71,1021,0.18,3105,0.55,441,0.08,1480,0.26,0,0.00,1921,0.34,258,0.05,500,0.09
11,Fort Worth,220,TARRANT,White,11167,10461,0.94,9146,0.82,1024,0.09,8221,0.74,2803,0.25,3953,0.35,0,0.00,6756,0.61,611,0.05,2894,0.26
11,Fort Worth,220,TARRANT,Others,1026,949,0.93,851,0.83,68,0.07,791,0.77,337,0.33,349,0.34,0,0.00,686,0.67,61,0.06,356,0.35
11,Fort Worth,249,WISE,Hispanic,110,103,0.94,97,0.88,7,0.06,77,0.70,7,0.06,29,0.26,0,0.00,36,0.33,2,0.02,7,0.06
11,Fort Worth,249,WISE,White,553,514,0.93,472,0.85,36,0.07,415,0.75,108,0.20,173,0.31,0,0.00,281,0.51,21,0.04,119,0.22
