Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
08,Mt. Pleasant,172,MORRIS,Male,122,116,0.95,102,0.84,15,0.12,78,0.64,12,0.10,53,0.43,0,0.00,65,0.53,14,0.12,13,0.11
08,Mt. Pleasant,194,RED RIVER,Female,89,83,0.93,76,0.85,5,0.06,63,0.71,6,0.07,46,0.52,0,0.00,52,0.58,3,0.03,27,0.30
08,Mt. Pleasant,194,RED RIVER,Male,114,111,0.97,104,0.91,6,0.05,96,0.84,18,0.16,38,0.33,0,0.00,56,0.49,2,0.02,19,0.17
08,Mt. Pleasant,225,TITUS,Female,219,202,0.92,194,0.89,11,0.05,159,0.73,19,0.09,107,0.49,0,0.00,126,0.58,13,0.06,46,0.21
08,Mt. Pleasant,225,TITUS,Male,244,225,0.92,207,0.85,14,0.06,169,0.69,21,0.09,99,0.41,0,0.00,120,0.49,12,0.05,48,0.20
09,Wichita Falls,005,ARCHER,Female,69,66,0.96,64,0.93,4,0.06,58,0.84,27,0.39,14,0.20,0,0.00,41,0.59,2,0.03,23,0.33
09,Wichita Falls,005,ARCHER,Male,85,84,0.99,79,0.93,3,0.04,72,0.85,35,0.41,12,0.14,0,0.00,47,0.55,0,0.00,25,0.29
09,Wichita Falls,012,BAYLOR,Female,34,34,1.00,33,0.97,0,0.00,26,0.77,7,0.21,16,0.47,0,0.00,23,0.68,1,0.03,15,0.44
09,Wichita Falls,012,BAYLOR,Male,31,28,0.90,29,0.94,1,0.03,25,0.81,9,0.29,10,0.32,0,0.00,19,0.61,1,0.03,9,0.29
09,Wichita Falls,039,CLAY,Female,94,89,0.95,83,0.88,3,0.03,74,0.79,31,0.33,26,0.28,0,0.00,57,0.61,1,0.01,30,0.32
09,Wichita Falls,039,CLAY,Male,88,84,0.96,74,0.84,11,0.13,68,0.77,20,0.23,17,0.19,0,0.00,37,0.42,1,0.01,17,0.19
09,Wichita Falls,078,FOARD,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,078,FOARD,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,099,HARDEMAN,Female,27,27,1.00,26,0.96,0,0.00,22,0.82,4,0.15,8,0.30,0,0.00,12,0.44,0,0.00,5,0.19
09,Wichita Falls,099,HARDEMAN,Male,39,37,0.95,33,0.85,3,0.08,26,0.67,3,0.08,10,0.26,0,0.00,13,0.33,1,0.03,6,0.15
09,Wichita Falls,119,JACK,Female,68,64,0.94,59,0.87,4,0.06,54,0.79,20,0.29,22,0.32,0,0.00,42,0.62,4,0.06,27,0.40
09,Wichita Falls,119,JACK,Male,63,58,0.92,57,0.91,2,0.03,49,0.78,13,0.21,18,0.29,0,0.00,31,0.49,0,0.00,9,0.14
09,Wichita Falls,138,KNOX,Female,42,41,0.98,39,0.93,1,0.02,35,0.83,6,0.14,19,0.45,0,0.00,25,0.60,0,0.00,16,0.38
09,Wichita Falls,138,KNOX,Male,28,28,1.00,22,0.79,5,0.18,21,0.75,1,0.04,8,0.29,0,0.00,9,0.32,0,0.00,3,0.11
09,Wichita Falls,169,MONTAGUE,Female,126,120,0.95,111,0.88,4,0.03,94,0.75,26,0.21,47,0.37,0,0.00,73,0.58,3,0.02,33,0.26
09,Wichita Falls,169,MONTAGUE,Male,143,137,0.96,127,0.89,8,0.06,110,0.77,22,0.15,50,0.35,0,0.00,72,0.50,4,0.03,35,0.25
09,Wichita Falls,224,THROCKMORTON,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,224,THROCKMORTON,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,243,WICHITA,Female,852,796,0.93,727,0.85,37,0.04,607,0.71,232,0.27,226,0.27,0,0.00,458,0.54,40,0.05,190,0.22
09,Wichita Falls,243,WICHITA,Male,829,771,0.93,665,0.80,66,0.08,592,0.71,176,0.21,159,0.19,0,0.00,335,0.40,19,0.02,135,0.16
09,Wichita Falls,244,WILBARGER,Female,105,95,0.91,87,0.83,7,0.07,76,0.72,12,0.11,35,0.33,0,0.00,47,0.45,2,0.02,18,0.17
09,Wichita Falls,244,WILBARGER,Male,96,89,0.93,77,0.80,8,0.08,67,0.70,13,0.14,26,0.27,0,0.00,39,0.41,1,0.01,16,0.17
09,Wichita Falls,252,YOUNG,Female,150,146,0.97,132,0.88,12,0.08,126,0.84,57,0.38,26,0.17,0,0.00,83,0.55,3,0.02,53,0.35
09,Wichita Falls,252,YOUNG,Male,116,108,0.93,88,0.76,22,0.19,89,0.77,29,0.25,32,0.28,0,0.00,61,0.53,3,0.03,28,0.24
10,Richardson,043,COLLIN,Female,3922,3694,0.94,3412,0.87,147,0.04,3132,0.80,1030,0.26,1467,0.37,0,0.00,2497,0.64,193,0.05,1272,0.32
10,Richardson,043,COLLIN,Male,3929,3701,0.94,3359,0.86,238,0.06,3060,0.78,875,0.22,1468,0.37,0,0.00,2343,0.60,206,0.05,889,0.23
10,Richardson,057,DALLAS,Female,15356,14234,0.93,11904,0.78,1967,0.13,10201,0.66,2794,0.18,4890,0.32,0,0.00,7684,0.50,894,0.06,2851,0.19
10,Richardson,057,DALLAS,Male,16156,14668,0.91,11125,0.69,3322,0.21,9574,0.59,2198,0.14,4492,0.28,0,0.00,6690,0.41,851,0.05,1984,0.12
10,Richardson,070,ELLIS,Female,1074,1033,0.96,939,0.87,60,0.06,823,0.77,190,0.18,483,0.45,0,0.00,673,0.63,64,0.06,301,0.28
10,Richardson,070,ELLIS,Male,1142,1081,0.95,937,0.82,127,0.11,836,0.73,176,0.15,455,0.40,0,0.00,631,0.55,60,0.05,245,0.22
10,Richardson,074,FANNIN,Female,236,221,0.94,211,0.89,8,0.03,187,0.79,52,0.22,93,0.39,0,0.00,145,0.61,11,0.05,70,0.30
10,Richardson,074,FANNIN,Male,205,193,0.94,175,0.85,15,0.07,162,0.79,25,0.12,81,0.40,0,0.00,106,0.52,7,0.03,36,0.18
10,Richardson,091,GRAYSON,Female,820,783,0.96,704,0.86,47,0.06,615,0.75,139,0.17,378,0.46,0,0.00,517,0.63,50,0.06,235,0.29
10,Richardson,091,GRAYSON,Male,820,762,0.93,682,0.83,63,0.08,601,0.73,100,0.12,324,0.40,0,0.00,424,0.52,37,0.05,146,0.18
10,Richardson,116,HUNT,Female,562,534,0.95,443,0.79,68,0.12,397,0.71,108,0.19,200,0.36,0,0.00,308,0.55,30,0.05,104,0.19
10,Richardson,116,HUNT,Male,564,530,0.94,432,0.77,82,0.15,384,0.68,99,0.18,151,0.27,0,0.00,250,0.44,23,0.04,87,0.15
10,Richardson,129,KAUFMAN,Female,700,662,0.95,564,0.81,71,0.10,512,0.73,116,0.17,294,0.42,0,0.00,410,0.59,37,0.05,179,0.26
10,Richardson,129,KAUFMAN,Male,777,721,0.93,583,0.75,118,0.15,537,0.69,99,0.13,273,0.35,0,0.00,372,0.48,38,0.05,117,0.15
10,Richardson,199,ROCKWALL,Female,485,462,0.95,430,0.89,16,0.03,387,0.80,151,0.31,178,0.37,0,0.00,329,0.68,28,0.06,177,0.37
10,Richardson,199,ROCKWALL,Male,466,448,0.96,413,0.89,20,0.04,367,0.79,132,0.28,158,0.34,0,0.00,290,0.62,24,0.05,122,0.26
10,Richardson,234,VAN ZANDT,Female,173,162,0.94,145,0.84,12,0.07,127,0.73,32,0.19,70,0.41,0,0.00,102,0.59,10,0.06,43,0.25
10,Richardson,234,VAN ZANDT,Male,166,154,0.93,133,0.80,22,0.13,129,0.78,24,0.15,61,0.37,0,0.00,85,0.51,7,0.04,26,0.16
11,Fort Worth,049,COOKE,Female,245,221,0.90,202,0.82,15,0.06,173,0.71,47,0.19,96,0.39,0,0.00,143,0.58,6,0.02,81,0.33
11,Fort Worth,049,COOKE,Male,271,244,0.90,223,0.82,17,0.06,183,0.68,34,0.13,83,0.31,0,0.00,117,0.43,8,0.03,44,0.16
11,Fort Worth,061,DENTON,Female,3002,2812,0.94,2394,0.80,363,0.12,2231,0.74,781,0.26,1041,0.35,0,0.00,1822,0.61,157,0.05,864,0.29
11,Fort Worth,061,DENTON,Male,3086,2878,0.93,2334,0.76,498,0.16,2269,0.74,700,0.23,1024,0.33,0,0.00,1724,0.56,134,0.04,648,0.21
11,Fort Worth,072,ERATH,Female,218,210,0.96,189,0.87,12,0.06,174,0.80,80,0.37,52,0.24,0,0.00,132,0.61,8,0.04,62,0.28
11,Fort Worth,072,ERATH,Male,200,184,0.92,163,0.82,18,0.09,151,0.76,63,0.32,39,0.20,0,0.00,102,0.51,5,0.03,52,0.26
11,Fort Worth,111,HOOD,Female,309,293,0.95,270,0.87,14,0.05,233,0.75,100,0.32,89,0.29,0,0.00,189,0.61,20,0.06,83,0.27
11,Fort Worth,111,HOOD,Male,324,302,0.93,259,0.80,36,0.11,222,0.69,66,0.20,88,0.27,0,0.00,154,0.48,16,0.05,58,0.18
11,Fort Worth,126,JOHNSON,Female,1004,957,0.95,838,0.84,76,0.08,724,0.72,205,0.20,373,0.37,0,0.00,578,0.58,57,0.06,243,0.24
11,Fort Worth,126,JOHNSON,Male,1078,1016,0.94,821,0.76,161,0.15,718,0.67,154,0.14,352,0.33,0,0.00,506,0.47,49,0.05,172,0.16
11,Fort Worth,182,PALO PINTO,Female,190,174,0.92,160,0.84,7,0.04,128,0.67,29,0.15,64,0.34,0,0.00,93,0.49,6,0.03,32,0.17
11,Fort Worth,182,PALO PINTO,Male,201,186,0.93,162,0.81,16,0.08,137,0.68,22,0.11,54,0.27,0,0.00,76,0.38,4,0.02,25,0.12
11,Fort Worth,184,PARKER,Female,647,614,0.95,569,0.88,23,0.04,463,0.72,135,0.21,276,0.43,0,0.00,411,0.64,48,0.07,181,0.28
11,Fort Worth,184,PARKER,Male,763,730,0.96,641,0.84,65,0.09,531,0.70,134,0.18,266,0.35,0,0.00,400,0.52,32,0.04,164,0.22
11,Fort Worth,213,SOMERVELL,Female,56,56,1.00,51,0.91,3,0.05,50,0.89,15,0.27,16,0.29,0,0.00,31,0.55,1,0.02,15,0.27
11,Fort Worth,213,SOMERVELL,Male,68,68,1.00,67,0.99,0,0.00,61,0.90,27,0.40,16,0.24,0,0.00,43,0.63,1,0.01,24,0.35
11,Fort Worth,220,TARRANT,Female,10636,9944,0.94,8519,0.80,1100,0.10,7249,0.68,2299,0.22,3639,0.34,0,0.00,5938,0.56,674,0.06,2405,0.23
11,Fort Worth,220,TARRANT,Male,11268,10448,0.93,8467,0.75,1729,0.15,7363,0.65,2010,0.18,3477,0.31,0,0.00,5487,0.49,587,0.05,1794,0.16
11,Fort Worth,249,WISE,Female,333,311,0.93,287,0.86,14,0.04,245,0.74,59,0.18,123,0.37,0,0.00,182,0.55,12,0.04,72,0.22
11,Fort Worth,249,WISE,Male,343,318,0.93,293,0.85,29,0.08,257,0.75,61,0.18,81,0.24,0,0.00,142,0.41,12,0.04,56,0.16
12,Waco,014,BELL,Female,1837,1657,0.90,1392,0.76,192,0.11,1189,0.65,322,0.18,703,0.38,0,0.00,1025,0.56,138,0.08,367,0.20
12,Waco,014,BELL,Male,1922,1710,0.89,1351,0.70,311,0.16,1227,0.64,240,0.13,620,0.32,0,0.00,860,0.45,102,0.05,243,0.13
12,Waco,018,BOSQUE,Female,130,121,0.93,117,0.90,3,0.02,109,0.84,38,0.29,52,0.40,0,0.00,90,0.69,5,0.04,44,0.34
12,Waco,018,BOSQUE,Male,119,112,0.94,106,0.89,2,0.02,89,0.75,17,0.14,43,0.36,0,0.00,60,0.50,3,0.03,26,0.22
12,Waco,050,CORYELL,Female,402,374,0.93,334,0.83,23,0.06,290,0.72,66,0.16,190,0.47,0,0.00,256,0.64,25,0.06,90,0.22
12,Waco,050,CORYELL,Male,411,370,0.90,299,0.73,61,0.15,273,0.66,63,0.15,131,0.32,0,0.00,194,0.47,25,0.06,67,0.16
12,Waco,073,FALLS,Female,108,101,0.94,90,0.83,10,0.09,66,0.61,12,0.11,53,0.49,0,0.00,65,0.60,14,0.13,16,0.15
12,Waco,073,FALLS,Male,138,134,0.97,120,0.87,14,0.10,105,0.76,14,0.10,71,0.51,0,0.00,85,0.62,9,0.07,24,0.17
12,Waco,081,FREESTONE,Female,125,113,0.90,104,0.83,14,0.11,96,0.77,20,0.16,55,0.44,0,0.00,75,0.60,7,0.06,33,0.26
12,Waco,081,FREESTONE,Male,126,119,0.94,102,0.81,16,0.13,102,0.81,19,0.15,51,0.41,0,0.00,70,0.56,1,0.01,28,0.22
12,Waco,097,HAMILTON,Female,66,66,1.00,64,0.97,1,0.02,58,0.88,27,0.41,16,0.24,0,0.00,43,0.65,1,0.02,25,0.38
12,Waco,097,HAMILTON,Male,65,61,0.94,57,0.88,3,0.05,46,0.71,20,0.31,16,0.25,0,0.00,36,0.55,2,0.03,16,0.25
12,Waco,109,HILL,Female,267,252,0.94,221,0.83,28,0.11,191,0.72,44,0.17,106,0.40,0,0.00,150,0.56,12,0.04,58,0.22
12,Waco,109,HILL,Male,205,193,0.94,169,0.82,26,0.13,153,0.75,21,0.10,94,0.46,0,0.00,115,0.56,10,0.05,33,0.16
12,Waco,141,LAMPASAS,Female,149,141,0.95,122,0.82,10,0.07,97,0.65,27,0.18,48,0.32,0,0.00,75,0.50,10,0.07,29,0.20
12,Waco,141,LAMPASAS,Male,141,122,0.87,105,0.75,17,0.12,98,0.70,19,0.14,42,0.30,0,0.00,61,0.43,2,0.01,16,0.11
12,Waco,147,LIMESTONE,Female,181,171,0.95,152,0.84,13,0.07,130,0.72,25,0.14,99,0.55,0,0.00,124,0.69,21,0.12,39,0.22
12,Waco,147,LIMESTONE,Male,169,156,0.92,127,0.75,23,0.14,114,0.68,29,0.17,50,0.30,0,0.00,79,0.47,8,0.05,22,0.13
12,Waco,161,MCLENNAN,Female,1447,1356,0.94,1175,0.81,148,0.10,1013,0.70,218,0.15,792,0.55,0,0.00,1010,0.70,137,0.09,401,0.28
12,Waco,161,MCLENNAN,Male,1521,1414,0.93,1163,0.77,213,0.14,1033,0.68,188,0.12,697,0.46,0,0.00,885,0.58,111,0.07,294,0.19
12,Waco,167,MILLS,Female,34,34,1.00,34,1.00,0,0.00,29,0.85,7,0.21,17,0.50,0,0.00,24,0.71,1,0.03,13,0.38
12,Waco,167,MILLS,Male,46,45,0.98,41,0.89,2,0.04,35,0.76,7,0.15,17,0.37,0,0.00,24,0.52,0,0.00,10,0.22
12,Waco,175,NAVARRO,Female,328,311,0.95,266,0.81,35,0.11,230,0.70,38,0.12,187,0.57,0,0.00,225,0.69,35,0.11,92,0.28
12,Waco,175,NAVARRO,Male,387,356,0.92,295,0.76,51,0.13,245,0.63,27,0.07,162,0.42,0,0.00,189,0.49,34,0.09,73,0.19
13,Austin,011,BASTROP,Female,473,449,0.95,372,0.79,68,0.14,332,0.70,109,0.23,143,0.30,0,0.00,252,0.53,26,0.06,94,0.20
13,Austin,011,BASTROP,Male,460,424,0.92,351,0.76,69,0.15,307,0.67,74,0.16,98,0.21,0,0.00,172,0.37,14,0.03,46,0.10
13,Austin,014,BELL,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,014,BELL,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,016,BLANCO,Female,65,62,0.95,58,0.89,4,0.06,55,0.85,28,0.43,17,0.26,0,0.00,45,0.69,3,0.05,18,0.28
13,Austin,016,BLANCO,Male,58,51,0.88,47,0.81,2,0.03,43,0.74,15,0.26,10,0.17,0,0.00,25,0.43,2,0.03,11,0.19
13,Austin,027,BURNET,Female,257,248,0.97,225,0.88,16,0.06,193,0.75,63,0.25,70,0.27,0,0.00,133,0.52,10,0.04,63,0.25
13,Austin,027,BURNET,Male,264,251,0.95,203,0.77,37,0.14,198,0.75,58,0.22,63,0.24,0,0.00,121,0.46,6,0.02,34,0.13
13,Austin,028,CALDWELL,Female,224,215,0.96,191,0.85,21,0.09,151,0.67,41,0.18,49,0.22,0,0.00,90,0.40,7,0.03,32,0.14
13,Austin,028,CALDWELL,Male,263,247,0.94,215,0.82,31,0.12,164,0.62,54,0.21,54,0.21,0,0.00,108,0.41,9,0.03,28,0.11
13,Austin,046,COMAL,Female,666,625,0.94,554,0.83,59,0.09,517,0.78,224,0.34,155,0.23,0,0.00,379,0.57,25,0.04,175,0.26
13,Austin,046,COMAL,Male,670,619,0.92,534,0.80,86,0.13,534,0.80,194,0.29,170,0.25,0,0.00,364,0.54,22,0.03,156,0.23
13,Austin,075,FAYETTE,Female,154,148,0.96,136,0.88,12,0.08,131,0.85,40,0.26,58,0.38,0,0.00,98,0.64,0,0.00,58,0.38
13,Austin,075,FAYETTE,Male,137,132,0.96,118,0.86,14,0.10,106,0.77,14,0.10,62,0.45,0,0.00,76,0.56,5,0.04,35,0.26
13,Austin,086,GILLESPIE,Female,128,124,0.97,113,0.88,6,0.05,100,0.78,40,0.31,34,0.27,0,0.00,74,0.58,5,0.04,38,0.30
13,Austin,086,GILLESPIE,Male,124,116,0.94,97,0.78,14,0.11,93,0.75,31,0.25,25,0.20,0,0.00,56,0.45,5,0.04,21,0.17
13,Austin,089,GONZALES,Female,151,143,0.95,125,0.83,8,0.05,91,0.60,26,0.17,35,0.23,0,0.00,61,0.40,5,0.03,23,0.15
13,Austin,089,GONZALES,Male,144,136,0.94,114,0.79,13,0.09,89,0.62,20,0.14,27,0.19,0,0.00,47,0.33,5,0.03,16,0.11
13,Austin,094,GUADALUPE,Female,621,590,0.95,521,0.84,54,0.09,477,0.77,155,0.25,162,0.26,0,0.00,317,0.51,14,0.02,145,0.23
13,Austin,094,GUADALUPE,Male,697,659,0.95,530,0.76,118,0.17,504,0.72,139,0.20,188,0.27,0,0.00,327,0.47,26,0.04,121,0.17
13,Austin,105,HAYS,Female,809,774,0.96,691,0.85,81,0.10,652,0.81,254,0.31,217,0.27,0,0.00,471,0.58,22,0.03,207,0.26
13,Austin,105,HAYS,Male,845,807,0.96,692,0.82,100,0.12,633,0.75,224,0.27,214,0.25,0,0.00,438,0.52,30,0.04,134,0.16
13,Austin,130,KENDALL,Female,37,37,1.00,37,1.00,0,0.00,30,0.81,16,0.43,5,0.14,0,0.00,21,0.57,1,0.03,15,0.41
13,Austin,130,KENDALL,Male,42,42,1.00,40,0.95,1,0.02,35,0.83,12,0.29,7,0.17,0,0.00,19,0.45,0,0.00,12,0.29
13,Austin,144,LEE,Female,110,102,0.93,95,0.86,9,0.08,88,0.80,29,0.26,32,0.29,0,0.00,61,0.56,1,0.01,36,0.33
13,Austin,144,LEE,Male,120,108,0.90,86,0.72,21,0.18,89,0.74,16,0.13,28,0.23,0,0.00,44,0.37,2,0.02,15,0.13
13,Austin,150,LLANO,Female,72,70,0.97,66,0.92,3,0.04,48,0.67,10,0.14,21,0.29,0,0.00,31,0.43,4,0.06,8,0.11
13,Austin,150,LLANO,Male,68,65,0.96,53,0.78,13,0.19,49,0.72,18,0.27,13,0.19,0,0.00,31,0.46,1,0.01,7,0.10
13,Austin,166,MILAM,Female,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,166,MILAM,Male,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,227,TRAVIS,Female,4085,3725,0.91,3184,0.78,458,0.11,2718,0.67,984,0.24,1196,0.29,0,0.00,2180,0.53,280,0.07,882,0.22
13,Austin,227,TRAVIS,Male,4437,3996,0.90,3260,0.74,651,0.15,2798,0.63,883,0.20,1133,0.26,0,0.00,2016,0.45,244,0.06,665,0.15
13,Austin,246,WILLIAMSON,Female,2539,2427,0.96,2215,0.87,145,0.06,1979,0.78,829,0.33,812,0.32,0,0.00,1641,0.65,135,0.05,794,0.31
13,Austin,246,WILLIAMSON,Male,2623,2478,0.95,2205,0.84,231,0.09,1985,0.76,716,0.27,814,0.31,0,0.00,1530,0.58,113,0.04,597,0.23
14,Abilene,030,CALLAHAN,Female,110,106,0.96,94,0.86,8,0.07,82,0.75,25,0.23,40,0.36,0,0.00,65,0.59,3,0.03,21,0.19
14,Abilene,030,CALLAHAN,Male,155,153,0.99,144,0.93,9,0.06,134,0.87,30,0.19,51,0.33,0,0.00,81,0.52,4,0.03,30,0.19
14,Abilene,047,COMANCHE,Female,114,109,0.96,104,0.91,6,0.05,84,0.74,31,0.27,38,0.33,0,0.00,69,0.61,3,0.03,24,0.21
14,Abilene,047,COMANCHE,Male,110,106,0.96,93,0.85,12,0.11,80,0.73,30,0.27,24,0.22,0,0.00,54,0.49,2,0.02,23,0.21
14,Abilene,067,EASTLAND,Female,120,116,0.97,110,0.92,4,0.03,96,0.80,21,0.18,58,0.48,0,0.00,79,0.66,4,0.03,43,0.36
14,Abilene,067,EASTLAND,Male,112,104,0.93,92,0.82,12,0.11,84,0.75,9,0.08,45,0.40,0,0.00,54,0.48,2,0.02,19,0.17
14,Abilene,076,FISHER,Female,19,18,0.95,18,0.95,0,0.00,15,0.79,4,0.21,6,0.32,0,0.00,10,0.53,0,0.00,5,0.26
14,Abilene,076,FISHER,Male,21,21,1.00,17,0.81,2,0.10,17,0.81,3,0.14,8,0.38,0,0.00,11,0.52,1,0.05,6,0.29
14,Abilene,104,HASKELL,Female,46,43,0.94,43,0.94,1,0.02,38,0.83,16,0.35,15,0.33,0,0.00,31,0.67,0,0.00,14,0.30
14,Abilene,104,HASKELL,Male,37,35,0.95,35,0.95,0,0.00,31,0.84,11,0.30,9,0.24,0,0.00,20,0.54,0,0.00,6,0.16
14,Abilene,127,JONES,Female,112,106,0.95,103,0.92,3,0.03,93,0.83,28,0.25,32,0.29,0,0.00,60,0.54,2,0.02,28,0.25
14,Abilene,127,JONES,Male,135,128,0.95,119,0.88,6,0.04,106,0.79,22,0.16,49,0.36,0,0.00,71,0.53,3,0.02,16,0.12
14,Abilene,168,MITCHELL,Female,57,56,0.98,53,0.93,0,0.00,47,0.83,11,0.19,23,0.40,0,0.00,34,0.60,2,0.04,13,0.23
14,Abilene,168,MITCHELL,Male,41,41,1.00,39,0.95,1,0.02,36,0.88,5,0.12,18,0.44,0,0.00,23,0.56,0,0.00,5,0.12
14,Abilene,177,NOLAN,Female,111,106,0.96,92,0.83,13,0.12,80,0.72,31,0.28,24,0.22,0,0.00,55,0.50,4,0.04,27,0.24
14,Abilene,177,NOLAN,Male,129,122,0.95,93,0.72,24,0.19,75,0.58,24,0.19,25,0.19,0,0.00,49,0.38,8,0.06,21,0.16
14,Abilene,208,SCURRY,Female,101,96,0.95,93,0.92,3,0.03,73,0.72,14,0.14,45,0.45,0,0.00,59,0.58,3,0.03,32,0.32
14,Abilene,208,SCURRY,Male,126,118,0.94,104,0.83,17,0.14,87,0.69,11,0.09,52,0.41,0,0.00,63,0.50,5,0.04,24,0.19
14,Abilene,209,SHACKELFORD,Female,23,23,1.00,23,1.00,0,0.00,21,0.91,10,0.44,6,0.26,0,0.00,16,0.70,0,0.00,8,0.35
14,Abilene,209,SHACKELFORD,Male,26,26,1.00,22,0.85,1,0.04,19,0.73,7,0.27,4,0.15,0,0.00,11,0.42,0,0.00,3,0.12
14,Abilene,215,STEPHENS,Female,67,61,0.91,56,0.84,6,0.09,51,0.76,17,0.25,26,0.39,0,0.00,43,0.64,1,0.01,15,0.22
14,Abilene,215,STEPHENS,Male,62,59,0.95,50,0.81,9,0.15,48,0.77,15,0.24,24,0.39,0,0.00,39,0.63,1,0.02,16,0.26
14,Abilene,217,STONEWALL,Female,5,5,1.00,5,1.00,0,0.00,5,1.00,0,0.00,5,1.00,0,0.00,5,1.00,0,0.00,1,0.20
14,Abilene,217,STONEWALL,Male,10,10,1.00,9,0.90,0,0.00,9,0.90,6,0.60,1,0.10,0,0.00,7,0.70,0,0.00,4,0.40
14,Abilene,221,TAYLOR,Female,893,818,0.92,707,0.79,94,0.11,610,0.68,255,0.29,242,0.27,0,0.00,497,0.56,38,0.04,255,0.29
14,Abilene,221,TAYLOR,Male,927,837,0.90,676,0.73,148,0.16,580,0.63,213,0.23,232,0.25,0,0.00,445,0.48,44,0.05,173,0.19
15,San Angelo,025,BROWN,Female,266,257,0.97,239,0.90,12,0.05,203,0.76,69,0.26,97,0.37,0,0.00,166,0.62,19,0.07,69,0.26
15,San Angelo,025,BROWN,Male,295,280,0.95,245,0.83,31,0.11,212,0.72,82,0.28,57,0.19,0,0.00,139,0.47,10,0.03,52,0.18
15,San Angelo,041,COKE,Female,29,28,0.97,26,0.90,1,0.03,24,0.83,11,0.38,9,0.31,0,0.00,20,0.69,2,0.07,10,0.35
15,San Angelo,041,COKE,Male,26,25,0.96,24,0.92,0,0.00,22,0.85,3,0.12,10,0.39,0,0.00,13,0.50,0,0.00,8,0.31
15,San Angelo,042,COLEMAN,Female,71,68,0.96,61,0.86,7,0.10,52,0.73,21,0.30,20,0.28,0,0.00,41,0.58,4,0.06,15,0.21
15,San Angelo,042,COLEMAN,Male,55,54,0.98,47,0.86,4,0.07,45,0.82,14,0.26,20,0.36,0,0.00,34,0.62,0,0.00,13,0.24
15,San Angelo,048,CONCHO,Female,15,15,1.00,15,1.00,0,0.00,11,0.73,4,0.27,5,0.33,0,0.00,9,0.60,1,0.07,1,0.07
15,San Angelo,048,CONCHO,Male,13,12,0.92,11,0.85,1,0.08,10,0.77,3,0.23,4,0.31,0,0.00,7,0.54,0,0.00,1,0.08
15,San Angelo,053,CROCKETT,Female,37,37,1.00,34,0.92,1,0.03,31,0.84,11,0.30,9,0.24,0,0.00,20,0.54,0,0.00,13,0.35
15,San Angelo,053,CROCKETT,Male,34,33,0.97,33,0.97,1,0.03,26,0.77,8,0.24,13,0.38,0,0.00,21,0.62,1,0.03,7,0.21
15,San Angelo,069,EDWARDS,Female,23,23,1.00,21,0.91,1,0.04,20,0.87,5,0.22,12,0.52,0,0.00,17,0.74,1,0.04,6,0.26
15,San Angelo,069,EDWARDS,Male,34,34,1.00,31,0.91,3,0.09,31,0.91,5,0.15,13,0.38,0,0.00,18,0.53,1,0.03,6,0.18
15,San Angelo,118,IRION,Female,11,11,1.00,10,0.91,0,0.00,9,0.82,4,0.36,4,0.36,0,0.00,8,0.73,0,0.00,3,0.27
15,San Angelo,118,IRION,Male,20,18,0.90,17,0.85,2,0.10,16,0.80,5,0.25,3,0.15,0,0.00,8,0.40,0,0.00,2,0.10
15,San Angelo,134,KIMBLE,Female,29,28,0.97,26,0.90,3,0.10,21,0.72,12,0.41,3,0.10,0,0.00,15,0.52,0,0.00,7,0.24
15,San Angelo,134,KIMBLE,Male,33,31,0.94,28,0.85,3,0.09,26,0.79,11,0.33,4,0.12,0,0.00,15,0.46,1,0.03,7,0.21
15,San Angelo,157,MASON,Female,22,21,0.96,19,0.86,1,0.05,17,0.77,10,0.46,5,0.23,0,0.00,15,0.68,1,0.05,8,0.36
15,San Angelo,157,MASON,Male,29,26,0.90,21,0.72,3,0.10,22,0.76,13,0.45,3,0.10,0,0.00,16,0.55,0,0.00,11,0.38
15,San Angelo,160,MCCULLOCH,Female,71,69,0.97,67,0.94,1,0.01,51,0.72,21,0.30,14,0.20,0,0.00,35,0.49,1,0.01,23,0.32
