DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,D_RATING,DD1G,DD2G,DD2AG,DD2BG,DD3G,DD1S,DD2AS,DD2BS,DD3S,DPETLEPC,DPETECOC,DPETALLC,DPETSPEC,DPETECHC,DPETPTEC,DPE0312C,DPETLEPP,DPETSPEP,DPETECHP,DPETPTEP,DPE0312P,DD2S,DDALLS
"144902","LEXINGTON ISD","144","LEE","13","REGION 13: AUSTIN","B","B","C","C","C","C",84,71,78,78,65,408,1051,214,0,0,797,6.2,20.4,0,0,75.8,78,82
"144903","DIME BOX ISD","144","LEE","13","REGION 13: AUSTIN","D","C","D","D","D","D",70,67,66,61,26,122,156,38,0,0,123,16.7,24.4,0,0,78.8,67,67
"145901","BUFFALO ISD","145","LEON","06","REGION 06: HUNTSVILLE","B","B","B","C","B","B",83,78,85,84,215,610,988,131,0,0,718,21.8,13.3,0,0,72.7,85,85
"145902","CENTERVILLE ISD","145","LEON","06","REGION 06: HUNTSVILLE","C","C","C","C","C","C",78,72,71,79,21,317,676,114,0,0,517,3.1,16.9,0,0,76.5,72,78
"145906","NORMANGEE ISD","145","LEON","06","REGION 06: HUNTSVILLE","B","B","B","B","B","B",83,81,82,80,32,327,661,105,0,0,491,4.8,15.9,0,0,74.3,82,82
"145907","OAKWOOD ISD","145","LEON","06","REGION 06: HUNTSVILLE","C","C","C","D","C","C",71,68,73,70,8,173,203,32,0,0,152,3.9,15.8,0,0,74.9,73,72
"145911","LEON ISD","145","LEON","06","REGION 06: HUNTSVILLE","B","B","B","C","B","B",87,72,87,86,131,411,758,92,0,0,539,17.3,12.1,0,0,71.1,87,87
"146901","CLEVELAND ISD","146","LIBERTY","04","REGION 04: HOUSTON","F","F","D","F","D","F",57,57,60,56,7812,11591,12478,1700,0,0,9213,62.6,13.6,0,0,73.8,60,59
"146902","DAYTON ISD","146","LIBERTY","04","REGION 04: HOUSTON","C","C","C","C","C","C",71,70,73,74,1281,4028,5663,1016,0,0,4264,22.6,17.9,0,0,75.3,73,73
"146903","DEVERS ISD","146","LIBERTY","04","REGION 04: HOUSTON","A","A","A","A","A","A",95,93,93,94,5,55,188,24,0,0,112,2.7,12.8,0,0,59.6,93,95
"146904","HARDIN ISD","146","LIBERTY","05","REGION 05: BEAUMONT","C","C","D","D","D","C",74,68,68,77,62,756,1255,228,0,0,960,4.9,18.2,0,0,76.5,68,75
"146905","HULL-DAISETTA ISD","146","LIBERTY","05","REGION 05: BEAUMONT","F","D","F","F","F","F",60,59,57,57,18,290,429,90,0,0,293,4.2,21,0,0,68.3,59,59
"146906","LIBERTY ISD","146","LIBERTY","05","REGION 05: BEAUMONT","C","D","C","C","D","C",69,70,66,71,482,1363,2431,443,0,0,1816,19.8,18.2,0,0,74.7,70,70
"146907","TARKINGTON ISD","146","LIBERTY","04","REGION 04: HOUSTON","C","C","D","D","D","C",73,62,66,73,154,1060,1906,342,0,0,1421,8.1,17.9,0,0,74.6,66,73
"147901","COOLIDGE ISD","147","LIMESTONE","12","REGION 12: WACO","B","B","A","C","A","B",86,74,90,88,30,223,287,58,0,0,214,10.5,20.2,0,0,74.6,90,89
"147902","GROESBECK ISD","147","LIMESTONE","12","REGION 12: WACO","D","D","C","C","D","D",68,72,67,68,100,973,1492,291,0,0,1120,6.7,19.5,0,0,75.1,72,69
"147903","MEXIA ISD","147","LIMESTONE","12","REGION 12: WACO","D","D","D","F","D","D",62,59,65,67,394,1470,1839,366,0,0,1348,21.4,19.9,0,0,73.3,65,66
"148901","BOOKER ISD","148","LIPSCOMB","16","REGION 16: AMARILLO","B","B","B","D","B","B",83,63,85,83,106,216,343,48,0,0,254,30.9,14,0,0,74.1,85,84
"148902","FOLLETT ISD","148","LIPSCOMB","16","REGION 16: AMARILLO","C","C","D","D","D","D",74,65,68,66,21,95,182,49,0,0,140,11.5,26.9,0,0,76.9,68,72
"148905","DARROUZETT ISD","148","LIPSCOMB","16","REGION 16: AMARILLO","C","C","C","C","C","C",76,75,73,71,19,59,86,14,0,0,66,22.1,16.3,0,0,76.7,75,75
"149901","GEORGE WEST ISD","149","LIVE OAK","02","REGION 02: CORPUS CHRISTI","A","A","A","B","A","A",90,87,90,93,73,652,1062,131,0,19,752,6.9,12.3,0,1.8,70.8,90,91
"149902","THREE RIVERS ISD","149","LIVE OAK","02","REGION 02: CORPUS CHRISTI","C","C","C","D","C","C",75,61,76,78,34,397,565,73,0,5,411,6,12.9,0,0.9,72.7,76,77
"150901","LLANO ISD","150","LLANO","13","REGION 13: AUSTIN","B","B","B","C","B","C",82,72,84,77,318,1321,1959,331,0,0,1417,16.2,16.9,0,0,72.3,84,82
"152504","TEXAS TECH UNIVERSITY K-12","152","LUBBOCK","17","REGION 17: LUBBOCK","D","D","D","D","F","F",69,65,54,58,16,17,729,27,0,0,672,2.2,3.7,0,0,92.2,65,66
"152802","RISE ACADEMY","152","LUBBOCK","17","REGION 17: LUBBOCK","A","A","A","B","A","A",91,85,92,93,7,254,307,38,0,0,105,2.3,12.4,0,0,34.2,92,92
"152803","TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK","152","LUBBOCK","17","REGION 17: LUBBOCK","C","C","B","C","B","D",79,70,82,61,5,120,128,17,0,0,128,3.9,13.3,0,0,100,82,76
"152806","BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION","152","LUBBOCK","17","REGION 17: LUBBOCK","C","F","C","C","F","C",50,73,51,73,0,150,187,103,0,0,98,0,55.1,0,0,52.4,73,73
"152901","LUBBOCK ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","C","B","C","B","C",76,71,81,78,1763,17280,24007,4739,265,0,17378,7.3,19.7,1.1,0,72.4,81,80
"152902","NEW DEAL ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","C","C","C","C","C","C",75,73,74,77,23,471,731,111,0,0,564,3.1,15.2,0,0,77.2,74,76
"152903","SLATON ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","C","C","C","D","C","C",71,64,70,73,86,900,1267,262,0,0,884,6.8,20.7,0,0,69.8,70,72
"152906","LUBBOCK-COOPER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","B","B","B","C","B",88,80,77,88,404,2357,7992,1228,0,0,6082,5.1,15.4,0,0,76.1,80,88
"152907","FRENSHIP ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","B","C","C","C","B",80,73,76,80,630,5377,11743,2067,0,0,8863,5.4,17.6,0,0,75.5,76,80
"152908","ROOSEVELT ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","C","B","C","B","C",78,71,84,75,98,868,1136,234,0,0,835,8.6,20.6,0,0,73.5,84,81
"152909","SHALLOWATER ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","B","A","B","C","B","B",90,73,83,88,55,574,1729,201,0,0,1303,3.2,11.6,0,0,75.4,83,89
"152910","IDALOU ISD","152","LUBBOCK","17","REGION 17: LUBBOCK","A","A","B","B","B","A",92,87,83,93,19,282,990,127,0,0,740,1.9,12.8,0,0,74.7,87,92
"153903","O'DONNELL ISD","153","LYNN","17","REGION 17: LUBBOCK","A","B","A","C","A","A",85,75,90,91,16,160,251,45,0,91,190,6.4,17.9,0,36.3,75.7,90,90
"153904","TAHOKA ISD","153","LYNN","17","REGION 17: LUBBOCK","B","C","B","C","B","C",79,75,80,79,22,395,608,115,0,0,454,3.6,18.9,0,0,74.7,80,80
"153905","NEW HOME ISD","153","LYNN","17","REGION 17: LUBBOCK","A","A","C","C","C","B",94,79,77,87,11,77,704,52,0,0,530,1.6,7.4,0,0,75.3,79,92
"153907","WILSON ISD","153","LYNN","17","REGION 17: LUBBOCK","D","C","D","F","D","D",72,48,67,63,13,95,132,27,0,0,101,9.8,20.5,0,0,76.5,67,69
"154901","MADISONVILLE CISD","154","MADISON","06","REGION 06: HUNTSVILLE","A","B","A","C","A","B",85,78,90,89,389,1676,2374,289,0,0,1713,16.4,12.2,0,0,72.2,90,90
"154903","NORTH ZULCH ISD","154","MADISON","06","REGION 06: HUNTSVILLE","A","A","A","C","A","A",95,70,96,94,11,217,333,54,0,0,228,3.3,16.2,0,0,68.5,96,95
"155901","JEFFERSON ISD","155","MARION","08","REGION 08: MT PLEASANT","D","D","D","D","D","D",67,62,68,62,22,823,1125,248,0,0,832,2,22,0,0,74,68,66
"156902","STANTON ISD","156","MARTIN","18","REGION 18: MIDLAND","B","B","C","D","C","B",82,69,79,80,142,532,1061,171,0,0,826,13.4,16.1,0,0,77.9,79,81
"156905","GRADY ISD","156","MARTIN","18","REGION 18: MIDLAND","A","A","B","C","B","A",97,74,89,93,18,39,241,20,0,0,179,7.5,8.3,0,0,74.3,89,96
"157901","MASON ISD","157","MASON","15","REGION 15: SAN ANGELO","A","A","A","B","A","A",91,80,90,93,86,333,697,92,0,0,513,12.3,13.2,0,0,73.6,90,92
"158901","BAY CITY ISD","158","MATAGORDA","03","REGION 03: VICTORIA","C","C","C","D","C","C",75,68,72,77,566,2093,3465,562,66,0,2554,16.3,16.2,1.9,0,73.7,72,76
"158902","TIDEHAVEN ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","A","A","B","A","B",90,80,90,88,132,628,1059,151,0,0,745,12.5,14.3,0,0,70.3,90,89
"158904","MATAGORDA ISD","158","MATAGORDA","03","REGION 03: VICTORIA","D","C","C","D","C","F",71,69,71,57,11,62,109,19,3,0,75,10.1,17.4,2.8,0,68.8,71,67
"158905","PALACIOS ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","C","B","D","B","C",79,62,84,79,243,922,1259,226,0,0,905,19.3,18,0,0,71.9,84,83
"158906","VAN VLECK ISD","158","MATAGORDA","03","REGION 03: VICTORIA","B","C","B","D","B","B",79,63,80,80,37,633,1038,159,0,0,819,3.6,15.3,0,0,78.9,80,80
"159901","EAGLE PASS ISD","159","MAVERICK","20","REGION 20: SAN ANTONIO","B","C","B","C","B","C",76,76,82,77,6571,10781,13777,2045,0,0,10214,47.7,14.8,0,0,74.1,82,81
"160901","BRADY ISD","160","MCCULLOCH","15","REGION 15: SAN ANGELO","C","C","C","D","C","C",79,64,79,74,35,601,930,157,0,0,665,3.8,16.9,0,0,71.5,79,78
"160904","ROCHELLE ISD","160","MCCULLOCH","15","REGION 15: SAN ANGELO","A","A","A","B","A","A",96,85,96,95,0,82,159,21,0,0,108,0,13.2,0,0,67.9,96,96
"160905","LOHN ISD","160","MCCULLOCH","15","REGION 15: SAN ANGELO","B","B","B","F","B","B",84,56,80,82,6,75,123,19,0,0,101,4.9,15.4,0,0,82.1,80,83
"161802","RAPOPORT ACADEMY PUBLIC SCHOOL","161","MCLENNAN","12","REGION 12: WACO","C","C","C","C","C","C",74,72,74,75,72,619,898,155,0,0,634,8,17.3,0,0,70.6,74,74
"161807","HARMONY PUBLIC SCHOOLS - NORTH TEXAS","161","MCLENNAN","12","REGION 12: WACO","B","B","B","C","B","B",86,78,86,89,3591,7184,11035,1289,0,0,8233,32.5,11.7,0,0,74.6,86,87
"161901","CRAWFORD ISD","161","MCLENNAN","12","REGION 12: WACO","A","B","C","C","C","A",89,76,75,92,1,93,596,91,0,0,464,0.2,15.3,0,0,77.9,76,90
"161903","MIDWAY ISD","161","MCLENNAN","12","REGION 12: WACO","A","A","B","B","B","A",90,84,88,90,428,3290,8804,1400,0,0,6663,4.9,15.9,0,0,75.7,88,90
"161906","LA VEGA ISD","161","MCLENNAN","12","REGION 12: WACO","D","D","C","D","C","D",64,63,70,66,739,2806,3091,471,223,62,2224,23.9,15.2,7.2,2,72,70,69
"161907","LORENA ISD","161","MCLENNAN","12","REGION 12: WACO","A","A","B","B","B","A",92,84,84,90,42,518,1815,253,0,0,1427,2.3,13.9,0,0,78.6,84,91
"161908","MART ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","B","C","B","B",85,77,87,85,27,381,605,97,0,0,421,4.5,16,0,0,69.6,87,86
"161909","MCGREGOR ISD","161","MCLENNAN","12","REGION 12: WACO","C","C","C","C","C","B",74,75,71,81,194,853,1494,222,0,0,1132,13,14.9,0,0,75.8,75,77
"161910","MOODY ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","B","C","B","B",82,75,83,87,68,472,749,140,0,209,526,9.1,18.7,0,27.9,70.2,83,84
"161912","RIESEL ISD","161","MCLENNAN","12","REGION 12: WACO","A","A","B","C","B","A",90,71,86,91,26,313,689,105,0,0,525,3.8,15.2,0,0,76.2,86,90
"161914","WACO ISD","161","MCLENNAN","12","REGION 12: WACO","D","D","D","D","D","F",60,61,65,58,3535,11763,13350,2464,0,71,9495,26.5,18.5,0,0.5,71.1,65,63
"161916","WEST ISD","161","MCLENNAN","12","REGION 12: WACO","A","A","B","B","B","A",91,83,85,91,49,465,1295,195,0,0,943,3.8,15.1,0,0,72.8,85,91
"161918","AXTELL ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","B","C","B","B",86,76,85,84,9,445,834,158,0,0,646,1.1,18.9,0,0,77.5,85,85
"161919","BRUCEVILLE-EDDY ISD","161","MCLENNAN","12","REGION 12: WACO","C","C","D","D","D","C",72,69,69,73,30,291,564,120,0,0,450,5.3,21.3,0,0,79.8,69,72
"161920","CHINA SPRING ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","B","B","C","B",86,80,79,89,109,1018,3011,390,0,0,2374,3.6,13,0,0,78.8,80,87
"161921","CONNALLY ISD","161","MCLENNAN","12","REGION 12: WACO","D","F","D","D","D","D",59,62,62,65,290,1823,2266,351,0,0,1675,12.8,15.5,0,0,73.9,62,63
"161922","ROBINSON ISD","161","MCLENNAN","12","REGION 12: WACO","B","A","B","B","B","B",90,80,85,86,55,951,2376,369,0,0,1824,2.3,15.5,0,0,76.8,85,89
"161923","BOSQUEVILLE ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","C","C","C","C",81,72,71,77,31,271,729,131,0,0,569,4.3,18,0,0,78.1,72,80
"161924","HALLSBURG ISD","161","MCLENNAN","12","REGION 12: WACO","D","F","C","C","F","D",58,71,56,65,9,82,131,17,0,0,66,6.9,13,0,0,50.4,71,69
"161925","GHOLSON ISD","161","MCLENNAN","12","REGION 12: WACO","B","B","B","C","B","B",87,75,87,87,14,192,264,50,0,0,184,5.3,18.9,0,0,69.7,87,87
"162904","MCMULLEN COUNTY ISD","162","MCMULLEN","02","REGION 02: CORPUS CHRISTI","A","A","A","B","A","A",95,84,90,97,4,63,280,26,0,0,213,1.4,9.3,0,0,76.1,90,96
"163901","DEVINE ISD","163","MEDINA","20","REGION 20: SAN ANTONIO","D","C","D","D","D","D",71,69,69,62,124,1099,1967,354,0,0,1469,6.3,18,0,0,74.7,69,68
"163902","D'HANIS ISD","163","MEDINA","20","REGION 20: SAN ANTONIO","B","B","B","C","B","A",85,77,80,91,1,96,288,42,0,0,220,0.3,14.6,0,0,76.4,80,87
"163903","NATALIA ISD","163","MEDINA","20","REGION 20: SAN ANTONIO","F","D","D","F","D","F",61,59,60,53,210,909,1314,236,0,0,937,16,18,0,0,71.3,60,59
"163904","HONDO ISD","163","MEDINA","20","REGION 20: SAN ANTONIO","C","C","C","C","C","B",74,71,75,80,57,1157,1707,252,0,0,1286,3.3,14.8,0,0,75.3,75,77
"163908","MEDINA VALLEY ISD","163","MEDINA","20","REGION 20: SAN ANTONIO","B","B","B","D","B","C",82,68,81,74,795,5145,9596,1677,0,0,7071,8.3,17.5,0,0,73.7,81,80
"164901","MENARD ISD","164","MENARD","15","REGION 15: SAN ANGELO","B","B","B","C","B","B",84,76,85,82,21,153,263,49,0,0,186,8,18.6,0,0,70.7,85,84
"165802","MIDLAND ACADEMY CHARTER SCHOOL","165","MIDLAND","18","REGION 18: MIDLAND","B","B","C","C","C","B",80,75,75,89,21,173,421,42,0,0,258,5,10,0,0,61.3,75,83
"165901","MIDLAND ISD","165","MIDLAND","18","REGION 18: MIDLAND","C","C","C","C","C","C",73,70,73,71,6656,17793,29602,3763,365,0,21542,22.5,12.7,1.2,0,72.8,73,72
"165902","GREENWOOD ISD","165","MIDLAND","18","REGION 18: MIDLAND","C","C","C","C","D","B",77,76,65,81,417,1161,3367,425,0,0,2544,12.4,12.6,0,0,75.6,76,78
"166901","CAMERON ISD","166","MILAM","06","REGION 06: HUNTSVILLE","C","C","C","D","C","C",73,69,75,71,202,1016,1486,176,0,0,1091,13.6,11.8,0,0,73.4,75,74
"166902","GAUSE ISD","166","MILAM","06","REGION 06: HUNTSVILLE","B","C","B","C","B","C",75,76,82,78,15,103,134,22,0,0,72,11.2,16.4,0,0,53.7,82,81
"166903","MILANO ISD","166","MILAM","06","REGION 06: HUNTSVILLE","A","A","A","B","A","A",90,86,90,93,19,221,423,58,0,0,316,4.5,13.7,0,0,74.7,90,91
"166904","ROCKDALE ISD","166","MILAM","06","REGION 06: HUNTSVILLE","C","C","C","D","C","C",73,64,70,74,168,909,1473,190,0,0,1119,11.4,12.9,0,0,76,70,73
"166905","THORNDALE ISD","166","MILAM","13","REGION 13: AUSTIN","B","B","B","C","B","C",82,73,80,77,63,292,631,84,0,0,500,10,13.3,0,0,79.2,80,81
"166907","BUCKHOLTS ISD","166","MILAM","12","REGION 12: WACO","C","C","C","F","C","D",75,56,71,65,20,91,112,19,0,0,80,17.9,17,0,0,71.4,71,72
"167901","GOLDTHWAITE ISD","167","MILLS","12","REGION 12: WACO","B","B","B","C","B","B",88,76,87,84,35,260,516,93,0,0,393,6.8,18,0,0,76.2,87,87
"167902","MULLIN ISD","167","MILLS","12","REGION 12: WACO","F","F","D","F","D","F",57,56,60,44,6,106,132,54,0,0,107,4.5,40.9,0,0,81.1,60,55
"167904","PRIDDY ISD","167","MILLS","12","REGION 12: WACO","D","D","F","F","F","D",67,55,57,64,1,43,119,21,0,0,80,0.8,17.6,0,0,67.2,57,66
"168901","COLORADO ISD","168","MITCHELL","14","REGION 14: ABILENE","C","C","C","D","C","C",76,69,74,77,44,572,902,153,0,37,639,4.9,17,0,4.1,70.8,74,76
"168902","LORAINE ISD","168","MITCHELL","14","REGION 14: ABILENE","D","C","D","F","D","F",70,49,64,59,2,90,141,28,0,0,100,1.4,19.9,0,0,70.9,64,67
"168903","WESTBROOK ISD","168","MITCHELL","14","REGION 14: ABILENE","A","A","A","B","A","A",93,83,90,93,1,92,220,31,0,0,166,0.5,14.1,0,0,75.5,90,93
"169901","BOWIE ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","C","B","C","D","C","C",80,66,76,77,125,718,1492,301,0,39,1153,8.4,20.2,0,2.6,77.3,76,79
"169902","NOCONA ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","C","C","B","D","B","C",78,69,80,78,130,453,782,170,0,0,601,16.6,21.7,0,0,76.9,80,79
"169906","GOLD BURG ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","C","C","C","F","C","D",76,56,71,62,8,85,148,34,0,0,111,5.4,23,0,0,75,71,72
"169908","MONTAGUE ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","B","B","B","C","B","C",86,79,85,75,3,87,163,25,0,0,101,1.8,15.3,0,0,62,85,83
"169909","PRAIRIE VALLEY ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","B","B","B","C","B","B",86,74,82,85,0,68,134,30,0,0,93,0,22.4,0,0,69.4,82,86
"169910","FORESTBURG ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","C","C","D","F","D","D",78,54,69,60,1,64,180,37,0,0,137,0.6,20.6,0,0,76.1,69,73
"169911","SAINT JO ISD","169","MONTAGUE","09","REGION 09: WICHITA FALLS","B","B","C","D","C","C",80,64,73,79,2,131,326,67,0,0,220,0.6,20.6,0,0,67.5,73,80
"170802","THRIVE CENTER FOR SUCCESS","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","C","C","C","C","F","C",71,74,51,75,12,20,150,131,0,0,92,8,87.3,0,0,61.3,74,74
"170902","CONROE ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","B","B","B","C","B","B",85,79,83,85,15007,31696,72327,9750,0,0,55450,20.7,13.5,0,0,76.7,83,85
"170903","MONTGOMERY ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","B","B","C","C","C","B",88,78,76,83,384,2620,9861,1609,0,0,7771,3.9,16.3,0,0,78.8,78,87
"170904","WILLIS ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","C","C","C","C","C","B",76,73,75,80,1688,5519,9269,1312,0,0,7054,18.2,14.2,0,0,76.1,75,77
"170906","MAGNOLIA ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","B","B","B","C","B","B",86,76,84,86,2972,6962,14865,2406,0,0,11375,20,16.2,0,0,76.5,84,86
"170907","SPLENDORA ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","D","D","D","D","F","D",66,63,58,69,1447,2484,5678,985,372,0,4195,25.5,17.3,6.6,0,73.9,63,67
"170908","NEW CANEY ISD","170","MONTGOMERY","06","REGION 06: HUNTSVILLE","C","C","C","C","C","C",73,70,75,74,6828,13873,19398,2939,358,0,14580,35.2,15.2,1.8,0,75.2,75,75
"171901","DUMAS ISD","171","MOORE","16","REGION 16: AMARILLO","B","C","B","C","B","B",78,78,80,83,1899,3106,4369,581,0,0,3160,43.5,13.3,0,0,72.3,80,81
"171902","SUNRAY COLLEGIATE ISD","171","MOORE","16","REGION 16: AMARILLO","B","B","C","C","C","B",83,78,79,85,104,294,592,83,0,0,456,17.6,14,0,0,77,79,84
"172902","DAINGERFIELD-LONE STAR ISD","172","MORRIS","08","REGION 08: MT PLEASANT","C","C","C","D","C","C",74,69,77,78,108,805,1019,219,0,0,765,10.6,21.5,0,0,75.1,77,77
"172905","PEWITT CISD","172","MORRIS","08","REGION 08: MT PLEASANT","B","B","B","C","B","B",85,71,88,83,56,543,851,143,0,0,618,6.6,16.8,0,0,72.6,88,87
"173901","MOTLEY COUNTY ISD","173","MOTLEY","17","REGION 17: LUBBOCK","B","B","B","D","B","B",86,67,81,89,0,95,178,29,0,0,127,0,16.3,0,0,71.3,81,87
"174801","STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL","174","NACOGDOCHES","07","REGION 07: KILGORE","A","A","A","A","B","A",95,97,86,97,8,22,253,23,0,0,126,3.2,9.1,0,0,49.8,97,97
"174901","CHIRENO ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","B","B","B","C","B","B",82,76,85,80,28,253,364,87,0,0,291,7.7,23.9,0,0,79.9,85,84
"174902","CUSHING ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","B","C","C","C","C","B",77,78,79,83,44,390,558,109,0,0,410,7.9,19.5,0,0,73.5,79,80
"174903","GARRISON ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","B","B","B","C","B","B",84,77,86,85,23,448,733,114,0,0,558,3.1,15.6,0,0,76.1,86,86
"174904","NACOGDOCHES ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","D","D","D","D","D","D",67,63,69,67,1661,4750,5756,900,0,0,4264,28.9,15.6,0,0,74.1,69,68
"174906","WODEN ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","B","B","B","C","B","B",84,76,87,88,103,562,884,114,0,0,629,11.7,12.9,0,0,71.2,87,87
"174908","CENTRAL HEIGHTS ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","A","A","B","B","B","A",93,82,87,94,70,352,1095,112,0,0,850,6.4,10.2,0,0,77.6,87,93
"174909","MARTINSVILLE ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","B","C","C","D","C","B",79,62,76,85,23,177,313,42,0,0,224,7.3,13.4,0,0,71.6,76,81
"174911","DOUGLASS ISD","174","NACOGDOCHES","07","REGION 07: KILGORE","A","A","B","C","B","A",90,72,85,90,21,175,423,65,0,0,328,5,15.4,0,0,77.5,85,90
"175902","BLOOMING GROVE ISD","175","NAVARRO","12","REGION 12: WACO","C","C","C","C","C","C",76,77,71,79,176,493,933,102,0,0,709,18.9,10.9,0,0,76,77,78
"175903","CORSICANA ISD","175","NAVARRO","12","REGION 12: WACO","D","D","C","D","C","D",67,66,72,66,1797,4602,5978,1017,0,0,4480,30.1,17,0,0,74.9,72,69
"175904","DAWSON ISD","175","NAVARRO","12","REGION 12: WACO","B","B","B","D","B","B",86,67,84,88,76,396,626,94,0,0,458,12.1,15,0,0,73.2,84,87
"175905","FROST ISD","175","NAVARRO","12","REGION 12: WACO","C","C","C","D","C","C",75,67,71,75,97,263,461,66,0,0,333,21,14.3,0,0,72.2,71,75
"175907","KERENS ISD","175","NAVARRO","12","REGION 12: WACO","B","B","B","D","B","C",83,62,81,77,123,482,654,102,0,0,492,18.8,15.6,0,0,75.2,81,81
"175910","MILDRED ISD","175","NAVARRO","12","REGION 12: WACO","B","B","C","C","C","B",82,75,78,86,63,390,835,108,0,0,674,7.5,12.9,0,0,80.7,78,83
"175911","RICE ISD","175","NAVARRO","12","REGION 12: WACO","B","B","B","C","B","B",81,77,89,84,277,894,1102,122,0,0,834,25.1,11.1,0,0,75.7,89,88
"176901","BURKEVILLE ISD","176","NEWTON","05","REGION 05: BEAUMONT","F","F","D","F","D","F",59,56,65,39,0,213,252,64,0,0,186,0,25.4,0,0,73.8,65,57
"176902","NEWTON ISD","176","NEWTON","05","REGION 05: BEAUMONT","C","C","C","D","C","C",73,66,76,72,4,707,933,197,0,0,719,0.4,21.1,0,0,77.1,76,75
"176903","DEWEYVILLE ISD","176","NEWTON","05","REGION 05: BEAUMONT","C","C","D","D","D","C",72,66,68,75,10,304,562,74,13,0,408,1.8,13.2,2.3,0,72.6,68,73
"177901","ROSCOE COLLEGIATE ISD","177","NOLAN","14","REGION 14: ABILENE","F","F","F","F","F","D",48,53,49,64,1297,10330,12253,1387,0,152,7165,10.6,11.3,0,1.2,58.5,53,56
"177902","SWEETWATER ISD","177","NOLAN","14","REGION 14: ABILENE","D","D","D","D","D","F",65,62,63,55,64,1243,1803,408,0,0,1277,3.5,22.6,0,0,70.8,63,62
"177903","BLACKWELL CISD","177","NOLAN","14","REGION 14: ABILENE","B","B","B","B","C","A",86,87,76,92,4,49,185,28,0,0,148,2.2,15.1,0,0,80,87,89
"177905","HIGHLAND ISD","177","NOLAN","14","REGION 14: ABILENE","A","A","A","B","A","A",97,82,91,97,0,45,207,28,0,0,156,0,13.5,0,0,75.4,91,97
"178801","DR M L GARZA-GONZALEZ CHARTER SCHOOL","178","NUECES","02","REGION 02: CORPUS CHRISTI","C","D","C","D","C","C",69,69,75,74,21,135,147,22,0,0,96,14.3,15,0,0,65.3,75,75
"178807","CORPUS CHRISTI MONTESSORI SCHOOL","178","NUECES","02","REGION 02: CORPUS CHRISTI","C","D","C","C","F","C",64,75,54,78,7,55,139,23,0,0,98,5,16.5,0,0,70.5,75,76
"178808","SEASHORE CHARTER SCHOOLS","178","NUECES","02","REGION 02: CORPUS CHRISTI","B","B","B","B","F","C",87,82,56,79,4,0,405,47,0,0,262,1,11.6,0,0,64.7,82,85
"178901","AGUA DULCE ISD","178","NUECES","02","REGION 02: CORPUS CHRISTI","C","C","C","D","C","C",79,64,79,75,7,304,420,48,0,0,335,1.7,11.4,0,0,79.8,79,78
"178902","BISHOP CISD","178","NUECES","02","REGION 02: CORPUS CHRISTI","A","B","A","B","A","A",89,86,90,93,67,881,1458,222,0,0,1149,4.6,15.2,0,0,78.8,90,91
"178903","CALALLEN ISD","178","NUECES","02","REGION 02: CORPUS CHRISTI","B","B","B","B","B","A",85,80,85,91,139,1974,3735,682,0,0,2850,3.7,18.3,0,0,76.3,85,87
"178904","CORPUS CHRISTI ISD","178","NUECES","02","REGION 02: CORPUS CHRISTI","B","C","B","C","B","B",77,75,80,83,3050,23891,33047,5500,631,584,24174,9.2,16.6,1.9,1.8,73.2,80,81
