CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,C_RATING,CD1G,CD2G,CD2AG,CD2BG,CD3G,CPETALLC,CPE0312C,GRDTYPE,GRDSPAN,CPETECOP,CFLDAEP,CFLJJ,CFLPAIRD,CFLALTED,CFLRTF,PAIRCAMP,CFLPAIRO,CFLPAIR,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD2A,CD2AS,CD2BS,CD2B,CD3,CD3S,CD1S,CD2S,CDALLS,CPETECHC,CPETPTEC,CPEMALLC,CPEMALLT,CPEMALLP,CPETECOC,CPETSPEC,GRDLOW,GRDHIGH,CPETLEPC,CPETLEPP,CPETSPEP,CPETECHP,CPETPTEP,CPE0312P,CFLCHART,CFLEEK,CFLNEWCAMP,CFLAEC,PAIRNAME,CFLAEATYPE,LAS_SCORE,LAS_WEIGHT
"061806021","TEXASWORKS - MESQUITE","061806","TEXAS WORKS","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",9,9,"S","10 - 12",22.2,"N","N","N","Y","N"," ","N","N",,,,,,,,,,,,,,,,0,0,,,,2,0,"10","12",0,0,0,0,0,100,"Y","N","Y","Y"," ","DROPOUT RECOVERY SCHOOL",,
"061806022","TEXASWORKS - LONGVIEW","061806","TEXAS WORKS","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",15,15,"S","09 - 12",0,"N","N","N","Y","N"," ","N","N",,,,,,,,,,,,,,,,0,0,,,,0,0,"09","12",0,0,0,0,0,100,"Y","N","Y","Y"," ","DROPOUT RECOVERY SCHOOL",,
"061806023","TEXASWORKS - HOUSTON-CHAMPIONS","061806","TEXAS WORKS","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",12,12,"S","09 - 12",50,"N","N","N","Y","N"," ","N","N",,,,,,,,,,,,,,,,0,0,,,,6,0,"09","12",1,8.3,0,0,0,100,"Y","N","Y","Y"," ","DROPOUT RECOVERY SCHOOL",,
"061901002","RYAN H S","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","C","B","A",2050,2050,"S","09 - 12",57.9,"N","N","N","N","N"," ","N","N",47,75,85,87,99.4,95,71,75,82,,80,92,84,82,86,0,0,370,2344,15.8,1187,257,"09","12",463,22.6,12.5,0,0,100,"N","N","N","N"," "," ",,
"061901003","DENTON H S","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","C","B","B",2083,2083,"S","09 - 12",53.9,"N","N","N","N","N"," ","N","N",48,76,81,83,98.8,90,68,70,81,,63,81,82,81,82,0,0,298,2227,13.4,1122,302,"09","12",372,17.9,14.5,0,0,100,"N","N","N","N"," "," ",,
"061901005","LESTER DAVIS","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",94,91,"B","01 - 12",79.8,"Y","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,676,677,99.9,75,24,"01","12",22,23.4,25.5,0,0,96.8,"N","N","N","N"," "," ",,
"061901006","DENTON CO J J A E P","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",10,10,"S","08 - 12",70,"N","Y","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,28,28,100,7,3,"08","12",6,60,30,0,0,100,"N","N","N","N"," "," ",,
"061901007","GUYER H S","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","D","B","A",2577,2577,"S","09 - 12",24.4,"N","N","N","N","N"," ","N","N",63,91,86,88,100,100,67,69,83,,78,92,92,83,92,0,0,199,2680,7.4,628,264,"09","12",279,10.8,10.2,0,0,100,"N","N","N","N"," "," ",,
"061901008","RAY BRASWELL H S","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","D","C","B",2808,2808,"S","09 - 12",45.5,"N","N","N","N","N"," ","N","N",46,74,71,75,97.4,85,66,67,74,,62,80,77,74,78,0,0,492,3029,16.2,1279,334,"09","12",222,7.9,11.9,0,0,100,"N","N","N","N"," "," ",,
"061901009","THE LAGRONE ACADEMY","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","Not Rated","B","Not Rated",212,212,"S","11 - 12",37.7,"N","N","N","N","N"," ","N","N",65,91,77,79,100,100,,,86,,,,88,86,88,0,0,12,185,6.5,80,18,"11","12",14,6.6,8.5,0,0,100,"N","N","N","N"," "," ",,
"061901039","FRED MOORE H S","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","Not Rated","A","Not Rated",67,67,"S","09 - 12",61.2,"N","N","N","Y","N"," ","N","N",45,91,90,98,100,100,,,93,71,,,96,93,96,0,0,98,118,83.1,41,7,"09","12",14,20.9,10.4,0,0,100,"N","N","N","Y"," ","DROPOUT RECOVERY SCHOOL",,
"061901040","JOE DALE SPARKS CAMPUS","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",73,73,"B","05 - 12",41.1,"N","N","N","Y","Y"," ","N","N",,,,,,,,,,,,,,,,0,0,373,382,97.6,30,29,"05","12",13,17.8,39.7,0,0,100,"N","N","N","N"," ","RESIDENTIAL FACILITY",,
"061901041","CROWNOVER MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","C","B",891,891,"M","06 - 08",31,"N","N","N","N","N"," ","N","N",55,85,,,,,71,82,72,,59,81,85,82,84,0,0,59,838,7,276,121,"06","08",120,13.5,13.6,0,0,100,"N","N","N","N"," "," ",,
"061901044","STRICKLAND MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","C","C",956,956,"M","06 - 08",65.7,"N","N","N","N","N"," ","N","N",38,70,,,,,62,72,70,,53,77,70,72,74,0,0,146,1044,14,628,154,"06","08",276,28.9,16.1,0,0,100,"N","N","N","N"," "," ",,
"061901045","CALHOUN MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","C","C",852,852,"M","06 - 08",64.8,"N","N","N","N","N"," ","N","N",39,71,,,,,61,70,72,,47,75,71,72,73,0,0,145,820,17.7,552,157,"06","08",245,28.8,18.4,0,0,100,"N","N","N","N"," "," ",,
"061901046","MCMATH MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","C","B",644,644,"M","06 - 08",55,"N","N","N","N","N"," ","N","N",44,75,,,,,63,73,75,,64,85,75,75,78,0,0,127,855,14.9,354,120,"06","08",123,19.1,18.6,0,0,100,"N","N","N","N"," "," ",,
"061901047","NAVO MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","D","C",698,698,"M","06 - 08",54.6,"N","N","N","N","N"," ","N","N",40,72,,,,,64,75,66,,49,76,72,75,75,0,0,187,844,22.2,381,129,"06","08",46,6.6,18.5,0,0,100,"N","N","N","N"," "," ",,
"061901048","HARPOOL MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","B","C","A",860,860,"M","06 - 08",14.9,"N","N","N","N","N"," ","N","N",66,92,,,,,79,89,75,,79,93,92,89,92,0,0,51,812,6.3,128,107,"06","08",49,5.7,12.4,0,0,100,"N","N","N","N"," "," ",,
"061901049","BETTYE MYERS MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","D","C","C","D","C",827,827,"M","06 - 08",62,"N","N","N","N","N"," ","N","N",37,69,,,,,63,73,66,,56,79,69,73,75,0,0,175,944,18.5,513,160,"06","08",193,23.3,19.3,0,0,100,"N","N","N","N"," "," ",,
"061901050","RODRIGUEZ MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","C","C","C","D","B",612,612,"M","06 - 08",56.2,"N","N","N","N","N"," ","N","N",40,72,,,,,67,79,69,,59,81,72,79,80,0,0,140,708,19.8,344,115,"06","08",49,8,18.8,0,0,100,"N","N","N","N"," "," ",,
"061901051","PAT HAGAN CHEEK MIDDLE","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","C","B","B","C","B",885,885,"M","06 - 08",46.4,"N","N","N","N","N"," ","N","N",45,76,,,,,69,81,70,,66,86,76,81,83,0,0,165,839,19.7,411,131,"06","08",94,10.6,14.8,0,0,100,"N","N","N","N"," "," ",,
"061901102","HOUSTON EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","C","B","B","C","C",535,266,"E","EE - 05",44.5,"N","N","N","N","N"," ","N","N",52,79,,,,,75,85,75,,56,78,79,85,83,0,0,79,464,17,238,132,"EE","05",58,10.8,24.7,0,0,49.7,"N","N","N","N"," "," ",,
"061901104","ALICE MOORE ALEXANDER","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","D","F","D","D","F","D",572,288,"E","EE - 05",67.3,"N","N","N","N","N"," ","N","N",29,55,,,,,57,62,53,,26,66,55,62,63,0,0,56,498,11.2,385,128,"EE","05",236,41.3,22.4,0,0,50.3,"N","N","N","N"," "," ",,
"061901105","HODGE EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","D","C","C","D","C",659,341,"E","PK - 05",84.1,"N","N","N","N","N"," ","Y","N",35,60,,,,,65,73,65,,52,77,60,73,74,0,0,104,595,17.5,554,165,"PK","05",373,56.6,25,0,0,51.7,"N","N","N","N"," "," ",,
"061901106","MCNAIR EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","B","B",596,304,"E","PK - 05",53.4,"N","N","N","N","N"," ","N","N",57,86,,,,,77,87,85,,73,89,86,87,88,0,0,71,517,13.7,318,97,"PK","05",232,38.9,16.3,0,0,51,"N","N","N","N"," "," ",,
"061901107","NEWTON RAYZOR EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","C","C",659,294,"E","EE - 05",51.6,"N","N","N","N","N"," ","N","N",46,74,,,,,68,76,70,,46,75,74,76,76,0,0,71,513,13.8,340,131,"EE","05",189,28.7,19.9,0,0,44.6,"N","N","N","N"," "," ",,
"061901108","RIVERA EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","F","B","B","F","B",604,280,"E","PK - 05",79.8,"N","N","N","N","N"," ","N","N",32,57,,,,,78,88,58,,63,82,57,88,86,0,0,148,597,24.8,482,127,"PK","05",190,31.5,21,0,0,46.4,"N","N","N","N"," "," ",,
"061901109","NETTE SHULTZ","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","B","A",743,367,"E","PK - 05",47,"N","N","N","N","N"," ","Y","N",56,85,,,,,77,87,82,,75,90,85,87,88,0,0,47,603,7.8,349,158,"PK","05",124,16.7,21.3,0,0,49.4,"N","N","N","N"," "," ",,
"061901110","GINNINGS EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","C",613,310,"E","PK - 05",60.4,"N","N","N","N","N"," ","N","N",29,55,,,,,52,57,52,,48,75,55,57,59,0,0,80,551,14.5,370,92,"PK","05",251,40.9,15,0,0,50.6,"N","N","N","N"," "," ",,
"061901111","BORMAN EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","D","F","D","D","F","C",521,229,"E","PK - 05",77.2,"N","N","N","N","N"," ","N","N",33,58,,,,,62,69,58,,39,72,58,69,69,0,0,110,444,24.8,402,103,"PK","05",253,48.6,19.8,0,0,44,"N","N","N","N"," "," ",,
"061901112","EVERS PARK EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","D","C",730,361,"E","KG - 05",61.9,"N","N","N","N","N"," ","N","N",41,70,,,,,67,75,67,,38,72,70,75,74,0,0,152,672,22.6,452,136,"KG","05",227,31.1,18.6,0,0,49.5,"N","N","N","N"," "," ",,
"061901113","RYAN EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","C","B",548,247,"E","PK - 05",47.4,"N","N","N","N","N"," ","N","N",53,80,,,,,76,86,79,,64,83,80,86,85,0,0,76,566,13.4,260,111,"PK","05",203,37,20.3,0,0,45.1,"N","N","N","N"," "," ",,
"061901114","THE ANN WINDLE SCHOOL FOR YOUNG CHILDREN","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",273,0,"E","EE - PK",94.9,"N","N","N","N","N","061901105","N","Y",,,,,,,,,,,,,,,74,0,0,,,,259,36,"EE","PK",117,42.9,13.2,0,0,0,"N","Y","N","N","HODGE EL"," ",,
"061901115","EP RAYZOR EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","F","A",507,236,"E","PK - 05",10.1,"N","N","N","N","N"," ","N","N",59,89,,,,,83,89,59,,74,90,89,89,89,0,0,10,266,3.8,51,81,"PK","05",38,7.5,16,0,0,46.5,"N","N","N","N"," "," ",,
"061901116","PECAN CREEK EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","C","B","B","C","A",654,313,"E","PK - 05",47.1,"N","N","N","N","N"," ","N","N",51,78,,,,,79,89,75,,74,90,78,89,89,0,0,43,552,7.8,308,118,"PK","05",216,33,18,0,0,47.9,"N","N","N","N"," "," ",,
"061901117","PROVIDENCE EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","C",678,315,"E","PK - 05",53.8,"N","N","N","N","N"," ","N","N",31,56,,,,,54,58,52,,34,70,56,58,59,0,0,151,605,25,365,135,"PK","05",87,12.8,19.9,0,0,46.5,"N","N","N","N"," "," ",,
"061901118","HAWK EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","A","C","A",608,303,"E","EE - 05",19.2,"N","N","N","N","N"," ","N","N",63,91,,,,,82,91,75,,78,92,91,91,91,0,0,24,548,4.4,117,122,"EE","05",53,8.7,20.1,0,0,49.8,"N","N","N","N"," "," ",,
"061901119","SAVANNAH EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","D","C","C","F","C",723,365,"E","PK - 05",41.1,"N","N","N","N","N"," ","N","N",36,62,,,,,64,71,54,,50,76,62,71,73,0,0,104,684,15.2,297,139,"PK","05",73,10.1,19.2,0,0,50.5,"N","N","N","N"," "," ",,
"061901120","PALOMA CREEK EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","D","D","F","C",512,199,"E","PK - 05",55.5,"N","N","N","N","N"," ","N","N",37,64,,,,,62,69,58,,51,76,64,69,69,0,0,167,600,27.8,284,81,"PK","05",106,20.7,15.8,0,0,38.9,"N","N","N","N"," "," ",,
"061901121","NELSON EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","C","C","C","C","B",519,247,"E","EE - 05",38.9,"N","N","N","N","N"," ","N","N",51,78,,,,,70,79,70,,66,84,78,79,81,0,0,39,425,9.2,202,120,"EE","05",58,11.2,23.1,0,0,47.6,"N","N","N","N"," "," ",,
"061901122","BLANTON EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","A","D","B",465,238,"E","PK - 05",5.8,"N","N","N","N","N"," ","N","N",67,92,,,,,83,92,69,,71,88,92,92,91,0,0,28,425,6.6,27,79,"PK","05",15,3.2,17,0,0,51.2,"N","N","N","N"," "," ",,
"061901123","STEPHENS EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","D","D","D","D",420,188,"E","EE - 05",63.6,"N","N","N","N","N"," ","N","N",39,67,,,,,59,65,63,,32,69,67,65,68,0,0,82,392,20.9,267,96,"EE","05",31,7.4,22.9,0,0,44.8,"N","N","N","N"," "," ",,
"061901124","EMILIO & GUADALUPE GONZALEZ PRE-K CENTER","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",253,0,"E","EE - PK",64,"N","N","N","N","N","061901109","N","Y",,,,,,,,,,,,,,,88,0,0,,,,162,45,"EE","PK",111,43.9,17.8,0,0,0,"N","Y","N","N","NETTE SHULTZ"," ",,
"061901125","CROSS OAKS EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","D","D","F","C",584,266,"E","EE - 05",53.9,"N","N","N","N","N"," ","N","N",36,62,,,,,62,69,56,,38,72,62,69,69,0,0,74,522,14.2,315,99,"EE","05",107,18.3,17,0,0,45.5,"N","N","N","N"," "," ",,
"061901126","DOROTHY P ADKINS EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","A","B","B","D","C",445,217,"E","EE - 05",12.6,"N","N","N","N","N"," ","N","N",61,90,,,,,73,82,63,,51,76,90,82,86,0,0,14,347,4,56,84,"EE","05",43,9.7,18.9,0,0,48.8,"N","N","N","N"," "," ",,
"061901127","CATHERINE BELL EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","F","C","C","F","C",554,266,"E","EE - 05",57.9,"N","N","N","N","N"," ","N","N",32,57,,,,,63,70,54,,54,77,57,70,72,0,0,121,557,21.7,321,124,"EE","05",57,10.3,22.4,0,0,48,"N","N","N","N"," "," ",,
"061901128","UNION PARK EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","C","A",719,308,"E","EE - 05",33.7,"N","N","N","N","N"," ","N","N",53,80,,,,,78,88,70,,75,90,80,88,89,0,0,83,673,12.3,242,102,"EE","05",209,29.1,14.2,0,0,42.8,"N","N","N","N"," "," ",,
"061901129","SANDBROCK RANCH EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","F","C",797,351,"E","EE - 05",30.4,"N","N","N","N","N"," ","N","N",48,76,,,,,68,76,58,,49,76,76,76,76,0,0,90,686,13.1,242,131,"EE","05",132,16.6,16.4,0,0,44,"N","N","N","N"," "," ",,
"061901131","DOROTHY MARTINEZ EL","061901","DENTON ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","F",538,241,"E","EE - 05",61.9,"N","N","N","N","N"," ","N","N",29,55,,,,,52,57,53,,10,56,55,57,57,0,0,,,,333,95,"EE","05",85,15.8,17.7,0,0,44.8,"N","N","Y","N"," "," ",,
"061902001","LEWISVILLE H S","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","C","D","C","F",3999,3999,"S","09 - 12",66.9,"N","N","N","N","N"," ","N","N",43,72,52,61,96,80,66,67,70,,35,58,69,70,66,0,0,899,4585,19.6,2676,755,"09","12",1613,40.3,18.9,0,0,100,"N","N","N","N"," "," ",,
"061902002","MARCUS H S","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","D","B","A",2998,2998,"S","09 - 12",10.1,"N","N","N","N","N"," ","N","N",70,93,84,86,99.3,95,67,69,80,,82,93,91,80,92,0,0,190,3063,6.2,303,427,"09","12",140,4.7,14.2,0,0,100,"N","N","N","N"," "," ",,
"061902004","THE COLONY H S","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","D","C","D",1801,1801,"S","09 - 12",45.8,"N","N","N","N","N"," ","N","N",53,80,60,67,96.5,80,67,69,74,,41,64,75,74,72,0,0,296,2013,14.7,825,323,"09","12",300,16.7,17.9,0,0,100,"N","N","N","N"," "," ",,
"061902005","LEARNING CTR","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","C","C","C","C",244,235,"B","EE - 12",67.2,"N","N","N","Y","N"," ","N","N",34,84,11,59,96.8,80,60,78,75,39,22,72,73,78,76,0,0,333,394,84.5,164,63,"EE","12",86,35.2,25.8,0,0,96.3,"N","N","N","Y"," ","DROPOUT RECOVERY SCHOOL",,
"061902007","DENTON CO J J A E P","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",16,16,"B","05 - 12",81.3,"N","Y","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,19,19,100,13,6,"05","12",6,37.5,37.5,0,0,100,"N","N","N","N"," "," ",,
"061902008","HEBRON H S","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","C","C","C","B",3668,3668,"S","09 - 12",23.8,"N","N","N","N","N"," ","N","N",66,92,72,76,98.5,90,71,75,79,,63,81,85,79,84,0,0,332,3807,8.7,872,436,"09","12",374,10.2,11.9,0,0,100,"N","N","N","N"," "," ",,
"061902010","FLOWER MOUND H S","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","B","B","A",3425,3425,"S","09 - 12",7.1,"N","N","N","N","N"," ","N","N",77,94,88,90,99.9,95,75,81,85,,87,95,93,85,94,0,0,174,3505,5,243,368,"09","12",144,4.2,10.7,0,0,100,"N","N","N","N"," "," ",,
"061902042","STEM ACADEMY AT HEDRICK MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","C","D","C","D",872,872,"M","06 - 08",75.2,"N","N","N","N","N"," ","N","N",37,69,,,,,59,67,75,,26,65,69,75,69,0,0,127,939,13.5,656,255,"06","08",453,51.9,29.2,0,0,100,"N","N","N","N"," "," ",,
"061902044","STEM ACADEMY AT GRIFFIN MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","C","C","D","D","D","D",697,697,"M","06 - 08",52.9,"N","N","N","N","N"," ","N","N",41,73,,,,,59,67,66,,28,66,73,67,71,0,0,89,770,11.6,369,201,"06","08",171,24.5,28.8,0,0,100,"N","N","N","N"," "," ",,
"061902045","LAMAR MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","D","A",716,716,"M","06 - 08",24,"N","N","N","N","N"," ","N","N",57,87,,,,,69,81,69,,73,91,87,81,88,0,0,53,758,7,172,190,"06","08",94,13.1,26.5,0,0,100,"N","N","N","N"," "," ",,
"061902046","LAKEVIEW MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","D","D","F","F","F","C",395,395,"M","06 - 08",52.4,"N","N","N","N","N"," ","N","N",37,69,,,,,51,57,58,,34,70,69,58,69,0,0,66,454,14.5,207,116,"06","08",81,20.5,29.4,0,0,100,"N","N","N","N"," "," ",,
"061902047","ARBOR CREEK MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","C","A",940,940,"M","06 - 08",24.5,"N","N","N","N","N"," ","N","N",59,89,,,,,71,82,74,,71,90,89,82,89,0,0,92,945,9.7,230,147,"06","08",114,12.1,15.6,0,0,100,"N","N","N","N"," "," ",,
"061902048","STEM ACADEMY AT FORESTWOOD MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","B","B","B",894,894,"M","06 - 08",15.2,"N","N","N","N","N"," ","N","N",68,92,,,,,74,85,80,,70,89,92,85,91,0,0,46,945,4.9,136,155,"06","08",56,6.3,17.3,0,0,100,"N","N","N","N"," "," ",,
"061902049","BRIARHILL MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","B","B","D","A",799,799,"M","06 - 08",9.6,"N","N","N","N","N"," ","N","N",64,91,,,,,72,83,63,,75,91,91,83,91,0,0,38,823,4.6,77,166,"06","08",25,3.1,20.8,0,0,100,"N","N","N","N"," "," ",,
"061902050","DELAY MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","D",598,598,"M","06 - 08",89.5,"N","N","N","N","N"," ","N","N",26,54,,,,,53,58,58,,22,63,54,58,59,0,0,160,718,22.3,535,160,"06","08",396,66.2,26.8,0,0,100,"N","N","N","N"," "," ",,
"061902052","HUFFINES MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","F",612,612,"M","06 - 08",67.5,"N","N","N","N","N"," ","N","N",31,59,,,,,46,55,58,,12,53,59,58,57,0,0,126,702,17.9,413,189,"06","08",218,35.6,30.9,0,0,100,"N","N","N","N"," "," ",,
"061902053","MCKAMY MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","A","B","A",757,757,"M","06 - 08",5.5,"N","N","N","N","N"," ","N","N",75,94,,,,,82,91,80,,82,94,94,91,94,0,0,36,846,4.3,42,100,"06","08",46,6.1,13.2,0,0,100,"N","N","N","N"," "," ",,
"061902054","STEM ACADEMY AT CREEK VALLEY MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","B","B","B","B","C","B",572,572,"M","06 - 08",31.6,"N","N","N","N","N"," ","N","N",56,86,,,,,70,82,75,,61,82,86,82,85,0,0,66,601,11,181,119,"06","08",95,16.6,20.8,0,0,100,"N","N","N","N"," "," ",,
"061902055","STEM ACADEMY AT CLAYTON DOWNING MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","A","C","A",531,531,"M","06 - 08",6.8,"N","N","N","N","N"," ","N","N",73,93,,,,,82,91,77,,80,93,93,91,93,0,0,22,518,4.2,36,100,"06","08",20,3.8,18.8,0,0,100,"N","N","N","N"," "," ",,
"061902056","MARSHALL DURHAM MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","F","F","F","F","F","C",646,646,"M","06 - 08",75.7,"N","N","N","N","N"," ","N","N",30,58,,,,,50,57,59,,37,71,58,59,59,0,0,208,776,26.8,489,127,"06","08",238,36.8,19.7,0,0,100,"N","N","N","N"," "," ",,
"061902058","SHADOW RIDGE MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","A","A","A","A","B","A",623,623,"M","06 - 08",7.4,"N","N","N","N","N"," ","N","N",76,94,,,,,81,91,82,,74,91,94,91,93,0,0,21,658,3.2,46,94,"06","08",42,6.7,15.1,0,0,100,"N","N","N","N"," "," ",,
"061902059","KILLIAN MIDDLE","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","B","A","B","B","B","B",997,997,"M","06 - 08",25.4,"N","N","N","N","N"," ","N","N",66,92,,,,,76,87,85,,62,83,92,87,89,0,0,74,988,7.5,253,176,"06","08",174,17.5,17.7,0,0,100,"N","N","N","N"," "," ",,
"061902101","CENTRAL EL","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","D","F","D","D","F","D",573,277,"E","PK - 05",95.1,"N","N","N","N","N"," ","N","N",30,56,,,,,59,65,58,,24,65,56,65,65,0,0,89,473,18.8,545,147,"PK","05",444,77.5,25.7,0,0,48.3,"N","N","N","N"," "," ",,
"061902104","LAKELAND EL","061902","LEWISVILLE ISD","061","DENTON","11","REGION 11: FORT WORTH","C","F","C","C","F","C",579,329,"E","KG - 05",87.7,"N","N","N","N","N"," ","N","N",32,57,,,,,67,75,59,,46,75,57,75,75,0,0,109,620,17.6,508,144,"KG","05",460,79.4,24.9,0,0,56.8,"N","N","N","N"," "," ",,
